u,v,key,osmid,name,highway,oneway,reversed,length,geometry
2449927702,2449927694,0,237042932,,service,False,False,59.086000000000006,"LINESTRING (118.790011 32.0585812, 118.7900056 32.0582749, 118.7899936 32.0582465, 118.789973 32.0582143, 118.7899144 32.058166, 118.7898225 32.058123)"
2449927702,9708723666,0,237042932,,service,False,True,238.29399999999998,"LINESTRING (118.790011 32.0585812, 118.7900378 32.0590864, 118.7897213 32.0590955, 118.7897361 32.0594119, 118.7884962 32.0594674)"
2449927704,9084412771,0,237042930,,service,False,False,35.615,"LINESTRING (118.7896475 32.0577954, 118.7896345 32.0574753)"
2449927704,2449927696,0,237042930,,service,False,True,36.431,"LINESTRING (118.7896475 32.0577954, 118.789653 32.058123)"
2449927704,2449927686,0,237042931,,service,False,True,62.802,"LINESTRING (118.7896475 32.0577954, 118.7891312 32.0574383)"
2449927713,9708723661,0,237042935,金陵路,service,False,False,20.263,"LINESTRING (118.7905528 32.0580952, 118.7907677 32.0580893)"
2449927713,2449927694,0,237042935,金陵路,service,False,True,68.892,"LINESTRING (118.7905528 32.0580952, 118.7898225 32.058123)"
2449927713,2519404092,0,237042937,,service,False,False,95.63,"LINESTRING (118.7905528 32.0580952, 118.7905086 32.057236)"
2449927717,2497009555,0,237042941,,service,False,True,17.128,"LINESTRING (118.7883852 32.0576833, 118.7883952 32.0578371)"
2449927717,2449927719,0,237042939,,service,False,False,67.269,"LINESTRING (118.7883852 32.0576833, 118.7880685 32.0576941, 118.7880536 32.057358)"
2449927717,2449927725,0,237042941,,service,False,False,31.703,"LINESTRING (118.7883852 32.0576833, 118.7883828 32.0576455, 118.7886741 32.0576319)"
2449927719,2448395562,0,236879446,南高路,service,False,False,71.559,"LINESTRING (118.7880536 32.057358, 118.7888107 32.0573087)"
2449927719,2450052114,0,236879446,南高路,service,False,True,4.784,"LINESTRING (118.7880536 32.057358, 118.7880029 32.0573558)"
2449927719,2449927717,0,237042939,,service,False,True,67.269,"LINESTRING (118.7880536 32.057358, 118.7880685 32.0576941, 118.7883852 32.0576833)"
2449927725,2449927733,0,237042943,,service,False,False,25.695,"LINESTRING (118.7886741 32.0576319, 118.7888523 32.057457)"
2449927725,2497009555,0,237042941,,service,False,False,48.841,"LINESTRING (118.7886741 32.0576319, 118.7886866 32.0578235, 118.7883952 32.0578371)"
2449927725,2449927717,0,237042941,,service,False,True,31.703,"LINESTRING (118.7886741 32.0576319, 118.7883828 32.0576455, 118.7883852 32.0576833)"
2449927731,2449927696,0,237042930,,service,False,False,52.747,"LINESTRING (118.7896716 32.0585971, 118.789653 32.058123)"
2449927731,2449927702,0,237042930,,service,False,True,32.033,"LINESTRING (118.7896716 32.0585971, 118.790011 32.0585812)"
2449927731,2497009555,0,237042941,,service,False,False,206.452,"LINESTRING (118.7896716 32.0585971, 118.7884483 32.0586542, 118.7883952 32.0578371)"
2449927733,2449927725,0,237042943,,service,False,True,25.695,"LINESTRING (118.7888523 32.057457, 118.7886741 32.0576319)"
2449927733,2449927686,0,237022771,,service,False,False,31.692999999999998,"LINESTRING (118.7888523 32.057457, 118.7889126 32.0575053, 118.7890615 32.0575042, 118.7891312 32.0574383)"
2449927733,2448395562,0,237022771,,service,False,True,18.023,"LINESTRING (118.7888523 32.057457, 118.7888147 32.0574269, 118.7888107 32.0573087)"
2450052103,2450052106,0,237057057,,service,False,True,9.47,"LINESTRING (118.7895156 32.0563041, 118.7895823 32.0562404)"
2450052103,2450052104,0,237057060,,service,False,False,9.801,"LINESTRING (118.7895156 32.0563041, 118.7894349 32.0562485)"
2450052103,2496987649,0,237057061,,service,False,False,50.588,"LINESTRING (118.7895156 32.0563041, 118.789542 32.0567585)"
2450052104,2449059357,0,236946071,,service,False,True,48.675,"LINESTRING (118.7894349 32.0562485, 118.7889198 32.0562807)"
2450052104,2450052105,0,237057058,,service,False,False,9.846,"LINESTRING (118.7894349 32.0562485, 118.7895066 32.0561841)"
2450052104,2450052103,0,237057060,,service,False,True,9.801,"LINESTRING (118.7894349 32.0562485, 118.7895156 32.0563041)"
2450052105,2450052104,0,237057058,,service,False,True,9.846,"LINESTRING (118.7895066 32.0561841, 118.7894349 32.0562485)"
2450052105,2449059360,0,237057062,,service,False,False,35.664,"LINESTRING (118.7895066 32.0561841, 118.7894829 32.055864)"
2450052105,2450052106,0,237057063,,service,False,False,9.491,"LINESTRING (118.7895066 32.0561841, 118.7895823 32.0562404)"
2450052106,2450052103,0,237057057,,service,False,False,9.47,"LINESTRING (118.7895823 32.0562404, 118.7895156 32.0563041)"
2450052106,2449059359,0,237057059,,service,False,False,39.075,"LINESTRING (118.7895823 32.0562404, 118.7899957 32.0562134)"
2450052106,2450052105,0,237057063,,service,False,True,9.491,"LINESTRING (118.7895823 32.0562404, 118.7895066 32.0561841)"
2450052108,2519404092,0,236879445,群贤路,service,False,False,20.906,"LINESTRING (118.79073 32.0572242, 118.7905086 32.057236)"
2450052108,9084269759,0,"[237057064, 236946069]",,"['footway', 'service']",False,"[False, True]",177.319,"LINESTRING (118.79073 32.0572242, 118.7906588 32.0565001, 118.7905328 32.0558011, 118.7903434 32.0558128)"
2450052111,2449059351,0,237022770,中央大道,service,False,False,18.975,"LINESTRING (118.7889074 32.0560715, 118.7888965 32.0559011)"
2450052111,2449059357,0,237022770,中央大道,service,False,True,23.291,"LINESTRING (118.7889074 32.0560715, 118.7889198 32.0562807)"
2450052111,9711688988,0,237057065,,service,False,False,46.215,"LINESTRING (118.7889074 32.0560715, 118.7884193 32.0561116)"
2450052112,9711688988,0,237057065,,service,False,True,52.879,"LINESTRING (118.7878608 32.0561574, 118.7884193 32.0561116)"
2450052112,2450052114,0,237057065,,service,False,False,134.019,"LINESTRING (118.7878608 32.0561574, 118.7878859 32.0564278, 118.7879668 32.0568944, 118.7880029 32.0573558)"
2450052112,2450172906,0,237063305,,service,False,True,160.68599999999998,"LINESTRING (118.7878608 32.0561574, 118.7878143 32.0556122, 118.7888717 32.0555483)"
2450052114,2449927719,0,236879446,南高路,service,False,False,4.784,"LINESTRING (118.7880029 32.0573558, 118.7880536 32.057358)"
2450052114,2449713781,0,"[236879446, 237022775]","['体育馆路', '南高路']",service,False,"[False, True]",171.409,"LINESTRING (118.7880029 32.0573558, 118.7867365 32.0574466, 118.7867818 32.0579094)"
2450052114,2450052112,0,237057065,,service,False,True,134.019,"LINESTRING (118.7880029 32.0573558, 118.7879668 32.0568944, 118.7878859 32.0564278, 118.7878608 32.0561574)"
2450172906,9711688991,0,237022770,中央大道,service,False,True,35.877,"LINESTRING (118.7888717 32.0555483, 118.7888829 32.0556593, 118.7888948 32.0558703)"
2450172906,2450052112,0,237063305,,service,False,False,160.68599999999998,"LINESTRING (118.7888717 32.0555483, 118.7878143 32.0556122, 118.7878608 32.0561574)"
2450172906,2496987648,0,237063305,,service,False,True,140.349,"LINESTRING (118.7888717 32.0555483, 118.7890843 32.0555337, 118.7899503 32.0554841, 118.7899635 32.0558297)"
2452364610,2449713780,0,237022775,体育馆路,service,False,False,45.242,"LINESTRING (118.7868809 32.0590927, 118.7869293 32.0594975)"
2452364610,2449713781,0,237022775,体育馆路,service,False,True,131.908,"LINESTRING (118.7868809 32.0590927, 118.7867818 32.0579094)"
2452364610,9081237764,0,981890960,,service,False,True,83.035,"LINESTRING (118.7868809 32.0590927, 118.7860023 32.0591491)"
2452364610,9708723666,0,237316238,,service,False,False,200.894,"LINESTRING (118.7868809 32.0590927, 118.7884656 32.0590072, 118.7884962 32.0594674)"
2452364612,9708723666,0,237316238,,service,False,True,24.285,"LINESTRING (118.7885096 32.0596855, 118.7884962 32.0594674)"
2496987648,9084269759,0,236946069,,service,False,False,35.852,"LINESTRING (118.7899635 32.0558297, 118.7903434 32.0558128)"
2496987648,2449059360,0,236946069,,service,False,True,45.453,"LINESTRING (118.7899635 32.0558297, 118.7894829 32.055864)"
2496987648,2450172906,0,237063305,,service,False,False,140.349,"LINESTRING (118.7899635 32.0558297, 118.7899503 32.0554841, 118.7890843 32.0555337, 118.7888717 32.0555483)"
2496987648,9084269757,0,"[237063305, 236946074]",,service,False,"[False, True]",20.320999999999998,"LINESTRING (118.7899635 32.0558297, 118.7899639 32.0558381, 118.7899786 32.056012)"
2496987649,2449059362,0,236946073,,service,False,False,46.825,"LINESTRING (118.789542 32.0567585, 118.7900376 32.0567285)"
2496987649,2449059361,0,236946073,,service,False,True,55.905,"LINESTRING (118.789542 32.0567585, 118.7889503 32.0567944)"
2496987649,2450052103,0,237057061,,service,False,True,50.588,"LINESTRING (118.789542 32.0567585, 118.7895156 32.0563041)"
2497009555,2449927717,0,237042941,,service,False,False,17.128,"LINESTRING (118.7883952 32.0578371, 118.7883852 32.0576833)"
2497009555,2449927731,0,237042941,,service,False,True,206.452,"LINESTRING (118.7883952 32.0578371, 118.7884483 32.0586542, 118.7896716 32.0585971)"
2497009555,2449927725,0,237042941,,service,False,True,48.841,"LINESTRING (118.7883952 32.0578371, 118.7886866 32.0578235, 118.7886741 32.0576319)"
2519404092,2449059364,0,236879445,群贤路,service,False,False,40.377,"LINESTRING (118.7905086 32.057236, 118.790081 32.0572588)"
2519404092,2450052108,0,236879445,群贤路,service,False,True,20.906,"LINESTRING (118.7905086 32.057236, 118.79073 32.0572242)"
2519404092,2449927713,0,237042937,,service,False,True,95.63,"LINESTRING (118.7905086 32.057236, 118.7905528 32.0580952)"
9081237764,2452364610,0,981890960,,service,False,False,83.035,"LINESTRING (118.7860023 32.0591491, 118.7868809 32.0590927)"
9084269757,2449059359,0,236946074,,service,False,False,22.453,"LINESTRING (118.7899786 32.056012, 118.7899957 32.0562134)"
9084269757,2496987648,0,"[237063305, 236946074]",,service,False,"[False, True]",20.320999999999998,"LINESTRING (118.7899786 32.056012, 118.7899639 32.0558381, 118.7899635 32.0558297)"
9084269757,9084269759,0,982263232,,path,False,False,54.423,"LINESTRING (118.7899786 32.056012, 118.7903518 32.0559846, 118.7903434 32.0558128)"
9084269759,2496987648,0,236946069,,service,False,True,35.852,"LINESTRING (118.7903434 32.0558128, 118.7899635 32.0558297)"
9084269759,2450052108,0,"[237057064, 236946069]",,"['footway', 'service']",False,"[False, True]",177.31900000000002,"LINESTRING (118.7903434 32.0558128, 118.7905328 32.0558011, 118.7906588 32.0565001, 118.79073 32.0572242)"
9084269759,9084269757,0,982263232,,path,False,True,54.423,"LINESTRING (118.7903434 32.0558128, 118.7903518 32.0559846, 118.7899786 32.056012)"
9084412767,2449927684,0,237022772,群贤路,service,False,False,31.818,"LINESTRING (118.7899637 32.0572644, 118.7896266 32.0572804)"
9084412767,2449059364,0,237022772,群贤路,service,False,True,11.072,"LINESTRING (118.7899637 32.0572644, 118.790081 32.0572588)"
9084412767,9084412771,0,982279510,,path,False,False,43.711000000000006,"LINESTRING (118.7899637 32.0572644, 118.7899318 32.0573217, 118.7896786 32.0573808, 118.7896668 32.0574499, 118.7896345 32.0574753)"
9084412771,2449927684,0,237042930,,service,False,False,21.685,"LINESTRING (118.7896345 32.0574753, 118.7896266 32.0572804)"
9084412771,2449927704,0,237042930,,service,False,True,35.615,"LINESTRING (118.7896345 32.0574753, 118.7896475 32.0577954)"
9084412771,9084412767,0,982279510,,path,False,True,43.711,"LINESTRING (118.7896345 32.0574753, 118.7896668 32.0574499, 118.7896786 32.0573808, 118.7899318 32.0573217, 118.7899637 32.0572644)"
9708723661,2449927713,0,237042935,金陵路,service,False,True,20.263,"LINESTRING (118.7907677 32.0580893, 118.7905528 32.0580952)"
9708723666,2452364612,0,237316238,,service,False,False,24.285,"LINESTRING (118.7884962 32.0594674, 118.7885096 32.0596855)"
9708723666,2449927702,0,237042932,,service,False,False,238.29399999999998,"LINESTRING (118.7884962 32.0594674, 118.7897361 32.0594119, 118.7897213 32.0590955, 118.7900378 32.0590864, 118.790011 32.0585812)"
9708723666,2452364610,0,237316238,,service,False,True,200.894,"LINESTRING (118.7884962 32.0594674, 118.7884656 32.0590072, 118.7868809 32.0590927)"
9711688988,2450052112,0,237057065,,service,False,False,52.879,"LINESTRING (118.7884193 32.0561116, 118.7878608 32.0561574)"
9711688988,2450052111,0,237057065,,service,False,True,46.215,"LINESTRING (118.7884193 32.0561116, 118.7889074 32.0560715)"
9711688988,9711688991,0,1056912167,,footway,False,False,66.02,"LINESTRING (118.7884193 32.0561116, 118.788554 32.0559064, 118.7887034 32.0559948, 118.7888948 32.0558703)"
9711688991,2449059351,0,237022770,中央大道,service,False,True,3.429,"LINESTRING (118.7888948 32.0558703, 118.7888965 32.0559011)"
9711688991,2450172906,0,237022770,中央大道,service,False,False,35.877,"LINESTRING (118.7888948 32.0558703, 118.7888829 32.0556593, 118.7888717 32.0555483)"
9711688991,9711688988,0,1056912167,,footway,False,True,66.02,"LINESTRING (118.7888948 32.0558703, 118.7887034 32.0559948, 118.788554 32.0559064, 118.7884193 32.0561116)"
