osmid,y,x,street_count,highway,geometry
61283218,42.3559928,-71.1033176,3,,POINT (-71.1033176 42.3559928)
61283269,42.3601506,-71.0948847,4,traffic_signals,POINT (-71.0948847 42.3601506)
61283311,42.35663,-71.0968722,3,,POINT (-71.0968722 42.35663)
61283361,42.3624447,-71.0881874,4,crossing,POINT (-71.0881874 42.3624447)
61317286,42.361177,-71.0927767,3,,POINT (-71.0927767 42.361177)
61317287,42.360726,-71.0937097,4,,POINT (-71.0937097 42.360726)
61317302,42.3554427,-71.1044373,3,,POINT (-71.1044373 42.3554427)
61321312,42.3581911,-71.0930839,4,traffic_signals,POINT (-71.0930839 42.3581911)
61321580,42.358986,-71.1001346,4,,POINT (-71.1001346 42.358986)
61322085,42.3607721,-71.0853823,3,,POINT (-71.0853823 42.3607721)
61324628,42.356361,-71.0979648,3,,POINT (-71.0979648 42.356361)
61324632,42.3559603,-71.0991557,3,,POINT (-71.0991557 42.3559603)
61324668,42.3571037,-71.0954635,4,crossing,POINT (-71.0954635 42.3571037)
61324673,42.3574784,-71.09522,3,,POINT (-71.09522 42.3574784)
61326504,42.3550729,-71.1050102,4,crossing,POINT (-71.1050102 42.3550729)
61327823,42.357238,-71.0950751,3,,POINT (-71.0950751 42.357238)
61328012,42.3604299,-71.0864092,3,,POINT (-71.0864092 42.3604299)
61328027,42.3600117,-71.0876473,4,,POINT (-71.0876473 42.3600117)
61330557,42.3603244,-71.0867182,3,,POINT (-71.0867182 42.3603244)
61331830,42.3611122,-71.0843674,3,,POINT (-71.0843674 42.3611122)
61333312,42.3596023,-71.0889188,3,,POINT (-71.0889188 42.3596023)
61333354,42.3602647,-71.0925402,3,,POINT (-71.0925402 42.3602647)
61333464,42.3600281,-71.0932453,3,,POINT (-71.0932453 42.3600281)
267542180,42.3610639,-71.0930107,3,,POINT (-71.0930107 42.3610639)
269557844,42.3606533,-71.0927605,4,,POINT (-71.0927605 42.3606533)
313974302,42.3607963,-71.0853101,3,,POINT (-71.0853101 42.3607963)
365389797,42.3612795,-71.0925619,4,crossing,POINT (-71.0925619 42.3612795)
365391365,42.3620144,-71.093427,3,,POINT (-71.093427 42.3620144)
365770891,42.3611466,-71.0886277,1,,POINT (-71.0886277 42.3611466)
367777196,42.3612286,-71.0919942,4,,POINT (-71.0919942 42.3612286)
436587028,42.3611201,-71.0883205,3,,POINT (-71.0883205 42.3611201)
436587089,42.361149,-71.0895304,3,,POINT (-71.0895304 42.361149)
542889531,42.3604355,-71.0920313,3,,POINT (-71.0920313 42.3604355)
542890219,42.3611121,-71.0917308,3,,POINT (-71.0917308 42.3611121)
