element_type,osmid,nodes,amenity,geometry
way,540278296,"[5227183408, 5227217193, 5227183409, 5227183410, 5227183411, 5227183408]",parking,"POLYGON ((113.4098074 23.0163227, 113.4099763 23.016004, 113.4100096 23.0159411, 113.4096783 23.0157924, 113.4094761 23.016174, 113.4098074 23.0163227))"
