osmid,y,x,street_count,highway,geometry
2271614763,30.7468228,103.9231521,4,,POINT (103.9231521 30.7468228)
2271614816,30.7477402,103.9239314,3,,POINT (103.9239314 30.7477402)
2271614823,30.7478106,103.9252849,4,,POINT (103.9252849 30.7478106)
2271614887,30.7484412,103.9258354,4,,POINT (103.9258354 30.7484412)
2271614911,30.7486617,103.9260216,3,,POINT (103.9260216 30.7486617)
2271614926,30.7488763,103.9235953,4,,POINT (103.9235953 30.7488763)
2271614954,30.7490259,103.9263254,4,,POINT (103.9263254 30.7490259)
2271614975,30.7493519,103.9228655,3,,POINT (103.9228655 30.7493519)
2271614990,30.7495006,103.9241563,4,,POINT (103.9241563 30.7495006)
2271615000,30.7495585,103.9225446,5,,POINT (103.9225446 30.7495585)
2271615009,30.749743,103.9243514,3,,POINT (103.9243514 30.749743)
2271615036,30.7500938,103.9246518,4,,POINT (103.9246518 30.7500938)
2271615040,30.750125,103.9254314,3,,POINT (103.9254314 30.750125)
2271615074,30.75054,103.9239582,3,,POINT (103.9239582 30.75054)
2271615078,30.7505818,103.9255225,3,,POINT (103.9255225 30.7505818)
2271615081,30.7506251,103.9257256,3,,POINT (103.9257256 30.7506251)
2271615127,30.751394,103.9311227,4,,POINT (103.9311227 30.751394)
2271615140,30.7517639,103.9264829,3,,POINT (103.9264829 30.7517639)
2271615318,30.7529125,103.9330747,3,,POINT (103.9330747 30.7529125)
2271615321,30.7529858,103.9290832,4,crossing,POINT (103.9290832 30.7529858)
2271615476,30.7538118,103.9238568,3,,POINT (103.9238568 30.7538118)
2271615481,30.7538242,103.9233546,3,,POINT (103.9233546 30.7538242)
2271615487,30.7538299,103.9331692,4,,POINT (103.9331692 30.7538299)
2271615586,30.7546129,103.9246453,3,,POINT (103.9246453 30.7546129)
2271615601,30.7546989,103.9324369,3,,POINT (103.9324369 30.7546989)
2271615622,30.7549406,103.9314874,4,,POINT (103.9314874 30.7549406)
2271615625,30.7549147,103.9321043,4,,POINT (103.9321043 30.7549147)
2271615635,30.7550009,103.9220509,3,,POINT (103.9220509 30.7550009)
2271615644,30.7550037,103.9319722,4,,POINT (103.9319722 30.7550037)
2271615683,30.755559,103.934887,3,,POINT (103.934887 30.755559)
2271615695,30.7557104,103.9335844,3,,POINT (103.9335844 30.7557104)
2271615706,30.7558372,103.9227893,3,,POINT (103.9227893 30.7558372)
2271615754,30.7561834,103.9310018,3,,POINT (103.9310018 30.7561834)
2271615825,30.7568551,103.9293364,3,,POINT (103.9293364 30.7568551)
2271615841,30.7569252,103.9310589,4,,POINT (103.9310589 30.7569252)
2271615861,30.7570362,103.9329028,3,,POINT (103.9329028 30.7570362)
2271615875,30.7570816,103.9272585,3,,POINT (103.9272585 30.7570816)
2271615881,30.7571951,103.9328758,3,,POINT (103.9328758 30.7571951)
2271615889,30.7572232,103.9335599,3,,POINT (103.9335599 30.7572232)
2271615908,30.7574606,103.929287,3,,POINT (103.929287 30.7574606)
2271615924,30.7573996,103.9263298,4,,POINT (103.9263298 30.7573996)
2271615958,30.7576261,103.9245047,4,,POINT (103.9245047 30.7576261)
2271615962,30.7576623,103.9292001,3,,POINT (103.9292001 30.7576623)
2271615970,30.7577854,103.9275793,3,,POINT (103.9275793 30.7577854)
