,geometry,bbox_north,bbox_south,bbox_east,bbox_west,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name
0,"POLYGON ((121.4916693 31.2848147, 121.4917188 31.2841755, 121.4923134 31.2839525, 121.4923853 31.2839241, 121.4927196 31.2845458, 121.492767 31.2845279, 121.4931763 31.2843739, 121.4932962 31.284313, 121.493501 31.2842491, 121.4935358 31.2843271, 121.4942542 31.284058, 121.494399 31.2840076, 121.494272 31.2837539, 121.4940956 31.2834107, 121.4941465 31.2833723, 121.4940986 31.2832807, 121.4944712 31.283127, 121.4944019 31.2829515, 121.494241 31.2826214, 121.4941927 31.2825527, 121.4940908 31.2825527, 121.4939889 31.2825985, 121.4938923 31.2826214, 121.4938118 31.2826214, 121.4937361 31.2826203, 121.4936563 31.2826077, 121.4935664 31.2825813, 121.49349 31.2825481, 121.4934363 31.282516, 121.4933914 31.2824638, 121.4933666 31.282406, 121.4930823 31.2817733, 121.4930539 31.2816898, 121.493034 31.2816312, 121.4930286 31.2815578, 121.4930286 31.2814799, 121.4930555 31.2813882, 121.4930876 31.281324, 121.4931574 31.2812415, 121.4932271 31.2811956, 121.493313 31.2811544, 121.4934417 31.2811223, 121.4935584 31.2811372, 121.4936737 31.2811739, 121.4937797 31.2812724, 121.4938413 31.281375, 121.4938809 31.2814518, 121.4940933 31.2814025, 121.4940648 31.2806018, 121.4935257 31.2806109, 121.4935136 31.2805915, 121.4934963 31.2803867, 121.4954705 31.2800429, 121.4955972 31.2803365, 121.495855 31.280243, 121.496137 31.2808881, 121.4959406 31.2809787, 121.4961215 31.28142, 121.4966183 31.2822872, 121.498112 31.281724, 121.499973 31.2810222, 121.5013804 31.2834999, 121.5014407 31.2836276, 121.5014996 31.2837457, 121.5017742 31.283638, 121.5025156 31.2833473, 121.5031916 31.2846638, 121.5025877 31.2848847, 121.5024616 31.2846522, 121.5019502 31.2848388, 121.5021173 31.2851534, 121.5022157 31.2851153, 121.5031349 31.2867588, 121.5018716 31.2871766, 121.4992598 31.2881155, 121.498708 31.2882929, 121.4981098 31.2884911, 121.4976378 31.2885886, 121.4971731 31.2886791, 121.4969498 31.2887135, 121.4967446 31.2887559, 121.4966574 31.2888212, 121.4966145 31.2889152, 121.4966065 31.2889702, 121.4966118 31.2890642, 121.4966252 31.2892831, 121.4965102 31.289292, 121.4962233 31.2892698, 121.4958729 31.2892123, 121.4955941 31.2891491, 121.4953364 31.2890683, 121.4951174 31.2889915, 121.4949169 31.2888989, 121.494755 31.2888016, 121.4943712 31.288523, 121.4940096 31.2882444, 121.4935172 31.2878444, 121.4932393 31.2876137, 121.4929864 31.2873992, 121.4928076 31.2872406, 121.4926443 31.2870811, 121.4924837 31.2869042, 121.492352 31.2867371, 121.4922478 31.2865936, 121.4921479 31.2864384, 121.4920506 31.286276, 121.4919458 31.2860634, 121.4918669 31.2858488, 121.4917772 31.2855937, 121.4917175 31.2853507, 121.4916796 31.2850891, 121.4916693 31.2848147))",31.289292,31.2800429,121.5031916,121.4916693,196810621,way,24474429,31.28473925,121.49694908588742,amenity,university,30,0.46980306893021495,amenity,Tongji University,"Tongji University, 1239, Siping Road, Anshan, Sipinglu, Yangpu District, Shanghai, 200092, China"
