element_type,osmid,nodes,amenity,geometry
way,953475821,"[8825322674, 8825322675, 8825322676, 8825322677, 8825322674]",parking,"POLYGON ((104.0002329 30.5615878, 104.0007487 30.5610152, 104.0004729 30.560831, 103.9999573 30.5614038, 104.0002329 30.5615878))"
