osmid,y,x,street_count,highway,geometry
2569244989,31.4859232,120.267982,3,,POINT (120.267982 31.4859232)
2569244993,31.4933129,120.2683194,3,,POINT (120.2683194 31.4933129)
2569245000,31.4811951,120.2682396,4,,POINT (120.2682396 31.4811951)
2569245003,31.4923759,120.2682648,3,,POINT (120.2682648 31.4923759)
2569245005,31.4824921,120.2681608,3,,POINT (120.2681608 31.4824921)
2569245006,31.4863535,120.2681786,4,,POINT (120.2681786 31.4863535)
2569245007,31.4870117,120.2682695,3,,POINT (120.2682695 31.4870117)
2569245009,31.4851999,120.2677523,3,,POINT (120.2677523 31.4851999)
2569260829,31.4798092,120.2709385,3,,POINT (120.2709385 31.4798092)
2569260832,31.4799644,120.2707804,3,,POINT (120.2707804 31.4799644)
2569260834,31.4903055,120.2682661,4,,POINT (120.2682661 31.4903055)
2569260844,31.4894794,120.2621144,3,,POINT (120.2621144 31.4894794)
2569260848,31.4811558,120.2631549,3,,POINT (120.2631549 31.4811558)
2569260858,31.479687,120.2633183,3,,POINT (120.2633183 31.479687)
2569260866,31.4870139,120.2706478,3,,POINT (120.2706478 31.4870139)
2569260871,31.492914,120.2589158,3,,POINT (120.2589158 31.492914)
2569260872,31.4782714,120.263552,1,,POINT (120.263552 31.4782714)
2569260880,31.4829725,120.2632148,3,,POINT (120.2632148 31.4829725)
2569260893,31.4798337,120.2634799,3,,POINT (120.2634799 31.4798337)
2569260894,31.4798158,120.2706081,3,,POINT (120.2706081 31.4798158)
2569260898,31.4903055,120.2676511,3,,POINT (120.2676511 31.4903055)
2569260903,31.4868825,120.2707993,3,,POINT (120.2707993 31.4868825)
2569260911,31.4879497,120.2640056,3,,POINT (120.2640056 31.4879497)
2569260913,31.4870158,120.2709498,3,,POINT (120.2709498 31.4870158)
2569260919,31.4903432,120.2724952,4,,POINT (120.2724952 31.4903432)
2569260923,31.4811975,120.2707634,4,,POINT (120.2707634 31.4811975)
2569260930,31.479825,120.2682357,4,,POINT (120.2682357 31.479825)
2569260935,31.489871,120.2646202,3,,POINT (120.2646202 31.489871)
2569260938,31.4888326,120.2639685,3,,POINT (120.2639685 31.4888326)
2569260946,31.4870206,120.2723549,3,,POINT (120.2723549 31.4870206)
2569260948,31.4871401,120.2707995,3,,POINT (120.2707995 31.4871401)
2569260965,31.4800131,120.26326,3,,POINT (120.26326 31.4800131)
2569260968,31.4924509,120.2611495,3,,POINT (120.2611495 31.4924509)
2569266586,31.4842552,120.2707768,3,,POINT (120.2707768 31.4842552)
2569266592,31.4838824,120.2707736,3,,POINT (120.2707736 31.4838824)
2569266593,31.4839693,120.2707743,3,,POINT (120.2707743 31.4839693)
2569266597,31.4841775,120.2707761,3,,POINT (120.2707761 31.4841775)
2569268632,31.4839557,120.2688868,3,,POINT (120.2688868 31.4839557)
2569268633,31.4859124,120.2688816,4,,POINT (120.2688816 31.4859124)
2569268634,31.4841752,120.2688862,3,,POINT (120.2688862 31.4841752)
2569268635,31.4870079,120.2689041,4,,POINT (120.2689041 31.4870079)
2569290268,31.4842435,120.2727638,3,,POINT (120.2727638 31.4842435)
2569335355,31.4897931,120.2700977,3,,POINT (120.2700977 31.4897931)
2569335360,31.488636,120.2717128,3,,POINT (120.2717128 31.488636)
2569335372,31.4864664,120.265898,3,,POINT (120.265898 31.4864664)
2569335378,31.4870133,120.2700448,3,,POINT (120.2700448 31.4870133)
2569335380,31.4883735,120.2696156,4,,POINT (120.2696156 31.4883735)
2569335382,31.4899312,120.2656539,3,,POINT (120.2656539 31.4899312)
2569335385,31.4890125,120.2697905,3,,POINT (120.2697905 31.4890125)
2569335388,31.489297,120.2657113,3,,POINT (120.2657113 31.489297)
2569335398,31.4877528,120.2702706,3,,POINT (120.2702706 31.4877528)
2569335407,31.4895421,120.2642568,3,,POINT (120.2642568 31.4895421)
2569335415,31.4872836,120.2689162,3,,POINT (120.2689162 31.4872836)
2569335423,31.4883775,120.2682681,3,,POINT (120.2682681 31.4883775)
2569335426,31.4898313,120.2714728,3,,POINT (120.2714728 31.4898313)
2569335433,31.4888303,120.265662,3,,POINT (120.265662 31.4888303)
2569335434,31.4881184,120.2691632,1,,POINT (120.2691632 31.4881184)
2569335439,31.4892581,120.2652865,3,,POINT (120.2652865 31.4892581)
2569335440,31.4872854,120.270034,4,,POINT (120.270034 31.4872854)
2569335445,31.4899764,120.2649255,3,,POINT (120.2649255 31.4899764)
2569335454,31.4888315,120.2647501,3,,POINT (120.2647501 31.4888315)
2569335460,31.4890149,120.2651718,3,,POINT (120.2651718 31.4890149)
2569335470,31.4864671,120.2657112,3,,POINT (120.2657112 31.4864671)
2569335487,31.4901082,120.2654824,3,,POINT (120.2654824 31.4901082)
2569335494,31.4903055,120.2700903,3,,POINT (120.2700903 31.4903055)
2569335497,31.4864791,120.2640529,4,,POINT (120.2640529 31.4864791)
2569335498,31.4892105,120.2650665,4,,POINT (120.2650665 31.4892105)
2569335500,31.489666,120.2648042,4,,POINT (120.2648042 31.489666)
2569335502,31.4901677,120.265912,4,,POINT (120.265912 31.4901677)
2569335503,31.48931,120.2654672,4,,POINT (120.2654672 31.48931)
2569335504,31.489265,120.2659112,3,,POINT (120.2659112 31.489265)
2569335512,31.4877451,120.2707872,3,,POINT (120.2707872 31.4877451)
2569335517,31.4890118,120.2696102,4,,POINT (120.2696102 31.4890118)
2569335518,31.4901399,120.2657114,4,,POINT (120.2657114 31.4901399)
2569335521,31.4898315,120.2649978,3,,POINT (120.2649978 31.4898315)
2569335524,31.4886167,120.2718209,3,,POINT (120.2718209 31.4886167)
2569335525,31.4900671,120.270093,3,,POINT (120.270093 31.4900671)
2569335526,31.4881877,120.268913,3,,POINT (120.268913 31.4881877)
2569335528,31.4882426,120.2696156,1,,POINT (120.2696156 31.4882426)
2569335531,31.4890065,120.2682674,4,,POINT (120.2682674 31.4890065)
2569335536,31.4897999,120.2645358,3,,POINT (120.2645358 31.4897999)
2569335538,31.488373,120.2700179,3,,POINT (120.2700179 31.488373)
2569335539,31.4894816,120.2646544,4,,POINT (120.2646544 31.4894816)
2569335541,31.4896005,120.2716309,3,,POINT (120.2716309 31.4896005)
2569335542,31.4923847,120.2659088,3,,POINT (120.2659088 31.4923847)
2569335544,31.4896049,120.2725129,3,,POINT (120.2725129 31.4896049)
2569335552,31.4880932,120.2702415,3,,POINT (120.2702415 31.4880932)
2569335562,31.4890127,120.264743,4,,POINT (120.264743 31.4890127)
2569335567,31.4889928,120.2642673,3,,POINT (120.2642673 31.4889928)
2569335568,31.4889014,120.2639761,3,,POINT (120.2639761 31.4889014)
2569335576,31.489306,120.2650495,4,,POINT (120.2650495 31.489306)
2569335577,31.488828,120.2659108,3,,POINT (120.2659108 31.488828)
2569335579,31.4894159,120.2653107,4,,POINT (120.2653107 31.4894159)
2569335580,31.4899328,120.2657114,3,,POINT (120.2657114 31.4899328)
2569335581,31.4923932,120.2657139,3,,POINT (120.2657139 31.4923932)
2569335594,31.4886193,120.2725348,3,,POINT (120.2725348 31.4886193)
2569335603,31.4893969,120.2646008,4,,POINT (120.2646008 31.4893969)
2569335608,31.4883746,120.2689111,3,,POINT (120.2689111 31.4883746)
2569335610,31.4890607,120.2654377,4,,POINT (120.2654377 31.4890607)
2569335616,31.4877529,120.2701992,3,,POINT (120.2701992 31.4877529)
2569335625,31.4890401,120.2649334,3,,POINT (120.2649334 31.4890401)
2569335633,31.4899276,120.2655262,3,,POINT (120.2655262 31.4899276)
2569335657,31.4888302,120.265724,4,,POINT (120.265724 31.4888302)
2569335658,31.4903055,120.2714717,3,,POINT (120.2714717 31.4903055)
2569335659,31.48947,120.2643504,4,,POINT (120.2643504 31.48947)
2569335673,31.4895868,120.2649629,4,,POINT (120.2649629 31.4895868)
2569335678,31.4879086,120.270785,3,,POINT (120.270785 31.4879086)
2569337348,31.4838781,120.2722576,3,,POINT (120.2722576 31.4838781)
2569337351,31.4842465,120.2722576,5,,POINT (120.2722576 31.4842465)
2569337353,31.4931018,120.2683296,3,,POINT (120.2683296 31.4931018)
2569337355,31.4851982,120.2722712,3,,POINT (120.2722712 31.4851982)
2569337360,31.4930972,120.2686688,3,,POINT (120.2686688 31.4930972)
2569337710,31.4911862,120.2682655,3,,POINT (120.2682655 31.4911862)
2569348728,31.4911922,120.2693166,3,,POINT (120.2693166 31.4911922)
2569348772,31.491014,120.2693166,3,,POINT (120.2693166 31.491014)
2569348818,31.4903055,120.2693139,3,,POINT (120.2693139 31.4903055)
