osmid,y,x,street_count,highway,geometry
1633677390,29.5357526,106.5059059,3,,POINT (106.5059059 29.5357526)
1633677393,29.5350873,106.5040592,3,,POINT (106.5040592 29.5350873)
1633677412,29.5364715,106.5059092,3,,POINT (106.5059092 29.5364715)
1633677413,29.5345623,106.5056438,3,,POINT (106.5056438 29.5345623)
1633677418,29.5345646,106.5040533,3,,POINT (106.5040533 29.5345646)
1633677420,29.5350943,106.5058821,3,,POINT (106.5058821 29.5350943)
1633677442,29.536481,106.5040535,3,,POINT (106.5040535 29.536481)
1633677443,29.5354561,106.5061293,3,,POINT (106.5061293 29.5354561)
1633677446,29.5357502,106.5040625,3,,POINT (106.5040625 29.5357502)
1633678180,29.5372491,106.5036509,3,,POINT (106.5036509 29.5372491)
1633678189,29.5372717,106.5035946,3,,POINT (106.5035946 29.5372717)
1633678190,29.5366369,106.5035463,3,,POINT (106.5035463 29.5366369)
1633678195,29.5364794,106.5043778,3,,POINT (106.5043778 29.5364794)
1633678816,29.5366057,106.5036479,3,,POINT (106.5036479 29.5366057)
1633678818,29.5372439,106.504375,4,,POINT (106.504375 29.5372439)
1633681218,29.5355378,106.5040617,3,,POINT (106.5040617 29.5355378)
1633692505,29.5345641,106.5044222,3,,POINT (106.5044222 29.5345641)
1633692507,29.5341935,106.5039158,3,,POINT (106.5039158 29.5341935)
1633692508,29.5341929,106.504421,3,,POINT (106.504421 29.5341929)
1633692509,29.5335698,106.5029765,1,,POINT (106.5029765 29.5335698)
1633693261,29.5330872,106.505637,1,,POINT (106.505637 29.5330872)
1633699199,29.535257,106.5040612,3,,POINT (106.5040612 29.535257)
1633699204,29.5348631,106.5032386,1,,POINT (106.5032386 29.5348631)
1633727363,29.5376514,106.5058268,1,,POINT (106.5058268 29.5376514)
1633727365,29.5372438,106.5058295,3,,POINT (106.5058295 29.5372438)
1633730940,29.5354515,106.5069314,3,,POINT (106.5069314 29.5354515)
1633730941,29.5371838,106.5065633,1,,POINT (106.5065633 29.5371838)
1633730943,29.5361515,106.5065617,3,,POINT (106.5065617 29.5361515)
1633730944,29.5361533,106.5059078,3,,POINT (106.5059078 29.5361533)
1634070104,29.5355506,106.5048924,3,,POINT (106.5048924 29.5355506)
1634070185,29.5350903,106.5048946,3,,POINT (106.5048946 29.5350903)
1634070197,29.5353061,106.504894,3,,POINT (106.504894 29.5353061)
1634070215,29.5357493,106.5048922,3,,POINT (106.5048922 29.5357493)
1634148633,29.5367979,106.5042124,1,,POINT (106.5042124 29.5367979)
1634153723,29.5356544,106.5030643,1,,POINT (106.5030643 29.5356544)
1634169811,29.5375471,106.5035956,3,,POINT (106.5035956 29.5375471)
1634199247,29.5373501,106.5027105,3,,POINT (106.5027105 29.5373501)
1634199248,29.5378242,106.5027844,3,,POINT (106.5027844 29.5378242)
1634199249,29.5371618,106.5035444,3,,POINT (106.5035444 29.5371618)
1634199251,29.5375796,106.5020259,3,,POINT (106.5020259 29.5375796)
1634199253,29.5375795,106.5027145,3,,POINT (106.5027145 29.5375795)
1634199254,29.5373509,106.502024,3,,POINT (106.502024 29.5373509)
1634203944,29.537433,106.5040595,3,,POINT (106.5040595 29.537433)
1634203947,29.5372455,106.5031597,3,,POINT (106.5031597 29.5372455)
1634203950,29.5368347,106.5032016,3,,POINT (106.5032016 29.5368347)
1634203951,29.537246,106.5040583,3,,POINT (106.5040583 29.537246)
1634206474,29.5374325,106.5043078,1,,POINT (106.5043078 29.5374325)
1634284981,29.5367717,106.5010806,1,,POINT (106.5010806 29.5367717)
1634284983,29.5367834,106.5015152,3,,POINT (106.5015152 29.5367834)
1634284996,29.53722,106.5020305,3,,POINT (106.5020305 29.53722)
1634783730,29.537092,106.5028294,3,,POINT (106.5028294 29.537092)
1634783731,29.5371418,106.5019166,3,,POINT (106.5019166 29.5371418)
1634783737,29.5368024,106.5018016,3,,POINT (106.5018016 29.5368024)
1634800208,29.5362422,106.5035163,1,,POINT (106.5035163 29.5362422)
1634800590,29.5364434,106.5035204,3,,POINT (106.5035204 29.5364434)
1634800592,29.5364009,106.5027347,1,,POINT (106.5027347 29.5364009)
1634910744,29.5335426,106.5030674,3,,POINT (106.5030674 29.5335426)
1634911339,29.5341918,106.5056402,3,,POINT (106.5056402 29.5341918)
1634917102,29.5344864,106.5039173,3,,POINT (106.5039173 29.5344864)
1634930170,29.5361524,106.5029073,1,,POINT (106.5029073 29.5361524)
1634930174,29.5365258,106.5017459,3,,POINT (106.5017459 29.5365258)
1634930179,29.5360264,106.5017459,1,,POINT (106.5017459 29.5360264)
8896253928,29.5367969,106.5043766,3,,POINT (106.5043766 29.5367969)
8896253929,29.5365742,106.5037504,3,,POINT (106.5037504 29.5365742)
8896253930,29.536577,106.501748,3,,POINT (106.501748 29.536577)
8896253938,29.535415,106.5041942,1,,POINT (106.5041942 29.535415)
8896253939,29.5354161,106.5040627,4,crossing,POINT (106.5040627 29.5354161)
