osmid,y,x,street_count,highway,geometry
29793981,45.5082068,-73.580112,4,,POINT (-73.580112 45.5082068)
31706827,45.5040636,-73.5785955,3,,POINT (-73.5785955 45.5040636)
31706828,45.5047604,-73.5784445,3,,POINT (-73.5784445 45.5047604)
124056468,45.5039737,-73.5783359,3,,POINT (-73.5783359 45.5039737)
124072368,45.5046573,-73.5764488,4,,POINT (-73.5764488 45.5046573)
124072380,45.5050515,-73.5764113,4,,POINT (-73.5764113 45.5050515)
124072385,45.5060089,-73.5768143,3,,POINT (-73.5768143 45.5060089)
124072392,45.5044666,-73.5770881,3,,POINT (-73.5770881 45.5044666)
124072396,45.5041761,-73.5772904,3,,POINT (-73.5772904 45.5041761)
124072401,45.5036247,-73.5777114,4,,POINT (-73.5777114 45.5036247)
124074237,45.505038,-73.577209,3,,POINT (-73.577209 45.505038)
124074242,45.5052837,-73.5773422,3,,POINT (-73.5773422 45.5052837)
124074257,45.506145,-73.5771282,3,,POINT (-73.5771282 45.506145)
124074271,45.5070726,-73.5789439,3,,POINT (-73.5789439 45.5070726)
124074275,45.5050277,-73.5775434,3,,POINT (-73.5775434 45.5050277)
124074278,45.5047788,-73.5777989,3,,POINT (-73.5777989 45.5047788)
213285577,45.5040639,-73.577293,3,,POINT (-73.577293 45.5040639)
213285584,45.5030881,-73.5766007,3,,POINT (-73.5766007 45.5030881)
213285585,45.5048598,-73.5756262,3,,POINT (-73.5756262 45.5048598)
213285592,45.5047743,-73.5756023,1,,POINT (-73.5756023 45.5047743)
229533885,45.5067124,-73.5799497,3,,POINT (-73.5799497 45.5067124)
229533920,45.5046543,-73.5794615,3,,POINT (-73.5794615 45.5046543)
229533923,45.5045205,-73.5795627,3,,POINT (-73.5795627 45.5045205)
229534212,45.5073421,-73.5794913,3,,POINT (-73.5794913 45.5073421)
229538145,45.5080699,-73.5798553,3,,POINT (-73.5798553 45.5080699)
264345847,45.5041108,-73.5785686,4,crossing,POINT (-73.5785686 45.5041108)
264346145,45.5040147,-73.5784225,3,,POINT (-73.5784225 45.5040147)
332514088,45.5034355,-73.5773361,3,,POINT (-73.5773361 45.5034355)
332514089,45.5030568,-73.5777243,4,,POINT (-73.5777243 45.5030568)
392505309,45.5058094,-73.5774437,4,,POINT (-73.5774437 45.5058094)
392505324,45.5035031,-73.576191,1,,POINT (-73.576191 45.5035031)
595231555,45.5041069,-73.5810549,3,,POINT (-73.5810549 45.5041069)
595231560,45.5030419,-73.5820598,2,,POINT (-73.5820598 45.5030419)
595231561,45.502712,-73.5822371,2,,POINT (-73.5822371 45.502712)
924402169,45.5038077,-73.578083,3,,POINT (-73.578083 45.5038077)
1028394536,45.5107932,-73.5802018,3,,POINT (-73.5802018 45.5107932)
1282739753,45.5053043,-73.5743429,3,,POINT (-73.5743429 45.5053043)
1282745072,45.5047494,-73.5760686,3,,POINT (-73.5760686 45.5047494)
1282745081,45.5049675,-73.5758356,4,,POINT (-73.5758356 45.5049675)
1282745096,45.5055649,-73.5751812,3,,POINT (-73.5751812 45.5055649)
1282761408,45.504813,-73.5777629,3,,POINT (-73.5777629 45.504813)
1282761416,45.5046569,-73.5745135,1,,POINT (-73.5745135 45.5046569)
1282761417,45.5044426,-73.5747265,3,,POINT (-73.5747265 45.5044426)
1282761422,45.5052447,-73.576792,4,crossing,POINT (-73.576792 45.5052447)
1282761430,45.5042308,-73.5748538,3,,POINT (-73.5748538 45.5042308)
1455282298,45.5037325,-73.5802881,3,,POINT (-73.5802881 45.5037325)
1455282302,45.5043312,-73.5795911,1,,POINT (-73.5795911 45.5043312)
1455282303,45.5043646,-73.5795579,4,,POINT (-73.5795579 45.5043646)
1472721947,45.5041373,-73.5794624,1,,POINT (-73.5794624 45.5041373)
1472721949,45.5042581,-73.5793544,3,,POINT (-73.5793544 45.5042581)
1472721954,45.5066775,-73.5795371,3,,POINT (-73.5795371 45.5066775)
1472721958,45.506786,-73.5798916,3,,POINT (-73.5798916 45.506786)
1550150634,45.5096908,-73.5819679,3,,POINT (-73.5819679 45.5096908)
1550150654,45.5098147,-73.5823925,1,,POINT (-73.5823925 45.5098147)
1550150663,45.5101924,-73.5837937,3,,POINT (-73.5837937 45.5101924)
1550150667,45.5102372,-73.5830257,3,,POINT (-73.5830257 45.5102372)
1550150712,45.5108659,-73.583566,3,,POINT (-73.583566 45.5108659)
1550150716,45.5109946,-73.5837507,1,,POINT (-73.5837507 45.5109946)
1550150718,45.5111341,-73.583628,1,,POINT (-73.583628 45.5111341)
1563386637,45.5032026,-73.5780271,3,,POINT (-73.5780271 45.5032026)
1563386642,45.5026045,-73.5767796,3,,POINT (-73.5767796 45.5026045)
1563386664,45.5033839,-73.5784032,1,,POINT (-73.5784032 45.5033839)
1563386673,45.5029899,-73.5764079,3,,POINT (-73.5764079 45.5029899)
1573497820,45.5065862,-73.5779939,3,,POINT (-73.5779939 45.5065862)
1573497839,45.5059749,-73.5781496,1,,POINT (-73.5781496 45.5059749)
1573497872,45.5066899,-73.5781997,4,,POINT (-73.5781997 45.5066899)
1573503377,45.5076469,-73.5798005,1,,POINT (-73.5798005 45.5076469)
1573512778,45.5077567,-73.5802984,3,,POINT (-73.5802984 45.5077567)
1573559822,45.5052822,-73.5766512,1,,POINT (-73.5766512 45.5052822)
