,geometry,bbox_north,bbox_south,bbox_east,bbox_west,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name
0,"POLYGON ((139.9523829 35.8945828, 139.9526836 35.8945268, 139.9527657 35.8947802, 139.9524488 35.8948416, 139.952418 35.8947203, 139.9523829 35.8945828))",35.8948416,35.8945268,139.9527657,139.9523829,260225697,way,28573817,35.894651550000006,139.95256223410615,building,university,30,9.99999999995449e-06,building,The University of Tokyo (Satellite Building),"The University of Tokyo (Satellite Building), 4, 若柴, Kashiwa, Chiba Prefecture, 277-8518, Japan"
