u,v,key,osmid,highway,oneway,reversed,length,geometry
4899165987,4899165988,0,498522025,living_street,False,False,31.338,"LINESTRING (121.4939841 31.3048037, 121.4938449 31.3050592)"
4899165988,4899165986,0,498522014,living_street,False,True,4.902,"LINESTRING (121.4938449 31.3050592, 121.4938921 31.305077)"
4899165988,4899165987,0,498522025,living_street,False,True,31.338,"LINESTRING (121.4938449 31.3050592, 121.4939841 31.3048037)"
4899165988,4899165967,0,498522014,living_street,False,False,163.709,"LINESTRING (121.4938449 31.3050592, 121.4929901 31.3047364, 121.4926817 31.3053565)"
4899165989,4899165960,0,498522026,living_street,False,False,38.399,"LINESTRING (121.4915717 31.3067593, 121.4918667 31.3066906, 121.4919585 31.3067209)"
8985649152,8985649153,0,970888960,service,False,True,58.607,"LINESTRING (121.496636 31.3083835, 121.4972529 31.3083835)"
8985649153,8985649152,0,970888960,service,False,False,58.607,"LINESTRING (121.4972529 31.3083835, 121.496636 31.3083835)"
8985649153,8985649154,0,970888961,service,False,False,21.155,"LINESTRING (121.4972529 31.3083835, 121.4972582 31.3085737)"
8985649153,8985649158,0,970888961,service,False,True,293.448,"LINESTRING (121.4972529 31.3083835, 121.4972556 31.308081, 121.4972368 31.3080145, 121.4971885 31.3079847, 121.4945934 31.3079813)"
8985649154,8985649153,0,970888961,service,False,True,21.155,"LINESTRING (121.4972582 31.3085737, 121.4972529 31.3083835)"
8985649158,8985649193,0,970888976,service,False,True,30.046,"LINESTRING (121.4945934 31.3079813, 121.4948492 31.3078224)"
8985649158,8985649153,0,970888961,service,False,False,293.44800000000004,"LINESTRING (121.4945934 31.3079813, 121.4971885 31.3079847, 121.4972368 31.3080145, 121.4972556 31.308081, 121.4972529 31.3083835)"
8985649158,8985649209,0,970888976,service,False,False,237.14600000000002,"LINESTRING (121.4945934 31.3079813, 121.4936587 31.3085622, 121.4934468 31.3086562, 121.4923847 31.308906)"
8985649163,8985649164,0,970888963,service,False,True,150.27,"LINESTRING (121.4947549 31.3094032, 121.4931732 31.3093918)"
8985649163,8985649165,0,970888964,service,False,False,129.565,"LINESTRING (121.4947549 31.3094032, 121.4947571 31.308238)"
8985649163,8985649166,0,970888964,service,False,True,36.984,"LINESTRING (121.4947549 31.3094032, 121.4947543 31.3097358)"
8985649164,8985649163,0,970888963,service,False,False,150.27,"LINESTRING (121.4931732 31.3093918, 121.4947549 31.3094032)"
8985649165,8985649163,0,970888964,service,False,True,129.565,"LINESTRING (121.4947571 31.308238, 121.4947549 31.3094032)"
8985649166,8985649163,0,970888964,service,False,False,36.984,"LINESTRING (121.4947543 31.3097358, 121.4947549 31.3094032)"
8985649166,8985649167,0,970888965,service,False,False,30.7,"LINESTRING (121.4947543 31.3097358, 121.4944312 31.309731)"
8985649166,8985649174,0,"[970888965, 970888967]",service,False,True,321.908,"LINESTRING (121.4947543 31.3097358, 121.4961431 31.3097567, 121.4961733 31.3097395, 121.49618 31.3097098, 121.4961873 31.3093671, 121.4962095 31.3093448, 121.4962424 31.3093391, 121.4977006 31.3093723)"
8985649167,8985649166,0,970888965,service,False,True,30.7,"LINESTRING (121.4944312 31.309731, 121.4947543 31.3097358)"
8985649172,8985649174,0,970888966,service,False,True,182.09,"LINESTRING (121.4988059 31.3086906, 121.4977089 31.3086722, 121.4977006 31.3093723)"
8985649174,8985649172,0,970888966,service,False,False,182.09,"LINESTRING (121.4977006 31.3093723, 121.4977089 31.3086722, 121.4988059 31.3086906)"
8985649174,8985649166,0,"[970888965, 970888967]",service,False,False,321.908,"LINESTRING (121.4977006 31.3093723, 121.4962424 31.3093391, 121.4962095 31.3093448, 121.4961873 31.3093671, 121.49618 31.3097098, 121.4961733 31.3097395, 121.4961431 31.3097567, 121.4947543 31.3097358)"
8985649174,8985649185,0,970888967,service,False,True,246.815,"LINESTRING (121.4977006 31.3093723, 121.4984813 31.3093838, 121.4985444 31.3093723, 121.4986128 31.3093391, 121.4992444 31.3082529, 121.4992699 31.3082082, 121.4992672 31.3081658, 121.4992578 31.3080409)"
8985649183,8985649185,0,970888967,service,False,False,16.624,"LINESTRING (121.4992595 31.3078914, 121.4992578 31.3080409)"
8985649183,8985649203,0,970888970,service,False,True,168.978,"LINESTRING (121.4992595 31.3078914, 121.4992699 31.3077647, 121.4992189 31.3076731, 121.4991546 31.3076387, 121.4989963 31.3075974, 121.4980146 31.3075906, 121.4979529 31.3075791, 121.4979288 31.3075585, 121.4979154 31.3073958)"
8985649184,8985649185,0,970888959,service,False,True,119.905,"LINESTRING (121.4979959 31.3080214, 121.4992578 31.3080409)"
8985649185,8985649184,0,970888959,service,False,False,119.905,"LINESTRING (121.4992578 31.3080409, 121.4979959 31.3080214)"
8985649185,8985649183,0,970888967,service,False,True,16.624,"LINESTRING (121.4992578 31.3080409, 121.4992595 31.3078914)"
8985649185,8985649174,0,970888967,service,False,False,246.815,"LINESTRING (121.4992578 31.3080409, 121.4992672 31.3081658, 121.4992699 31.3082082, 121.4992444 31.3082529, 121.4986128 31.3093391, 121.4985444 31.3093723, 121.4984813 31.3093838, 121.4977006 31.3093723)"
8985649193,8985649216,0,970888971,service,False,False,70.888,"LINESTRING (121.4948492 31.3078224, 121.4941737 31.3075516)"
8985649193,8985649158,0,970888976,service,False,False,30.046,"LINESTRING (121.4948492 31.3078224, 121.4945934 31.3079813)"
8985649193,8985649213,0,970888976,service,False,True,45.626,"LINESTRING (121.4948492 31.3078224, 121.4951473 31.3076227, 121.495209 31.3075539)"
8985649194,4899165961,0,970888971,service,False,True,94.759,"LINESTRING (121.4931089 31.3080879, 121.493526 31.3073138)"
8985649195,8985649196,0,970888972,service,False,True,31.382,"LINESTRING (121.4957602 31.3070234, 121.4955483 31.3072399)"
8985649196,8985649195,0,970888972,service,False,False,31.382,"LINESTRING (121.4955483 31.3072399, 121.4957602 31.3070234)"
8985649196,8985649206,0,970888973,service,False,False,49.447,"LINESTRING (121.4955483 31.3072399, 121.4959614 31.3075104)"
8985649196,8985649197,0,970888973,service,False,True,17.063,"LINESTRING (121.4955483 31.3072399, 121.4953994 31.3071541)"
8985649197,8985649196,0,970888973,service,False,False,17.063,"LINESTRING (121.4953994 31.3071541, 121.4955483 31.3072399)"
