,geometry,bbox_north,bbox_south,bbox_east,bbox_west,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name
0,"POLYGON ((116.3346955 39.9815797, 116.3349453 39.9796975, 116.3352691 39.9797217, 116.3352911 39.9795955, 116.3353168 39.9794478, 116.3354157 39.9794492, 116.3356839 39.9777428, 116.3357399 39.9775142, 116.3369186 39.9775585, 116.3369244 39.9774582, 116.3369955 39.9774616, 116.3370087 39.9772255, 116.3380606 39.9772577, 116.3384724 39.9771973, 116.3389605 39.9769933, 116.3389578 39.9772181, 116.3394415 39.9772309, 116.3394277 39.9774044, 116.3395021 39.9774111, 116.3395956 39.9774104, 116.3396354 39.9766409, 116.3399094 39.9766472, 116.3399628 39.975744, 116.3412463 39.9757788, 116.3420633 39.9758371, 116.3442243 39.9758819, 116.3443531 39.9758893, 116.3443187 39.9765548, 116.3460075 39.9766026, 116.3459581 39.9774745, 116.3458067 39.9774702, 116.3458012 39.977583, 116.3457799 39.9779666, 116.3473152 39.9780213, 116.3472802 39.9786795, 116.3472272 39.9800931, 116.3472147 39.9803057, 116.3470662 39.9828358, 116.3470269 39.9835431, 116.3465035 39.9835319, 116.3464804 39.9840114, 116.3453579 39.9839943, 116.3453619 39.9846101, 116.3450661 39.9846084, 116.3450481 39.9850197, 116.3445852 39.985004, 116.3445752 39.9851051, 116.3432692 39.985057, 116.3432752 39.9849269, 116.3433207 39.9839368, 116.343227 39.9839342, 116.3417765 39.9838941, 116.3417551 39.9844403, 116.342231 39.9844512, 116.3422187 39.9846782, 116.3417463 39.9846666, 116.3417341 39.9848695, 116.3416297 39.9848675, 116.3414924 39.9848364, 116.3402359 39.9848143, 116.3401233 39.9847101, 116.3384481 39.9846544, 116.3384463 39.9847616, 116.3378949 39.984747, 116.3347872 39.9845783, 116.3348589 39.9832449, 116.3348648 39.9832059, 116.3348658 39.9831197, 116.3348552 39.9831073, 116.33489 39.9823713, 116.3349175 39.9818961, 116.334806 39.9818927, 116.3348179 39.9816779, 116.3348245 39.9815868, 116.3346955 39.9815797))",39.9851051,39.975744,116.3473152,116.3346955,196554203,way,30783956,39.9809427,116.34097867654876,amenity,university,30,0.43082628035454323,amenity,Beihang University,"Beihang University, 37, Xueyuan Road, Huayuanlu Subdistrict, Haidian District, Beijing, 100083, China"
