u,v,key,osmid,highway,oneway,reversed,length,geometry
6831830840,6831830835,0,729165846,service,False,True,56.157999999999994,"LINESTRING (113.6536731 34.7818289, 113.6530951 34.7818289, 113.6530582 34.7818289)"
6831830840,6831830844,0,729205923,service,False,True,182.8,"LINESTRING (113.6536731 34.7818289, 113.6536731 34.7813067, 113.6529548 34.7813067, 113.6529113 34.7813684, 113.6529113 34.7818289)"
6831830844,6831830835,0,729165846,service,False,False,13.416,"LINESTRING (113.6529113 34.7818289, 113.6530582 34.7818289)"
6831830844,6831830845,0,729165846,service,False,True,36.248,"LINESTRING (113.6529113 34.7818289, 113.6525144 34.7818289)"
6831830844,6831830840,0,729205923,service,False,False,182.8,"LINESTRING (113.6529113 34.7818289, 113.6529113 34.7813684, 113.6529548 34.7813067, 113.6536731 34.7813067, 113.6536731 34.7818289)"
6831830845,6831830844,0,729165846,service,False,False,36.248,"LINESTRING (113.6525144 34.7818289, 113.6529113 34.7818289)"
6831830962,6831491246,0,729165849,service,False,False,499.073,"LINESTRING (113.653248 34.7826374, 113.6532557 34.7833946, 113.6532715 34.7834422, 113.6533285 34.7834689, 113.6537088 34.7834672, 113.6537599 34.7835086, 113.6537643 34.7841613, 113.6541384 34.7841596, 113.6554722 34.7841535, 113.6555003 34.7841398, 113.655507 34.7841254, 113.6555144 34.7838578, 113.6565994 34.7838638)"
6831830962,6831830835,0,729205921,service,False,False,104.33500000000001,"LINESTRING (113.653248 34.7826374, 113.6531205 34.7826374, 113.6530803 34.7826214, 113.6530582 34.7825861, 113.6530582 34.7818289)"
6831830962,6831830838,0,729205922,service,False,False,134.231,"LINESTRING (113.653248 34.7826374, 113.6537334 34.7826374, 113.6537334 34.7818289)"
6831831071,6831490851,0,729165848,service,False,False,28.412,"LINESTRING (113.6581323 34.7819928, 113.6584434 34.781992)"
6831831071,6831491231,0,729165848,service,False,True,46.423,"LINESTRING (113.6581323 34.7819928, 113.657624 34.7819951)"
6831831071,6831831075,0,729205964,service,False,True,110.781,"LINESTRING (113.6581323 34.7819928, 113.6581471 34.782989)"
6831831072,6831491241,0,729205963,service,False,False,76.97,"LINESTRING (113.659116 34.7829791, 113.6599588 34.782981)"
