element_type,osmid,nodes,amenity,geometry
way,972201431,"[8997982387, 8997982386, 8997982385, 8997982384, 8997982387]",parking,"POLYGON ((116.4235869 39.9804936, 116.4236004 39.9802229, 116.4236876 39.9802255, 116.4236742 39.9804962, 116.4235869 39.9804936))"
way,972201432,"[8997982391, 8997982390, 8997982389, 8997982388, 8997982391]",parking,"POLYGON ((116.4230429 39.9767973, 116.4230594 39.9763976, 116.4231501 39.9763998, 116.4231335 39.9767995, 116.4230429 39.9767973))"
way,972201433,"[8997982395, 8997982394, 8997982393, 8997982392, 8997982395]",parking,"POLYGON ((116.4235407 39.9768066, 116.4232516 39.9768005, 116.4232611 39.976537, 116.4235502 39.9765431, 116.4235407 39.9768066))"
way,972201435,"[8997982400, 8997982399, 8997982398, 8997982397, 8997982400]",parking,"POLYGON ((116.4187186 39.9802102, 116.4187255 39.9800102, 116.4191112 39.980018, 116.4191043 39.980218, 116.4187186 39.9802102))"
way,972201445,"[8998037743, 8998037742, 8998037741, 8998037740, 8998037743]",parking,"POLYGON ((116.4227486 39.9777349, 116.4227532 39.977537, 116.4235436 39.9775478, 116.423539 39.9777458, 116.4227486 39.9777349))"
