osmid,y,x,street_count,highway,geometry
3299495624,39.3283123,-76.6214119,3,,POINT (-76.6214119 39.3283123)
3299495625,39.328354,-76.6215441,1,,POINT (-76.6215441 39.328354)
3299495627,39.3283587,-76.621414,3,,POINT (-76.621414 39.3283587)
3299505771,39.3286129,-76.621069,1,,POINT (-76.621069 39.3286129)
3299505773,39.328704,-76.6213185,1,,POINT (-76.6213185 39.328704)
3299505775,39.3292613,-76.6213542,1,,POINT (-76.6213542 39.3292613)
3299505777,39.32937,-76.6211226,1,,POINT (-76.6211226 39.32937)
3448577926,39.3318318,-76.6227919,3,,POINT (-76.6227919 39.3318318)
4402677277,39.3258968,-76.6227132,3,,POINT (-76.6227132 39.3258968)
4402677279,39.3259324,-76.622502,4,crossing,POINT (-76.622502 39.3259324)
4402677281,39.3259879,-76.6225417,3,,POINT (-76.6225417 39.3259879)
4402677287,39.3262153,-76.6227049,3,,POINT (-76.6227049 39.3262153)
4402679399,39.3264025,-76.6229028,3,,POINT (-76.6229028 39.3264025)
4402679400,39.3264417,-76.6232705,3,,POINT (-76.6232705 39.3264417)
4402679401,39.3264409,-76.6233799,3,,POINT (-76.6233799 39.3264409)
4402679406,39.326429,-76.622753,3,,POINT (-76.622753 39.326429)
4402679411,39.3264948,-76.6232284,4,crossing,POINT (-76.6232284 39.3264948)
4402679412,39.326503,-76.6234292,4,crossing,POINT (-76.6234292 39.326503)
4402679417,39.3265429,-76.6231897,3,,POINT (-76.6231897 39.3265429)
4402679424,39.3265564,-76.6234898,3,,POINT (-76.6234898 39.3265564)
4402679428,39.3265912,-76.6234685,3,,POINT (-76.6234685 39.3265912)
4402679429,39.3266375,-76.6233347,3,,POINT (-76.6233347 39.3266375)
4402679441,39.3268124,-76.6238417,3,,POINT (-76.6238417 39.3268124)
4402679446,39.3269665,-76.6236439,4,,POINT (-76.6236439 39.3269665)
4402679451,39.3272744,-76.6236505,3,,POINT (-76.6236505 39.3272744)
4402679468,39.327838,-76.6233633,4,,POINT (-76.6233633 39.327838)
4402679472,39.3279113,-76.6231062,3,,POINT (-76.6231062 39.3279113)
4402679474,39.3279499,-76.623186,4,crossing,POINT (-76.623186 39.3279499)
4402679475,39.3279623,-76.6240071,1,,POINT (-76.6240071 39.3279623)
4402679479,39.3279901,-76.6232682,4,,POINT (-76.6232682 39.3279901)
4402679483,39.3280127,-76.6229606,3,,POINT (-76.6229606 39.3280127)
4402679486,39.328044,-76.6235889,1,,POINT (-76.6235889 39.328044)
4402679616,39.3305418,-76.6234893,3,,POINT (-76.6234893 39.3305418)
4402679617,39.3306137,-76.6235548,3,,POINT (-76.6235548 39.3306137)
4402679618,39.3306184,-76.6235449,1,elevator,POINT (-76.6235449 39.3306184)
4402679621,39.3307078,-76.6242299,1,,POINT (-76.6242299 39.3307078)
4402679639,39.3307999,-76.6231947,3,,POINT (-76.6231947 39.3307999)
4402679647,39.3308461,-76.6243048,3,,POINT (-76.6243048 39.3308461)
4402679649,39.3308223,-76.6229476,3,,POINT (-76.6229476 39.3308223)
4402679652,39.3308721,-76.6243719,3,,POINT (-76.6243719 39.3308721)
4402679663,39.3309147,-76.6245452,3,,POINT (-76.6245452 39.3309147)
4402679666,39.3309172,-76.6244927,3,,POINT (-76.6244927 39.3309172)
4402679793,39.3311891,-76.6245717,3,,POINT (-76.6245717 39.3311891)
4402679802,39.3316771,-76.6239601,1,,POINT (-76.6239601 39.3316771)
4402679803,39.3316992,-76.6225183,4,,POINT (-76.6225183 39.3316992)
4402679805,39.3317671,-76.6238349,3,,POINT (-76.6238349 39.3317671)
4402679807,39.3318178,-76.6239048,3,,POINT (-76.6239048 39.3318178)
4402679808,39.3318497,-76.6239488,3,,POINT (-76.6239488 39.3318497)
4402679810,39.3318918,-76.6236611,1,,POINT (-76.6236611 39.3318918)
4402679814,39.3322314,-76.623328,3,,POINT (-76.623328 39.3322314)
4402679815,39.3323258,-76.6232606,3,,POINT (-76.6232606 39.3323258)
4402679816,39.3324,-76.6233437,3,,POINT (-76.6233437 39.3324)
4402679817,39.332421,-76.6232148,4,,POINT (-76.6232148 39.332421)
4402679818,39.3324567,-76.6232601,4,,POINT (-76.6232601 39.3324567)
4402679820,39.3326255,-76.622931,3,,POINT (-76.622931 39.3326255)
4402679821,39.3326583,-76.6229726,3,,POINT (-76.6229726 39.3326583)
4402679822,39.3327349,-76.6230635,3,,POINT (-76.6230635 39.3327349)
4402679823,39.3326285,-76.6228361,3,,POINT (-76.6228361 39.3326285)
4402679824,39.3328193,-76.6229488,1,,POINT (-76.6229488 39.3328193)
4402679826,39.33302,-76.6224506,4,crossing,POINT (-76.6224506 39.33302)
4402679833,39.3338,-76.6224376,3,,POINT (-76.6224376 39.3338)
4402679836,39.3341033,-76.6221531,4,crossing,POINT (-76.6221531 39.3341033)
4408342766,39.3281655,-76.6193453,3,,POINT (-76.6193453 39.3281655)
4408342768,39.3282114,-76.6193475,4,,POINT (-76.6193475 39.3282114)
4408342774,39.3282373,-76.6193487,3,,POINT (-76.6193487 39.3282373)
4408342776,39.3282336,-76.6192387,3,,POINT (-76.6192387 39.3282336)
4408342778,39.3282716,-76.6193679,1,,POINT (-76.6193679 39.3282716)
4408342779,39.32829,-76.6191177,3,,POINT (-76.6191177 39.32829)
4408342782,39.3283118,-76.6190882,3,,POINT (-76.6190882 39.3283118)
4408342783,39.3282895,-76.6196276,3,,POINT (-76.6196276 39.3282895)
4519782310,39.3280503,-76.62058,4,,POINT (-76.62058 39.3280503)
4519782311,39.3280667,-76.6201784,3,,POINT (-76.6201784 39.3280667)
4519782320,39.3258654,-76.6224514,3,,POINT (-76.6224514 39.3258654)
4519805662,39.3264182,-76.6222096,3,,POINT (-76.6222096 39.3264182)
4519805663,39.3264947,-76.6222169,1,,POINT (-76.6222169 39.3264947)
4519805664,39.3271286,-76.6224514,3,,POINT (-76.6224514 39.3271286)
4519805665,39.326813,-76.6223592,1,,POINT (-76.6223592 39.326813)
4519805666,39.3267991,-76.622429,4,,POINT (-76.622429 39.3267991)
4519805670,39.3267296,-76.6226921,1,,POINT (-76.6226921 39.3267296)
4519817305,39.3253855,-76.6222544,3,,POINT (-76.6222544 39.3253855)
4519817322,39.3339907,-76.62208,3,,POINT (-76.62208 39.3339907)
4519817327,39.3336083,-76.621739,3,,POINT (-76.621739 39.3336083)
4519817351,39.3323931,-76.6220043,3,,POINT (-76.6220043 39.3323931)
4519817356,39.3290725,-76.619068,3,,POINT (-76.619068 39.3290725)
4519817357,39.3290649,-76.6192707,1,,POINT (-76.6192707 39.3290649)
4519817361,39.3296348,-76.6190107,3,,POINT (-76.6190107 39.3296348)
4519817362,39.3295454,-76.6189219,3,,POINT (-76.6189219 39.3295454)
4519817363,39.3296699,-76.6187201,3,,POINT (-76.6187201 39.3296699)
4519817364,39.3297781,-76.618827,1,,POINT (-76.618827 39.3297781)
4519817365,39.3297583,-76.618807,3,,POINT (-76.618807 39.3297583)
4519817367,39.3299346,-76.6188152,3,,POINT (-76.6188152 39.3299346)
4519817368,39.3311059,-76.6183647,3,,POINT (-76.6183647 39.3311059)
4519817370,39.330819,-76.6183621,1,,POINT (-76.6183621 39.330819)
4519817372,39.3310847,-76.6186483,4,,POINT (-76.6186483 39.3310847)
4519817376,39.3318767,-76.6194249,3,,POINT (-76.6194249 39.3318767)
4519817379,39.3320872,-76.6198591,3,,POINT (-76.6198591 39.3320872)
4519817380,39.3319963,-76.619921,1,,POINT (-76.619921 39.3319963)
4519817381,39.3316144,-76.6195071,1,,POINT (-76.6195071 39.3316144)
4519817384,39.3316565,-76.6198356,1,,POINT (-76.6198356 39.3316565)
4519817386,39.3316627,-76.6194988,3,,POINT (-76.6194988 39.3316627)
4519817393,39.3311675,-76.6200066,3,,POINT (-76.6200066 39.3311675)
4519817394,39.3311826,-76.6196819,3,,POINT (-76.6196819 39.3311826)
4519817395,39.3312468,-76.6196871,3,,POINT (-76.6196871 39.3312468)
4519817396,39.3312515,-76.6195521,1,,POINT (-76.6195521 39.3312515)
4519817398,39.3312494,-76.6196108,3,,POINT (-76.6196108 39.3312494)
4519817399,39.3313932,-76.6196162,1,,POINT (-76.6196162 39.3313932)
4519817400,39.3312482,-76.6197695,3,,POINT (-76.6197695 39.3312482)
4519817402,39.3308249,-76.6197085,4,,POINT (-76.6197085 39.3308249)
4519817405,39.3306881,-76.6185645,4,,POINT (-76.6185645 39.3306881)
4519817406,39.3306814,-76.6187348,4,,POINT (-76.6187348 39.3306814)
4519817409,39.3304894,-76.6185511,3,,POINT (-76.6185511 39.3304894)
4519817410,39.3308925,-76.6185782,3,,POINT (-76.6185782 39.3308925)
4519817427,39.3315404,-76.6226477,3,,POINT (-76.6226477 39.3315404)
4519817430,39.3315377,-76.6230954,1,,POINT (-76.6230954 39.3315377)
4519817445,39.3306199,-76.6202627,1,,POINT (-76.6202627 39.3306199)
