,geometry,bbox_north,bbox_south,bbox_east,bbox_west,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name
0,"POLYGON ((116.34887 39.963515, 116.3492105 39.9568877, 116.3493067 39.9568109, 116.3518341 39.9568143, 116.3549128 39.9568086, 116.3549669 39.9568616, 116.3546855 39.9636959, 116.3510162 39.9635743, 116.34887 39.963515))",39.9636959,39.9568086,116.3549669,116.34887,196072299,way,279303636,39.960201350000006,116.35193481845945,amenity,university,30,0.40331698832417995,amenity,Beijing University of Posts and Telecommunications,"Beijing University of Posts and Telecommunications, Xizhimen North Street, Bei Taipingzhuang, Haidian District, Beijing, 100082, China"
