,geometry,bbox_north,bbox_south,bbox_east,bbox_west,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name
0,"POLYGON ((120.7340216 31.2729765, 120.7353718 31.2700941, 120.7394591 31.27137, 120.7388482 31.2731458, 120.7340216 31.2729765))",31.2731458,31.2700941,120.7394591,120.7340216,196794057,way,498894654,31.27217325,120.73679031822311,amenity,university,30,0.39736292979669935,amenity,Xi'an Jiaotong-Liverpool University (South Campus),"Xi'an Jiaotong-Liverpool University (South Campus), 松涛街, 星慧社区, 月亮湾社工委, 金鸡湖街道, Suzhou Industrial Park, Suzhou City, Jiangsu, 215123, China"
