u,v,key,osmid,highway,oneway,reversed,length,geometry
9702164992,9702164995,0,"[1055881235, 1055881236]",living_street,False,False,110.403,"LINESTRING (116.2995464 39.9272895, 116.2986898 39.9273178, 116.2986185 39.9275257, 116.2986185 39.9276461)"
9702164992,9702164985,0,1055881235,living_street,False,True,275.082,"LINESTRING (116.2995464 39.9272895, 116.3005131 39.9272576, 116.3012731 39.9273369, 116.3027642 39.9273588)"
9702164993,3977910586,0,394899737,service,False,False,78.739,"LINESTRING (116.2995676 39.9280102, 116.300491 39.9280119)"
9702164993,3977910590,0,394899737,service,False,True,26.007,"LINESTRING (116.2995676 39.9280102, 116.2992626 39.9280097)"
9702164993,9702164994,0,1055881237,living_street,False,True,40.519,"LINESTRING (116.2995676 39.9280102, 116.2995569 39.9276459)"
9702164994,9702164993,0,1055881237,living_street,False,False,40.519,"LINESTRING (116.2995569 39.9276459, 116.2995676 39.9280102)"
9702164994,9702164992,0,1055881237,living_street,False,True,39.64,"LINESTRING (116.2995569 39.9276459, 116.2995464 39.9272895)"
9702164994,9702164995,0,1055881238,living_street,False,False,80.018,"LINESTRING (116.2995569 39.9276459, 116.2986185 39.9276461)"
9702164995,9702164994,0,1055881238,living_street,False,True,80.018,"LINESTRING (116.2986185 39.9276461, 116.2995569 39.9276459)"
9702164995,9702164991,0,1055881236,living_street,False,False,40.321000000000005,"LINESTRING (116.2986185 39.9276461, 116.2986185 39.9277173, 116.2986292 39.9280086)"
9702164995,9702164992,0,"[1055881235, 1055881236]",living_street,False,True,110.403,"LINESTRING (116.2986185 39.9276461, 116.2986185 39.9275257, 116.2986898 39.9273178, 116.2995464 39.9272895)"
9702164999,9702184484,0,283743434,service,True,False,82.796,"LINESTRING (116.3034682 39.9282364, 116.3034693 39.928981)"
9702164999,9702184493,0,1055881239,service,False,True,95.58500000000001,"LINESTRING (116.3034682 39.9282364, 116.3025615 39.9282234, 116.3023477 39.9282146)"
9702164999,3977910588,0,"[1055881240, 550878972]",service,False,"[False, True]",95.67099999999999,"LINESTRING (116.3034682 39.9282364, 116.303468 39.9281243, 116.3034636 39.9278331, 116.3028676 39.9278283)"
9702184484,2875766597,0,283743434,service,True,False,12.209,"LINESTRING (116.3034693 39.928981, 116.3034695 39.9290908)"
9702184484,9702184485,0,1055881945,footway,False,False,46.779,"LINESTRING (116.3034693 39.928981, 116.3029207 39.928981)"
9702184485,9702184484,0,1055881945,footway,False,True,46.779,"LINESTRING (116.3029207 39.928981, 116.3034693 39.928981)"
9702184485,9702184489,0,1055881948,footway,False,False,30.274,"LINESTRING (116.3029207 39.928981, 116.3029361 39.929253)"
9702184485,9702184487,0,1055881945,footway,False,False,74.55799999999999,"LINESTRING (116.3029207 39.928981, 116.3028421 39.9286911, 116.3023541 39.9287032)"
9702184487,9702184493,0,1055881947,service,False,False,54.333,"LINESTRING (116.3023541 39.9287032, 116.3023477 39.9282146)"
9702184487,9702184491,0,1055881947,service,False,True,85.517,"LINESTRING (116.3023541 39.9287032, 116.3023276 39.929472)"
9702184487,9702184495,0,1055881950,service,False,False,110.19,"LINESTRING (116.3023541 39.9287032, 116.3010634 39.9287518)"
9702184487,9702184485,0,1055881945,footway,False,True,74.55799999999999,"LINESTRING (116.3023541 39.9287032, 116.3028421 39.9286911, 116.3029207 39.928981)"
9702184488,2875766596,0,283743434,service,True,False,65.898,"LINESTRING (116.3034673 39.9292421, 116.3034588 39.9298347)"
