u,v,key,osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes
5257159782,1000631250,0,86203370,,service,False,True,17.993,,"LINESTRING (117.168091 39.1007265, 117.1680833 39.1008882)",
5257159782,5257159779,0,543834380,,service,False,True,61.927,,"LINESTRING (117.168091 39.1007265, 117.1674431 39.1007055, 117.1674029 39.1007492)",
5257159789,1000631251,0,86202881,大中路,service,False,True,84.51,,"LINESTRING (117.1706456 39.1022187, 117.1696674 39.1021815)",
5257159789,5319968756,0,86202881,大中路,service,False,False,51.854,,"LINESTRING (117.1706456 39.1022187, 117.1708468 39.1022264, 117.1712446 39.1022548)",
5257159789,5257159791,0,543834382,,path,False,False,201.215,,"LINESTRING (117.1706456 39.1022187, 117.1707449 39.1012238, 117.1696992 39.1012063)",
5257159791,1000631251,0,86203054,,service,False,False,109.22099999999999,,"LINESTRING (117.1696992 39.1012063, 117.1697231 39.1012398, 117.169735 39.1013088, 117.169733 39.1013841, 117.1696674 39.1021815)",
5257159791,1000631250,0,86203054,,service,False,True,151.558,,"LINESTRING (117.1696992 39.1012063, 117.1696401 39.1011231, 117.1695273 39.1010295, 117.1692721 39.100945, 117.1688666 39.1009159, 117.1684176 39.100899, 117.1680833 39.1008882)",
5257159791,5257159789,0,543834382,,path,False,True,201.215,,"LINESTRING (117.1696992 39.1012063, 117.1707449 39.1012238, 117.1706456 39.1022187)",
5257159842,8984661590,0,543814288,,tertiary,False,True,89.349,,"LINESTRING (117.1598978 39.1042959, 117.1588632 39.1043291)",2
5257159842,8984661600,0,543814288,,tertiary,False,False,92.511,,"LINESTRING (117.1598978 39.1042959, 117.160653 39.1042717, 117.1608008 39.1042651, 117.160947 39.1042005)",2
5257159842,5257095485,0,543834387,,service,False,False,188.659,,"LINESTRING (117.1598978 39.1042959, 117.1598865 39.1033774, 117.1598805 39.1025993)",
5257159844,8984661590,0,543814288,,tertiary,False,False,167.55,,"LINESTRING (117.1569231 39.1043915, 117.1588632 39.1043291)",2
5257159844,8984661581,0,543814288,,tertiary,False,True,14.847000000000001,,"LINESTRING (117.1569231 39.1043915, 117.1568873 39.1043926, 117.1567619 39.1044339)",2
5257159844,5257159846,0,543834388,,service,False,False,190.33100000000002,,"LINESTRING (117.1569231 39.1043915, 117.1569225 39.1037318, 117.1569045 39.1026799)",
5257159846,5257095484,0,543826755,,service,False,False,168.062,,"LINESTRING (117.1569045 39.1026799, 117.158851 39.1026279)",
5257159846,5257095478,0,543826755,,service,False,True,24.167,,"LINESTRING (117.1569045 39.1026799, 117.1566246 39.1026874)",
5257159846,5257159844,0,543834388,,service,False,True,190.33100000000002,,"LINESTRING (117.1569045 39.1026799, 117.1569225 39.1037318, 117.1569231 39.1043915)",
5257437689,5257437690,0,543866658,,service,False,False,114.952,,"LINESTRING (117.1566547 39.1009757, 117.1567066 39.0999427)",
5257437689,5257095480,0,"[543866658, 543826756]",,service,False,True,111.856,,"LINESTRING (117.1566547 39.1009757, 117.1566847 39.101069, 117.1566509 39.1019784)",
5257437689,5257437692,0,543866660,,service,False,False,157.01500000000001,,"LINESTRING (117.1566547 39.1009757, 117.1570306 39.1009993, 117.1570507 39.100939, 117.1571073 39.0998828)",
5257437690,1524592580,0,139098531,,service,False,True,264.922,,"LINESTRING (117.1567066 39.0999427, 117.1536372 39.0998938)",
5257437690,5257437689,0,543866658,,service,False,True,114.952,,"LINESTRING (117.1567066 39.0999427, 117.1566547 39.1009757)",
5257437690,1000180120,0,"[970635746, 139098531]",,service,False,"[False, True]",28.395999999999997,,"LINESTRING (117.1567066 39.0999427, 117.1569567 39.0999467, 117.1569538 39.0998855)",
5257437692,1000165759,0,86167179,励耘路,tertiary,False,False,139.121,,"LINESTRING (117.1571073 39.0998828, 117.1587191 39.0998548)",
5257437692,1000180120,0,86167179,励耘路,tertiary,False,True,13.249,,"LINESTRING (117.1571073 39.0998828, 117.1569538 39.0998855)",
5257437692,5257437689,0,543866660,,service,False,True,157.01500000000001,,"LINESTRING (117.1571073 39.0998828, 117.1570507 39.100939, 117.1570306 39.1009993, 117.1566547 39.1009757)",
5257574301,5257574304,0,543877993,,service,False,False,52.313,,"LINESTRING (117.1627636 39.1019909, 117.1633087 39.1021968)",
5257574301,5257574303,0,543877992,,service,False,False,14.796,,"LINESTRING (117.1627636 39.1019909, 117.1628202 39.1019387, 117.1627879 39.1018789)",
5257574301,5256996661,0,543877992,,service,False,True,16.448,,"LINESTRING (117.1627636 39.1019909, 117.1626999 39.1020018, 117.1626037 39.1019394)",
5257574303,1000548740,0,970635729,,service,False,True,12.749,,"LINESTRING (117.1627879 39.1018789, 117.1626468 39.1018449)",
5257574303,5257095471,0,543814766,,service,False,False,18.275000000000002,,"LINESTRING (117.1627879 39.1018789, 117.1628279 39.1018886, 117.1629973 39.1018985)",
5257574303,5257574301,0,543877992,,service,False,True,14.796,,"LINESTRING (117.1627879 39.1018789, 117.1628202 39.1019387, 117.1627636 39.1019909)",
5257574304,5257574305,0,543877993,,service,False,False,62.309,,"LINESTRING (117.1633087 39.1021968, 117.163298 39.1027571)",
5257574304,5257574301,0,543877993,,service,False,True,52.313,,"LINESTRING (117.1633087 39.1021968, 117.1627636 39.1019909)",
5257574304,5257574312,0,543877994,,service,False,False,97.345,,"LINESTRING (117.1633087 39.1021968, 117.1634431 39.1021804, 117.1644341 39.1022161)",
5257574305,5257574304,0,543877993,,service,False,True,62.309,,"LINESTRING (117.163298 39.1027571, 117.1633087 39.1021968)",
5257574305,5257574532,0,543877997,,service,False,False,94.93,,"LINESTRING (117.163298 39.1027571, 117.1643976 39.1027839)",
5257574305,5257574307,0,543877993,,service,False,False,22.756999999999998,,"LINESTRING (117.163298 39.1027571, 117.1632025 39.1029054, 117.1631671 39.1029329)",
5257574307,5257574523,0,543877998,,service,False,False,18.031,,"LINESTRING (117.1631671 39.1029329, 117.1631618 39.103095)",
5257574307,5257095435,0,543877993,,service,False,False,94.268,,"LINESTRING (117.1631671 39.1029329, 117.1625159 39.1029082, 117.1620757 39.1028957)",
5257574307,5257574305,0,543877993,,service,False,True,22.756999999999998,,"LINESTRING (117.1631671 39.1029329, 117.1632025 39.1029054, 117.163298 39.1027571)",
5257574311,5257574315,0,543878001,,service,False,True,64.767,,"LINESTRING (117.1660055 39.1022655, 117.1659878 39.1028478)",
5257574311,5257574528,0,543878002,,service,False,False,25.713,,"LINESTRING (117.1660055 39.1022655, 117.166024 39.1020347)",
5257574311,5257574313,0,543877994,,service,False,True,64.84,,"LINESTRING (117.1660055 39.1022655, 117.1653048 39.102238, 117.165255 39.1022368)",
5257574312,5257574313,0,543877994,,service,False,False,70.873,,"LINESTRING (117.1644341 39.1022161, 117.165255 39.1022368)",
5257574312,5257095455,0,543877995,,service,False,False,27.303,,"LINESTRING (117.1644341 39.1022161, 117.1644398 39.1019706)",
5257574312,5257574304,0,543877994,,service,False,True,97.345,,"LINESTRING (117.1644341 39.1022161, 117.1634431 39.1021804, 117.1633087 39.1021968)",
5257574313,5257574312,0,543877994,,service,False,True,70.873,,"LINESTRING (117.165255 39.1022368, 117.1644341 39.1022161)",
5257574313,5257095458,0,543877996,,service,False,True,25.915,,"LINESTRING (117.165255 39.1022368, 117.1652716 39.1020041)",
5257574313,5257574311,0,543877994,,service,False,False,64.84,,"LINESTRING (117.165255 39.1022368, 117.1653048 39.102238, 117.1660055 39.1022655)",
5257574315,5257574534,0,543877997,,service,False,True,63.308,,"LINESTRING (117.1659878 39.1028478, 117.1652554 39.1028143)",
5257574315,5257574311,0,543878001,,service,False,False,64.767,,"LINESTRING (117.1659878 39.1028478, 117.1660055 39.1022655)",
5257574315,5257574606,0,543878001,,service,False,True,14.901,,"LINESTRING (117.1659878 39.1028478, 117.1659892 39.1029818)",
5257574318,5257574529,0,543814288,,tertiary,False,False,103.569,,"LINESTRING (117.1631321 39.1039801, 117.1643317 39.1039488)",2
5257574318,5256992742,0,543814288,,tertiary,False,True,182.99900000000002,,"LINESTRING (117.1631321 39.1039801, 117.1614392 39.1039945, 117.1612675 39.1040465, 117.1611898 39.1040757, 117.1610471 39.1041268)",2
5257574318,5257574319,0,543877998,,service,False,True,68.87700000000001,,"LINESTRING (117.1631321 39.1039801, 117.16316 39.1036552, 117.1631574 39.1033614)",
5257574319,5257574318,0,543877998,,service,False,False,68.87700000000001,,"LINESTRING (117.1631574 39.1033614, 117.16316 39.1036552, 117.1631321 39.1039801)",
5257574319,5257574523,0,543877998,,service,False,True,29.628999999999998,,"LINESTRING (117.1631574 39.1033614, 117.1631565 39.1032597, 117.1631618 39.103095)",
5257574319,5257574530,0,543877999,,service,False,False,103.974,,"LINESTRING (117.1631574 39.1033614, 117.1643173 39.1034163, 117.1643601 39.1034186)",
5257574521,5257574522,0,543877999,,service,False,False,63.874,,"LINESTRING (117.165234 39.1034657, 117.1659737 39.1034877)",
5257574521,5257574530,0,543877999,,service,False,True,75.589,,"LINESTRING (117.165234 39.1034657, 117.1643601 39.1034186)",
5257574521,5257574525,0,543878005,,service,False,False,31.763,,"LINESTRING (117.165234 39.1034657, 117.1652411 39.1031801)",
5257574521,5257574533,0,543878005,,service,False,True,54.796,,"LINESTRING (117.165234 39.1034657, 117.1652088 39.1039581)",
5257574522,5257574521,0,543877999,,service,False,True,63.874,,"LINESTRING (117.1659737 39.1034877, 117.165234 39.1034657)",
5257574522,5257574608,0,543878001,,service,False,False,28.486,,"LINESTRING (117.1659737 39.1034877, 117.1659891 39.1032318)",
5257574522,5257574527,0,543878001,,service,False,True,50.296,,"LINESTRING (117.1659737 39.1034877, 117.1659684 39.10394)",
5257574523,5257574307,0,543877998,,service,False,True,18.031,,"LINESTRING (117.1631618 39.103095, 117.1631671 39.1029329)",
5257574523,5257574319,0,543877998,,service,False,False,29.628999999999998,,"LINESTRING (117.1631618 39.103095, 117.1631565 39.1032597, 117.1631574 39.1033614)",
5257574523,5257574531,0,543878000,,service,False,False,104.6,,"LINESTRING (117.1631618 39.103095, 117.1643386 39.1031334, 117.1643729 39.1031352)",
5257574525,5257574526,0,543878000,,service,False,False,64.76,,"LINESTRING (117.1652411 39.1031801, 117.1659914 39.1031938)",
5257574525,5257574531,0,543878000,,service,False,True,75.082,,"LINESTRING (117.1652411 39.1031801, 117.1643729 39.1031352)",
5257574525,5257574534,0,543878005,,service,False,False,40.694,,"LINESTRING (117.1652411 39.1031801, 117.1652554 39.1028143)",
5257574525,5257574521,0,543878005,,service,False,True,31.763,,"LINESTRING (117.1652411 39.1031801, 117.165234 39.1034657)",
5257574526,5257574525,0,543878000,,service,False,True,64.76,,"LINESTRING (117.1659914 39.1031938, 117.1652411 39.1031801)",
5257574526,5257574606,0,543878001,,service,False,False,23.574,,"LINESTRING (117.1659914 39.1031938, 117.1659892 39.1029818)",
5257574526,5257574608,0,543878001,,service,False,True,4.23,,"LINESTRING (117.1659914 39.1031938, 117.1659891 39.1032318)",
5257574527,5257574522,0,543878001,,service,False,False,50.296,,"LINESTRING (117.1659684 39.10394, 117.1659737 39.1034877)",
5257574527,5257574610,0,543814288,,tertiary,False,False,173.344,,"LINESTRING (117.1659684 39.10394, 117.1666696 39.1038817, 117.1679733 39.1038817)",2
5257574527,5257574533,0,543814288,,tertiary,False,True,65.69200000000001,,"LINESTRING (117.1659684 39.10394, 117.1656786 39.1039641, 117.1652088 39.1039581)",2
5257574527,5362791058,0,555894485,,service,False,False,346.34700000000004,,"LINESTRING (117.1659684 39.10394, 117.1659869 39.1045574, 117.1659869 39.1046989, 117.1660244 39.1048322, 117.1662336 39.1049362, 117.1664482 39.1049987, 117.1667969 39.1050278, 117.1673333 39.1050278, 117.1677088 39.1050028, 117.1679181 39.1048988, 117.168282 39.1047688, 117.1682946 39.1044049)",
5257574528,1000631248,0,86202881,大中路,service,False,False,172.868,,"LINESTRING (117.166024 39.1020347, 117.1680246 39.102116)",
5257574528,5257095458,0,86202881,大中路,service,False,True,65.014,,"LINESTRING (117.166024 39.1020347, 117.1652716 39.1020041)",
5257574528,5257574311,0,543878002,,service,False,True,25.713,,"LINESTRING (117.166024 39.1020347, 117.1660055 39.1022655)",
5257574529,5257574318,0,543814288,,tertiary,False,True,103.569,,"LINESTRING (117.1643317 39.1039488, 117.1631321 39.1039801)",2
5257574529,5257574530,0,543878003,,service,False,False,59.007,,"LINESTRING (117.1643317 39.1039488, 117.1643601 39.1034186)",
5257574529,5257574533,0,543814288,,tertiary,False,False,75.695,,"LINESTRING (117.1643317 39.1039488, 117.1643762 39.1039476, 117.1652088 39.1039581)",2
5257574530,5257574521,0,543877999,,service,False,False,75.589,,"LINESTRING (117.1643601 39.1034186, 117.165234 39.1034657)",
5257574530,5257574531,0,543878003,,service,False,False,31.532,,"LINESTRING (117.1643601 39.1034186, 117.1643729 39.1031352)",
5257574530,5257574529,0,543878003,,service,False,True,59.007,,"LINESTRING (117.1643601 39.1034186, 117.1643317 39.1039488)",
5257574530,5257574319,0,543877999,,service,False,True,103.974,,"LINESTRING (117.1643601 39.1034186, 117.1643173 39.1034163, 117.1631574 39.1033614)",
5257574531,5257574525,0,543878000,,service,False,False,75.082,,"LINESTRING (117.1643729 39.1031352, 117.1652411 39.1031801)",
5257574531,5257574532,0,543878003,,service,False,False,39.121,,"LINESTRING (117.1643729 39.1031352, 117.1643976 39.1027839)",
5257574531,5257574530,0,543878003,,service,False,True,31.532,,"LINESTRING (117.1643729 39.1031352, 117.1643601 39.1034186)",
5257574531,5257574523,0,543878000,,service,False,True,104.6,,"LINESTRING (117.1643729 39.1031352, 117.1643386 39.1031334, 117.1631618 39.103095)",
5257574532,5257574305,0,543877997,,service,False,True,94.93,,"LINESTRING (117.1643976 39.1027839, 117.163298 39.1027571)",
5257574532,5257574531,0,543878003,,service,False,True,39.121,,"LINESTRING (117.1643976 39.1027839, 117.1643729 39.1031352)",
5257574532,5257574534,0,543877997,,service,False,False,74.096,,"LINESTRING (117.1643976 39.1027839, 117.164427 39.1027846, 117.1652554 39.1028143)",
5257574533,5257574521,0,543878005,,service,False,False,54.796,,"LINESTRING (117.1652088 39.1039581, 117.165234 39.1034657)",
5257574533,5257574527,0,543814288,,tertiary,False,False,65.69200000000001,,"LINESTRING (117.1652088 39.1039581, 117.1656786 39.1039641, 117.1659684 39.10394)",2
5257574533,5257574529,0,543814288,,tertiary,False,True,75.695,,"LINESTRING (117.1652088 39.1039581, 117.1643762 39.1039476, 117.1643317 39.1039488)",2
5257574534,5257574315,0,543877997,,service,False,False,63.308,,"LINESTRING (117.1652554 39.1028143, 117.1659878 39.1028478)",
5257574534,5257574525,0,543878005,,service,False,True,40.694,,"LINESTRING (117.1652554 39.1028143, 117.1652411 39.1031801)",
5257574534,5257574532,0,543877997,,service,False,True,74.096,,"LINESTRING (117.1652554 39.1028143, 117.164427 39.1027846, 117.1643976 39.1027839)",
5257574606,5257574315,0,543878001,,service,False,False,14.901,,"LINESTRING (117.1659892 39.1029818, 117.1659878 39.1028478)",
5257574606,5257574526,0,543878001,,service,False,True,23.574,,"LINESTRING (117.1659892 39.1029818, 117.1659914 39.1031938)",
5257574606,5257574613,0,543878015,,service,False,False,82.941,,"LINESTRING (117.1659892 39.1029818, 117.1666672 39.1029953, 117.16695 39.103003)",
5257574607,5257574613,0,543878015,,service,False,True,88.637,,"LINESTRING (117.1679768 39.1030257, 117.16695 39.103003)",
5257574607,5257574609,0,543878016,,service,False,True,23.316,,"LINESTRING (117.1679768 39.1030257, 117.167952 39.1032345)",
5257574607,1000631248,0,"[86202882, 837804668, 543878015]",,service,False,False,101.238,yes,"LINESTRING (117.1679768 39.1030257, 117.168014 39.1023169, 117.1680209 39.1022001, 117.1680246 39.102116)",
5257574608,5257574526,0,543878001,,service,False,False,4.23,,"LINESTRING (117.1659891 39.1032318, 117.1659914 39.1031938)",
5257574608,5257574522,0,543878001,,service,False,True,28.486,,"LINESTRING (117.1659891 39.1032318, 117.1659737 39.1034877)",
5257574608,5257574612,0,543878016,,service,False,False,81.12,,"LINESTRING (117.1659891 39.1032318, 117.1669292 39.1032331)",
5257574609,5257574607,0,543878016,,service,False,False,23.316,,"LINESTRING (117.167952 39.1032345, 117.1679768 39.1030257)",
5257574609,5257574612,0,543878016,,service,False,True,88.256,,"LINESTRING (117.167952 39.1032345, 117.1669292 39.1032331)",
5257574609,8983189606,0,543878017,,service,False,False,37.318,,"LINESTRING (117.167952 39.1032345, 117.167963 39.10357)",
5257574609,5257095506,0,543878018,,service,False,False,74.57,,"LINESTRING (117.167952 39.1032345, 117.1685077 39.1032702, 117.1688071 39.1033214)",
5257574610,5256992747,0,543814288,,tertiary,False,False,62.8,,"LINESTRING (117.1679733 39.1038817, 117.1687011 39.1038817)",2
5257574610,8983189606,0,543878017,,service,False,True,34.671,,"LINESTRING (117.1679733 39.1038817, 117.167963 39.10357)",
5257574610,5257574527,0,543814288,,tertiary,False,True,173.344,,"LINESTRING (117.1679733 39.1038817, 117.1666696 39.1038817, 117.1659684 39.10394)",2
5257574612,5257574609,0,543878016,,service,False,False,88.256,,"LINESTRING (117.1669292 39.1032331, 117.167952 39.1032345)",
5257574612,5257574608,0,543878016,,service,False,True,81.12,,"LINESTRING (117.1669292 39.1032331, 117.1659891 39.1032318)",
5257574612,5257574613,0,543878019,,service,False,False,25.649,,"LINESTRING (117.1669292 39.1032331, 117.16695 39.103003)",
5257574613,5257574607,0,543878015,,service,False,False,88.637,,"LINESTRING (117.16695 39.103003, 117.1679768 39.1030257)",
5257574613,5257574612,0,543878019,,service,False,True,25.649,,"LINESTRING (117.16695 39.103003, 117.1669292 39.1032331)",
5257574613,5257574606,0,543878015,,service,False,True,82.941,,"LINESTRING (117.16695 39.103003, 117.1666672 39.1029953, 117.1659892 39.1029818)",
5319968741,8983233443,0,86202881,大中路,service,False,False,20.65,,"LINESTRING (117.1718506 39.1022981, 117.1720889 39.1023151)",
5319968741,5319968756,0,86202881,大中路,service,False,True,52.513,,"LINESTRING (117.1718506 39.1022981, 117.1712446 39.1022548)",
5319968741,8983233435,0,550835725,,service,False,False,97.696,,"LINESTRING (117.1718506 39.1022981, 117.1718513 39.1031767)",
5319968745,5319968746,0,550835725,,service,False,True,37.268,,"LINESTRING (117.1718516 39.1035437, 117.1720246 39.1035437, 117.1720265 39.1037446)",
5319968746,5319968747,0,550835726,,service,False,False,15.121,,"LINESTRING (117.1720265 39.1037446, 117.1718517 39.103735)",
5319968746,5319968747,1,550835725,,service,False,True,119.109,,"LINESTRING (117.1720265 39.1037446, 117.1720308 39.1042036, 117.1718521 39.1042084, 117.1718517 39.103735)",
5319968746,5319968745,0,550835725,,service,False,False,37.268,,"LINESTRING (117.1720265 39.1037446, 117.1720246 39.1035437, 117.1718516 39.1035437)",
5319968747,8983233435,0,550835725,,service,False,True,62.08,,"LINESTRING (117.1718517 39.103735, 117.1718513 39.1031767)",
5319968747,5319968748,0,550835726,,service,False,False,60.585,,"LINESTRING (117.1718517 39.103735, 117.1711496 39.1037302)",
5319968747,5319968746,0,550835726,,service,False,True,15.121,,"LINESTRING (117.1718517 39.103735, 117.1720265 39.1037446)",
5319968747,5319968746,1,550835725,,service,False,False,119.10900000000001,,"LINESTRING (117.1718517 39.103735, 117.1718521 39.1042084, 117.1720308 39.1042036, 117.1720265 39.1037446)",
5319968748,5319968747,0,550835726,,service,False,True,60.585,,"LINESTRING (117.1711496 39.1037302, 117.1718517 39.103735)",
5319968748,5319968751,0,550835726,,service,False,False,102.79499999999999,,"LINESTRING (117.1711496 39.1037302, 117.1711619 39.1041462, 117.1711311 39.1044379, 117.1711496 39.1046531)",
5319968748,5319968753,0,550835727,,service,False,False,62.821,,"LINESTRING (117.1711496 39.1037302, 117.1711742 39.1034146, 117.1711541 39.1031663)",
5319968751,5319968748,0,550835726,,service,False,True,102.79499999999999,,"LINESTRING (117.1711496 39.1046531, 117.1711311 39.1044379, 117.1711619 39.1041462, 117.1711496 39.1037302)",
5319968753,5257095510,0,970635741,,service,False,True,118.411,,"LINESTRING (117.1711541 39.1031663, 117.1697826 39.1031307)",
5319968753,8983233435,0,970635742,,service,False,False,60.172,,"LINESTRING (117.1711541 39.1031663, 117.1718513 39.1031767)",
5319968753,5319968756,0,550835727,,service,False,False,102.392,,"LINESTRING (117.1711541 39.1031663, 117.1711328 39.1027812, 117.1712174 39.1025204, 117.1712446 39.1022548)",
5319968753,5319968748,0,550835727,,service,False,True,62.821,,"LINESTRING (117.1711541 39.1031663, 117.1711742 39.1034146, 117.1711496 39.1037302)",
5319968756,5319968741,0,86202881,大中路,service,False,False,52.513,,"LINESTRING (117.1712446 39.1022548, 117.1718506 39.1022981)",
5319968756,5257159789,0,86202881,大中路,service,False,True,51.854,,"LINESTRING (117.1712446 39.1022548, 117.1708468 39.1022264, 117.1706456 39.1022187)",
5319968756,5319968753,0,550835727,,service,False,True,102.392,,"LINESTRING (117.1712446 39.1022548, 117.1712174 39.1025204, 117.1711328 39.1027812, 117.1711541 39.1031663)",
5362790899,5256996663,0,543866656,,service,False,False,33.131,,"LINESTRING (117.1620926 39.1022004, 117.1621181 39.1019031)",
5362790899,5362790900,0,555894473,,service,False,True,63.964,,"LINESTRING (117.1620926 39.1022004, 117.1613515 39.1022128)",
5362790899,5257095434,0,543866656,,service,False,True,64.34700000000001,,"LINESTRING (117.1620926 39.1022004, 117.1620849 39.1022907, 117.1620233 39.1024246, 117.1617587 39.1027031)",
5362790900,5362790899,0,555894473,,service,False,False,63.964,,"LINESTRING (117.1613515 39.1022128, 117.1620926 39.1022004)",
5362790900,5362790901,0,555894474,,service,False,False,35.331,,"LINESTRING (117.1613515 39.1022128, 117.1613637 39.1025304)",
5362790900,5257095487,0,555894473,,service,False,True,122.517,,"LINESTRING (117.1613515 39.1022128, 117.161293 39.1022137, 117.1612876 39.1021346, 117.1605742 39.1021388, 117.1600284 39.1021345)",
5362790901,5257095485,0,543826755,,service,False,True,128.214,,"LINESTRING (117.1613637 39.1025304, 117.1598805 39.1025993)",
5362790901,5362790900,0,555894474,,service,False,True,35.331,,"LINESTRING (117.1613637 39.1025304, 117.1613515 39.1022128)",
5362790901,5257095434,0,543826755,,service,False,False,40.812,,"LINESTRING (117.1613637 39.1025304, 117.1614621 39.1025258, 117.1617587 39.1027031)",
5362790902,5257095488,0,543826758,,service,False,False,33.865,,"LINESTRING (117.1599985 39.1017101, 117.1599771 39.101406)",
5362790902,5257095487,0,543826758,,service,False,True,47.262,,"LINESTRING (117.1599985 39.1017101, 117.1600284 39.1021345)",
5362790902,5362790905,0,555894475,,service,False,False,183.27200000000002,,"LINESTRING (117.1599985 39.1017101, 117.1612608 39.1017267, 117.1613416 39.101678, 117.1614539 39.1016184, 117.1620765 39.1015998)",
5362790905,5256996663,0,543826760,,service,False,False,33.916,,"LINESTRING (117.1620765 39.1015998, 117.1621181 39.1019031)",
5362790905,5257095492,0,543826760,,service,False,True,67.371,,"LINESTRING (117.1620765 39.1015998, 117.1620365 39.1013082, 117.1616344 39.1013273)",
5362790905,5362790902,0,555894475,,service,False,True,183.272,,"LINESTRING (117.1620765 39.1015998, 117.1614539 39.1016184, 117.1613416 39.101678, 117.1612608 39.1017267, 117.1599985 39.1017101)",
5362791058,5362791059,0,555894485,,service,False,False,18.321,,"LINESTRING (117.1682946 39.1044049, 117.1685069 39.1044077)",
5362791058,5362791059,1,970635740,,service,False,False,101.748,,"LINESTRING (117.1682946 39.1044049, 117.1682882 39.1040306, 117.1685004 39.1040317, 117.1685069 39.1044077)",
5362791058,5257574527,0,555894485,,service,False,True,346.347,,"LINESTRING (117.1682946 39.1044049, 117.168282 39.1047688, 117.1679181 39.1048988, 117.1677088 39.1050028, 117.1673333 39.1050278, 117.1667969 39.1050278, 117.1664482 39.1049987, 117.1662336 39.1049362, 117.1660244 39.1048322, 117.1659869 39.1046989, 117.1659869 39.1045574, 117.1659684 39.10394)",
5362791059,5256992748,0,555894485,,service,False,False,13.102,,"LINESTRING (117.1685069 39.1044077, 117.1686586 39.1044128)",
5362791059,5362791058,0,555894485,,service,False,True,18.321,,"LINESTRING (117.1685069 39.1044077, 117.1682946 39.1044049)",
5362791059,5362791058,1,970635740,,service,False,True,101.748,,"LINESTRING (117.1685069 39.1044077, 117.1685004 39.1040317, 117.1682882 39.1040306, 117.1682946 39.1044049)",
8983189605,8983189606,0,970635734,,service,False,True,18.336,,"LINESTRING (117.1681755 39.10357, 117.167963 39.10357)",
8983189605,8983189605,0,"[970635731, 970635732, 970635733, 970635735]",,service,False,False,69.286,,"LINESTRING (117.1681755 39.10357, 117.1681755 39.1036205, 117.1684766 39.1036205, 117.1684766 39.1035426, 117.1681755 39.1035426, 117.1681755 39.10357)",
8983189605,8983189605,1,"[970635731, 970635732, 970635733, 970635735]",,service,False,True,69.286,,"LINESTRING (117.1681755 39.10357, 117.1681755 39.1035426, 117.1684766 39.1035426, 117.1684766 39.1036205, 117.1681755 39.1036205, 117.1681755 39.10357)",
8983189606,5257574610,0,543878017,,service,False,False,34.671,,"LINESTRING (117.167963 39.10357, 117.1679733 39.1038817)",
8983189606,5257574609,0,543878017,,service,False,True,37.318,,"LINESTRING (117.167963 39.10357, 117.167952 39.1032345)",
8983189606,8983189605,0,970635734,,service,False,False,18.336,,"LINESTRING (117.167963 39.10357, 117.1681755 39.10357)",
8983233420,8983233423,0,970635738,,service,False,True,67.567,,"LINESTRING (117.1694463 39.1043455, 117.16886 39.1043298, 117.1687921 39.1043298, 117.1686636 39.1043294)",
8983233423,5256992748,0,543814288,,tertiary,False,False,9.284,,"LINESTRING (117.1686636 39.1043294, 117.1686586 39.1044128)",2
8983233423,5256992747,0,543814288,,tertiary,False,True,49.887,,"LINESTRING (117.1686636 39.1043294, 117.1687011 39.1038817)",2
8983233423,8983233420,0,970635738,,service,False,False,67.567,,"LINESTRING (117.1686636 39.1043294, 117.1687921 39.1043298, 117.16886 39.1043298, 117.1694463 39.1043455)",
8983233424,8983233431,0,970635739,,service,False,True,51.64,,"LINESTRING (117.1694203 39.1044934, 117.16899 39.1044855, 117.1689163 39.1044979, 117.1688304 39.1045248)",
8983233431,5256992748,0,543814288,,tertiary,False,True,24.218,,"LINESTRING (117.1688304 39.1045248, 117.1686896 39.1045147, 117.1686708 39.1044962, 117.1686622 39.1044755, 117.1686586 39.1044128)",2
8983233431,8983233424,0,970635739,,service,False,False,51.64,,"LINESTRING (117.1688304 39.1045248, 117.1689163 39.1044979, 117.16899 39.1044855, 117.1694203 39.1044934)",
8983233435,5319968747,0,550835725,,service,False,False,62.08,,"LINESTRING (117.1718513 39.1031767, 117.1718517 39.103735)",
8983233435,5319968741,0,550835725,,service,False,True,97.696,,"LINESTRING (117.1718513 39.1031767, 117.1718506 39.1022981)",
8983233435,5319968753,0,970635742,,service,False,True,60.172,,"LINESTRING (117.1718513 39.1031767, 117.1711541 39.1031663)",
8983233440,8983233443,0,86202881,大中路,service,False,True,14.264,,"LINESTRING (117.1722535 39.1023269, 117.1720889 39.1023151)",
8983233440,8983233443,1,970635744,,service,False,True,153.39,,"LINESTRING (117.1722535 39.1023269, 117.1722946 39.1016897, 117.1721495 39.101688, 117.1720889 39.1023151)",
8983233443,8983233440,0,86202881,大中路,service,False,False,14.264,,"LINESTRING (117.1720889 39.1023151, 117.1722535 39.1023269)",
8983233443,8983233440,1,970635744,,service,False,False,153.39,,"LINESTRING (117.1720889 39.1023151, 117.1721495 39.101688, 117.1722946 39.1016897, 117.1722535 39.1023269)",
8983233443,5319968741,0,86202881,大中路,service,False,True,20.65,,"LINESTRING (117.1720889 39.1023151, 117.1718506 39.1022981)",
8983233451,5257095480,0,970635748,,service,False,False,61.483,,"LINESTRING (117.1559389 39.1019575, 117.1566509 39.1019784)",
