u,v,key,osmid,highway,oneway,reversed,length,geometry
7110910244,8967925525,0,50633438,service,False,True,18.61,"LINESTRING (116.3122502 40.019774, 116.3120328 40.0197569)"
7110910244,7110910233,0,761099460,service,False,True,124.262,"LINESTRING (116.3122502 40.019774, 116.3121054 40.020886)"
7110910246,7110910233,0,761099461,service,False,True,107.949,"LINESTRING (116.3108423 40.0208035, 116.3121054 40.020886)"
7110910246,644603158,0,1061288351,service,False,False,191.521,"LINESTRING (116.3108423 40.0208035, 116.310609 40.0225166)"
7110910246,644603168,0,1061288351,service,False,True,126.135,"LINESTRING (116.3108423 40.0208035, 116.3109094 40.0202325, 116.3109764 40.0196738)"
7110910252,644603158,0,50633430,service,False,False,78.62,"LINESTRING (116.3096892 40.0224552, 116.310609 40.0225166)"
7110910252,9784664333,0,1065428647,service,False,False,86.267,"LINESTRING (116.3096892 40.0224552, 116.3086805 40.0223831)"
7110910252,4489507580,0,761099462,service,False,True,334.315,"LINESTRING (116.3096892 40.0224552, 116.3094532 40.0243551, 116.3094878 40.0245767, 116.3096112 40.0247862, 116.3096139 40.0251415, 116.3096003 40.0254311)"
8967913909,8967925524,0,969155536,service,False,True,41.901,"LINESTRING (116.3125482 40.0196348, 116.3120574 40.019608)"
8967913910,8967925524,0,969155537,service,False,True,277.17,"LINESTRING (116.3132992 40.0188706, 116.3127065 40.0188336, 116.3125911 40.0187905, 116.3124785 40.018696, 116.3123497 40.0186529, 116.3120413 40.0186303, 116.3118348 40.018659, 116.3117033 40.0187042, 116.3116014 40.0188028, 116.3115746 40.018924, 116.311529 40.0193431, 116.3115478 40.0194129, 116.3116202 40.019493, 116.311765 40.0195546, 116.3120574 40.019608)"
8967925524,8967913909,0,969155536,service,False,False,41.901,"LINESTRING (116.3120574 40.019608, 116.3125482 40.0196348)"
8967925524,8967925525,0,969155537,service,False,True,16.689,"LINESTRING (116.3120574 40.019608, 116.3120328 40.0197569)"
8967925524,8967913910,0,969155537,service,False,False,277.16999999999996,"LINESTRING (116.3120574 40.019608, 116.311765 40.0195546, 116.3116202 40.019493, 116.3115478 40.0194129, 116.311529 40.0193431, 116.3115746 40.018924, 116.3116014 40.0188028, 116.3117033 40.0187042, 116.3118348 40.018659, 116.3120413 40.0186303, 116.3123497 40.0186529, 116.3124785 40.018696, 116.3125911 40.0187905, 116.3127065 40.0188336, 116.3132992 40.0188706)"
8967925525,7110910244,0,50633438,service,False,False,18.61,"LINESTRING (116.3120328 40.0197569, 116.3122502 40.019774)"
8967925525,644603168,0,50633438,service,False,True,90.432,"LINESTRING (116.3120328 40.0197569, 116.3109764 40.0196738)"
8967925525,8967925524,0,969155537,service,False,False,16.689,"LINESTRING (116.3120328 40.0197569, 116.3120574 40.019608)"
9784664333,7110910252,0,1065428647,service,False,True,86.267,"LINESTRING (116.3086805 40.0223831, 116.3096892 40.0224552)"
9995121939,4489507571,0,452149073,service,False,True,21.755,"LINESTRING (116.3130113 40.028656, 116.3130364 40.0284613)"
