,geometry,bbox_north,bbox_south,bbox_east,bbox_west,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name
0,"POLYGON ((121.42389 31.1983002, 121.4250427 31.1982856, 121.4250923 31.1993857, 121.4253885 31.1993625, 121.4257412 31.1992937, 121.427563 31.1992639, 121.4287428 31.1993027, 121.4288022 31.1993046, 121.4290513 31.1990025, 121.4297517 31.1990111, 121.4297669 31.1987029, 121.4304741 31.1992285, 121.430704 31.1993572, 121.4308656 31.1994728, 121.4319461 31.2001394, 121.4320536 31.2002174, 121.4320796 31.2003344, 121.4320027 31.2006104, 121.431754 31.2015016, 121.4314819 31.2025469, 121.4313921 31.2028919, 121.4310996 31.2033553, 121.4307194 31.2034691, 121.4305421 31.2033986, 121.4302507 31.2034406, 121.430276 31.2030193, 121.4298262 31.2028134, 121.4293954 31.2028242, 121.4290769 31.2032781, 121.4280512 31.2028847, 121.4279129 31.2028359, 121.4279454 31.2022123, 121.4277763 31.2022059, 121.4277861 31.2020181, 121.4273389 31.2020009, 121.4264752 31.2022624, 121.4251916 31.2017358, 121.4249442 31.2013199, 121.4249011 31.2012453, 121.4248561 31.2011719, 121.4248801 31.2004582, 121.4251884 31.200295, 121.4247998 31.1995462, 121.424811 31.1995427, 121.4249519 31.1992178, 121.4240394 31.1992654, 121.42389 31.1983002))",31.2034691,31.1982856,121.4320796,121.42389,198405145,way,144183801,31.200891149999997,121.4283949471511,amenity,university,30,0.5010205599784814,amenity,Shanghai Jiao Tong University (Xuhui Campus),"Shanghai Jiao Tong University (Xuhui Campus), West Huaihai Road, Tangzijing, Xujiahui, Xuhui District, Shanghai, 200052, China"
