osmid,y,x,street_count,geometry
3051268113,23.0977356,113.2950106,3,POINT (113.2950106 23.0977356)
3051268115,23.0978018,113.297833,3,POINT (113.297833 23.0978018)
3051268116,23.0978179,113.2984607,3,POINT (113.2984607 23.0978179)
3051268117,23.09783,113.2935858,1,POINT (113.2935858 23.09783)
3051268119,23.0978875,113.2882429,3,POINT (113.2882429 23.0978875)
3051268120,23.097913,113.2853958,3,POINT (113.2853958 23.097913)
3051268121,23.0979366,113.2877772,4,POINT (113.2877772 23.0979366)
3051268122,23.0979862,113.2873069,3,POINT (113.2873069 23.0979862)
3051268123,23.0979885,113.2892527,3,POINT (113.2892527 23.0979885)
3051268124,23.0979904,113.2984443,3,POINT (113.2984443 23.0979904)
3051268125,23.0979974,113.2872003,3,POINT (113.2872003 23.0979974)
3051268127,23.0980511,113.2866915,4,POINT (113.2866915 23.0980511)
3051268128,23.0980806,113.286371,3,POINT (113.286371 23.0980806)
3051268129,23.0980988,113.2924852,3,POINT (113.2924852 23.0980988)
3051268130,23.0981204,113.2977319,3,POINT (113.2977319 23.0981204)
3051268131,23.0981231,113.28591,4,POINT (113.28591 23.0981231)
3051268132,23.0981277,113.2910919,3,POINT (113.2910919 23.0981277)
3051268233,23.0981825,113.2920419,3,POINT (113.2920419 23.0981825)
3051268234,23.0982089,113.2891906,3,POINT (113.2891906 23.0982089)
3051268236,23.098233,113.2971144,3,POINT (113.2971144 23.098233)
3051268237,23.0982381,113.2867388,3,POINT (113.2867388 23.0982381)
3051268238,23.0982618,113.2863307,4,POINT (113.2863307 23.0982618)
3051268239,23.0982629,113.2916155,3,POINT (113.2916155 23.0982629)
3051268241,23.0983468,113.2984103,3,POINT (113.2984103 23.0983468)
3051268243,23.0983924,113.2936802,3,POINT (113.2936802 23.0983924)
3051268245,23.0984137,113.2920991,3,POINT (113.2920991 23.0984137)
3051268247,23.0984271,113.2943409,3,POINT (113.2943409 23.0984271)
3051268248,23.0984297,113.2935215,3,POINT (113.2935215 23.0984297)
3051268249,23.0984825,113.2873297,3,POINT (113.2873297 23.0984825)
3051268250,23.0984934,113.2891104,3,POINT (113.2891104 23.0984934)
3051268251,23.0985089,113.2990613,3,POINT (113.2990613 23.0985089)
3051268253,23.098511,113.2949784,3,POINT (113.2949784 23.098511)
3051268254,23.098511,113.2956337,3,POINT (113.2956337 23.098511)
3051268255,23.0985559,113.299617,1,POINT (113.299617 23.0985559)
3051268256,23.0986012,113.2867448,3,POINT (113.2867448 23.0986012)
3051268257,23.0985914,113.28794,3,POINT (113.28794 23.0985914)
3051268258,23.0985925,113.29115,3,POINT (113.29115 23.0985925)
3051268259,23.0986333,113.2877105,3,POINT (113.2877105 23.0986333)
3051268260,23.0986735,113.2907197,3,POINT (113.2907197 23.0986735)
3051268261,23.0986925,113.2873875,3,POINT (113.2873875 23.0986925)
3051268262,23.0987283,113.2944071,3,POINT (113.2944071 23.0987283)
3051268263,23.0987463,113.2917005,3,POINT (113.2917005 23.0987463)
3051268264,23.0987823,113.286744,3,POINT (113.286744 23.0987823)
3051268265,23.0987842,113.2861259,3,POINT (113.2861259 23.0987842)
3051268266,23.0988099,113.2898153,4,POINT (113.2898153 23.0988099)
3051268267,23.0988104,113.2852232,1,POINT (113.2852232 23.0988104)
3051268268,23.0988428,113.2912198,3,POINT (113.2912198 23.0988428)
3051268269,23.0988493,113.2937847,4,POINT (113.2937847 23.0988493)
3051268270,23.0988504,113.2894174,3,POINT (113.2894174 23.0988504)
3051268271,23.0989068,113.298357,3,POINT (113.298357 23.0989068)
3051268272,23.0989319,113.2855212,4,POINT (113.2855212 23.0989319)
3051268273,23.0989513,113.2988589,1,POINT (113.2988589 23.0989513)
3051268274,23.0989597,113.2874567,3,POINT (113.2874567 23.0989597)
3051268276,23.0989649,113.2906117,4,POINT (113.2906117 23.0989649)
3051268277,23.0989677,113.2884961,3,POINT (113.2884961 23.0989677)
3051268278,23.0989783,113.293121,3,POINT (113.293121 23.0989783)
3051268279,23.0989993,113.2870938,3,POINT (113.2870938 23.0989993)
3051268280,23.0990276,113.2902691,3,POINT (113.2902691 23.0990276)
3051268281,23.099033,113.2867464,3,POINT (113.2867464 23.099033)
3051268282,23.0990339,113.2880501,3,POINT (113.2880501 23.0990339)
3051268284,23.0991316,113.2860187,3,POINT (113.2860187 23.0991316)
3051268285,23.0991385,113.289038,3,POINT (113.289038 23.0991385)
3051268286,23.0991613,113.2983327,3,POINT (113.2983327 23.0991613)
3051268287,23.0991891,113.2875213,3,POINT (113.2875213 23.0991891)
3051268288,23.099211,113.2885497,4,POINT (113.2885497 23.099211)
3051268290,23.0992565,113.287153,4,POINT (113.287153 23.0992565)
3051268291,23.099272,113.2881119,3,POINT (113.2881119 23.099272)
3051268292,23.0992842,113.2899006,3,POINT (113.2899006 23.0992842)
3051268294,23.0993281,113.285958,3,POINT (113.285958 23.0993281)
3051268295,23.0993303,113.2867493,4,POINT (113.2867493 23.0993303)
3051268296,23.0993429,113.2894943,4,POINT (113.2894943 23.0993429)
3051268297,23.0993969,113.2969817,4,POINT (113.2969817 23.0993969)
3051268298,23.0994026,113.2890814,4,POINT (113.2890814 23.0994026)
3051268299,23.099418,113.2950056,3,POINT (113.2950056 23.099418)
3051268301,23.0994699,113.2886067,3,POINT (113.2886067 23.0994699)
3051268303,23.099493,113.2983011,3,POINT (113.2983011 23.099493)
3051268304,23.0995388,113.2881812,3,POINT (113.2881812 23.0995388)
3051268305,23.0995396,113.2867513,3,POINT (113.2867513 23.0995396)
3051268306,23.0996058,113.2899673,3,POINT (113.2899673 23.0996058)
3051268307,23.0996103,113.2939588,4,POINT (113.2939588 23.0996103)
3051268310,23.0996422,113.289541,3,POINT (113.289541 23.0996422)
3051268311,23.0996776,113.2891265,4,POINT (113.2891265 23.0996776)
3051268312,23.0996828,113.285802,3,POINT (113.285802 23.0996828)
3051268313,23.0996907,113.2950627,4,POINT (113.2950627 23.0996907)
3051268314,23.0997015,113.2995104,1,POINT (113.2995104 23.0997015)
3051268316,23.0997378,113.2899947,3,POINT (113.2899947 23.0997378)
3051268319,23.099776,113.2904417,3,POINT (113.2904417 23.099776)
3051268321,23.099822,113.2969327,3,POINT (113.2969327 23.099822)
3051268322,23.0998318,113.2882577,3,POINT (113.2882577 23.0998318)
3051268324,23.0998758,113.2880146,3,POINT (113.2880146 23.0998758)
3051268325,23.0998875,113.2906714,4,POINT (113.2906714 23.0998875)
3051268326,23.0998928,113.2940202,3,POINT (113.2940202 23.0998928)
3051268327,23.0999018,113.2939735,3,POINT (113.2939735 23.0999018)
3051268328,23.0999132,113.2877162,3,POINT (113.2877162 23.0999132)
3051268329,23.0999444,113.2921464,3,POINT (113.2921464 23.0999444)
3051268330,23.0999559,113.2989114,3,POINT (113.2989114 23.0999559)
3051268331,23.099989,113.2877032,3,POINT (113.2877032 23.099989)
3051268332,23.1000223,113.2933517,3,POINT (113.2933517 23.1000223)
3051268334,23.1000624,113.2915227,3,POINT (113.2915227 23.1000624)
3051268335,23.100063,113.2873094,1,POINT (113.2873094 23.100063)
3051268336,23.1000808,113.292912,3,POINT (113.292912 23.1000808)
3051268337,23.100095,113.298232,3,POINT (113.298232 23.100095)
3051268338,23.1001236,113.2941278,1,POINT (113.2941278 23.1001236)
3051268340,23.1001441,113.2940132,4,POINT (113.2940132 23.1001441)
3051268341,23.1001594,113.2988902,3,POINT (113.2988902 23.1001594)
3051268343,23.1002124,113.2922102,4,POINT (113.2922102 23.1002124)
3051268344,23.1002137,113.2988845,3,POINT (113.2988845 23.1002137)
3051268345,23.1002178,113.2907023,3,POINT (113.2907023 23.1002178)
3051268346,23.1002302,113.2968948,1,POINT (113.2968948 23.1002302)
3051268347,23.1002457,113.2951788,3,POINT (113.2951788 23.1002457)
3051268348,23.1002535,113.2934028,3,POINT (113.2934028 23.1002535)
3051268350,23.1002837,113.296266,1,POINT (113.296266 23.1002837)
3051268353,23.1004306,113.2940747,3,POINT (113.2940747 23.1004306)
3051268354,23.1004865,113.2982927,1,POINT (113.2982927 23.1004865)
3051268357,23.1005282,113.2988518,4,POINT (113.2988518 23.1005282)
3051268358,23.1005358,113.2934651,4,POINT (113.2934651 23.1005358)
3051268359,23.1005719,113.2994391,1,POINT (113.2994391 23.1005719)
3051268360,23.1006177,113.2930276,4,POINT (113.2930276 23.1006177)
3051268362,23.1007294,113.2877343,1,POINT (113.2877343 23.1007294)
3051268363,23.10076,113.2923404,4,POINT (113.2923404 23.10076)
3051268364,23.1007726,113.29827,1,POINT (113.29827 23.1007726)
3051268366,23.100815,113.2988219,4,POINT (113.2988219 23.100815)
3051268367,23.100861,113.2994217,1,POINT (113.2994217 23.100861)
3051268369,23.1008817,113.2917177,1,POINT (113.2917177 23.1008817)
3051268371,23.1009197,113.2953198,3,POINT (113.2953198 23.1009197)
3051268373,23.1009809,113.2940358,3,POINT (113.2940358 23.1009809)
3051268375,23.1009795,113.2975867,4,POINT (113.2975867 23.1009795)
3051268377,23.101016,113.2981286,4,POINT (113.2981286 23.101016)
3051268380,23.1010575,113.2935744,3,POINT (113.2935744 23.1010575)
3051268382,23.101076,113.2987934,4,POINT (113.2987934 23.101076)
3051268384,23.1010827,113.2970664,3,POINT (113.2970664 23.1010827)
3051268385,23.1011217,113.2931361,3,POINT (113.2931361 23.1011217)
3051268386,23.1011259,113.2993328,1,POINT (113.2993328 23.1011259)
3051268389,23.1012136,113.2925642,4,POINT (113.2925642 23.1012136)
3051268393,23.1012772,113.2953946,3,POINT (113.2953946 23.1012772)
3051268395,23.1013747,113.2931906,3,POINT (113.2931906 23.1013747)
3051268396,23.1012429,113.2999248,1,POINT (113.2999248 23.1012429)
3051268398,23.1014652,113.2972426,3,POINT (113.2972426 23.1014652)
3051268399,23.1014828,113.2926312,4,POINT (113.2926312 23.1014828)
3051268401,23.1015464,113.2971817,3,POINT (113.2971817 23.1015464)
3051268403,23.1015956,113.2921099,4,POINT (113.2921099 23.1015956)
3051268404,23.1016487,113.2999998,3,POINT (113.2999998 23.1016487)
3051268406,23.1016881,113.2916235,1,POINT (113.2916235 23.1016881)
3051268407,23.1017945,113.2953738,3,POINT (113.2953738 23.1017945)
3051268408,23.1018288,113.2993413,1,POINT (113.2993413 23.1018288)
