osmid,y,x,street_count,highway,ref,geometry
7933040702,1.2967089,103.7776326,1,,,POINT (103.7776326 1.2967089)
7934612656,1.2911584,103.7814475,4,crossing,,POINT (103.7814475 1.2911584)
7934612663,1.2918956,103.7831789,3,,,POINT (103.7831789 1.2918956)
7934614603,1.2911432,103.780726,4,crossing,,POINT (103.780726 1.2911432)
7936899663,1.2933311,103.7751669,4,crossing,,POINT (103.7751669 1.2933311)
7936899666,1.2933452,103.7751254,3,,,POINT (103.7751254 1.2933452)
7936899671,1.2925212,103.7746505,4,crossing,,POINT (103.7746505 1.2925212)
7936899673,1.2921606,103.7744055,4,crossing,,POINT (103.7744055 1.2921606)
7936899675,1.2933197,103.775222,3,,,POINT (103.775222 1.2933197)
7937167469,1.293837,103.775471,4,crossing,,POINT (103.775471 1.293837)
7937167470,1.2937534,103.775323,3,crossing,,POINT (103.775323 1.2937534)
7937378152,1.2921332,103.7743945,3,,,POINT (103.7743945 1.2921332)
7937378154,1.2919723,103.7748512,3,,,POINT (103.7748512 1.2919723)
7937378161,1.2915681,103.7762807,4,crossing,,POINT (103.7762807 1.2915681)
7940653050,1.291615,103.7764883,4,crossing,,POINT (103.7764883 1.291615)
7940804063,1.291716,103.7769039,3,,,POINT (103.7769039 1.291716)
7957586758,1.29301,103.7790294,1,,,POINT (103.7790294 1.29301)
7957586760,1.2928702,103.7789736,3,,,POINT (103.7789736 1.2928702)
7958023770,1.2922808,103.7798285,3,,,POINT (103.7798285 1.2922808)
7958078025,1.2912737,103.7807286,1,,,POINT (103.7807286 1.2912737)
7958078027,1.2912196,103.780696,3,,,POINT (103.780696 1.2912196)
7958524366,1.2928197,103.7814088,3,,,POINT (103.7814088 1.2928197)
7999643828,1.2921481,103.7830616,4,crossing,,POINT (103.7830616 1.2921481)
7999643829,1.2921615,103.7830794,3,,,POINT (103.7830794 1.2921615)
7999679601,1.2917027,103.7803197,4,,,POINT (103.7803197 1.2917027)
8001999087,1.2914997,103.7820932,1,,,POINT (103.7820932 1.2914997)
8002007139,1.2914198,103.7821267,3,,,POINT (103.7821267 1.2914198)
8002821812,1.2971002,103.7771769,1,,,POINT (103.7771769 1.2971002)
8003762339,1.2926564,103.773137,1,,,POINT (103.773137 1.2926564)
8003762340,1.2926919,103.7729401,3,,,POINT (103.7729401 1.2926919)
8003762341,1.2925049,103.7729035,1,,,POINT (103.7729035 1.2925049)
8003809976,1.298916,103.7762446,1,,,POINT (103.7762446 1.298916)
8003809977,1.2988464,103.7763957,3,,,POINT (103.7763957 1.2988464)
8007165359,1.3010827,103.7715447,4,,,POINT (103.7715447 1.3010827)
8007165360,1.3013396,103.7705983,4,,,POINT (103.7705983 1.3013396)
8156991457,1.2993152,103.7740109,1,,,POINT (103.7740109 1.2993152)
8157285109,1.2954285,103.7709659,3,,,POINT (103.7709659 1.2954285)
8157285110,1.2959201,103.7711379,1,,,POINT (103.7711379 1.2959201)
8157285111,1.295358,103.7711657,1,,,POINT (103.7711657 1.295358)
8157329688,1.3007967,103.7707198,3,,,POINT (103.7707198 1.3007967)
8157329689,1.3007017,103.7709755,3,,,POINT (103.7709755 1.3007017)
8157369890,1.2993291,103.7777114,4,,,POINT (103.7777114 1.2993291)
8157381834,1.2989773,103.7777423,1,,,POINT (103.7777423 1.2989773)
8157381835,1.2982604,103.7777964,1,,,POINT (103.7777964 1.2982604)
8157466693,1.2980602,103.77682,1,,,POINT (103.77682 1.2980602)
8157470455,1.2976678,103.7729108,3,,,POINT (103.7729108 1.2976678)
8157470457,1.2976068,103.7727657,1,,,POINT (103.7727657 1.2976068)
8157470458,1.2974748,103.7728437,3,,,POINT (103.7728437 1.2974748)
8157470461,1.297006,103.7724168,4,crossing,,POINT (103.7724168 1.297006)
8157470462,1.2964521,103.7710138,3,,,POINT (103.7710138 1.2964521)
8172354088,1.2934217,103.7771869,3,,,POINT (103.7771869 1.2934217)
8172354090,1.2935033,103.7762531,3,,,POINT (103.7762531 1.2935033)
8172354093,1.2930668,103.7772324,3,,,POINT (103.7772324 1.2930668)
8172354094,1.2930152,103.7773508,1,,,POINT (103.7773508 1.2930152)
8189253193,1.3016207,103.7741494,3,,,POINT (103.7741494 1.3016207)
8189253194,1.3019315,103.7742706,1,,,POINT (103.7742706 1.3019315)
8212296559,1.29204,103.7830733,4,crossing,,POINT (103.7830733 1.29204)
8212296563,1.2932082,103.7839548,3,,,POINT (103.7839548 1.2932082)
8212296575,1.293355,103.7838815,4,,,POINT (103.7838815 1.293355)
8229754403,1.2969975,103.7725463,3,,,POINT (103.7725463 1.2969975)
8229791258,1.2975956,103.7775216,3,,,POINT (103.7775216 1.2975956)
8384356285,1.2976433,103.77079,1,,,POINT (103.77079 1.2976433)
9166611470,1.2971639,103.7713198,1,,,POINT (103.7713198 1.2971639)
9170734738,1.2938781,103.7812173,3,,,POINT (103.7812173 1.2938781)
9170734741,1.2942983,103.7813749,3,,,POINT (103.7813749 1.2942983)
9170735326,1.2939117,103.780417,1,,,POINT (103.780417 1.2939117)
9170735329,1.2933975,103.7809634,1,,,POINT (103.7809634 1.2933975)
9170735331,1.2934627,103.7810312,3,,,POINT (103.7810312 1.2934627)
9292677952,1.2987655,103.7765668,1,,,POINT (103.7765668 1.2987655)
9346020726,1.2974708,103.7804273,4,,,POINT (103.7804273 1.2974708)
9346041195,1.297126,103.7783195,4,crossing,,POINT (103.7783195 1.297126)
9346078664,1.2940804,103.7759402,3,,,POINT (103.7759402 1.2940804)
9742517022,1.2917122,103.7738229,3,,,POINT (103.7738229 1.2917122)
9742517026,1.2931264,103.7730023,3,,,POINT (103.7730023 1.2931264)
9742517038,1.2920066,103.7738914,3,,,POINT (103.7738914 1.2920066)
9742517040,1.2924327,103.7737059,1,,,POINT (103.7737059 1.2924327)
9742517041,1.2921698,103.7738324,3,,,POINT (103.7738324 1.2921698)
9742534813,1.2947982,103.7736854,4,,,POINT (103.7736854 1.2947982)
9742534814,1.2949473,103.7734835,4,,,POINT (103.7734835 1.2949473)
9742544022,1.2943316,103.7722903,3,,,POINT (103.7722903 1.2943316)
9742757286,1.2983728,103.7736328,3,,,POINT (103.7736328 1.2983728)
9935216883,1.291668,103.7801769,3,,,POINT (103.7801769 1.291668)
9935216898,1.2913866,103.7820535,3,,,POINT (103.7820535 1.2913866)
9935216899,1.2913099,103.7821048,1,,,POINT (103.7821048 1.2913099)
9951762731,1.2960193,103.7803397,3,,,POINT (103.7803397 1.2960193)
9951762732,1.296023,103.7804262,3,,,POINT (103.7804262 1.296023)
9951762747,1.29571,103.7802079,3,,,POINT (103.7802079 1.29571)
9982818141,1.2956509,103.7770321,1,,,POINT (103.7770321 1.2956509)
9982818161,1.2944198,103.77387,3,,,POINT (103.77387 1.2944198)
10005548373,1.2909072,103.781327,3,,,POINT (103.781327 1.2909072)
10005548374,1.2908031,103.7813454,3,,,POINT (103.7813454 1.2908031)
10005548381,1.2917779,103.7801045,3,,,POINT (103.7801045 1.2917779)
10005548396,1.2910902,103.7817429,3,,,POINT (103.7817429 1.2910902)
10005548399,1.2910292,103.78166,3,,,POINT (103.78166 1.2910292)
10005548400,1.2908901,103.7818271,3,,,POINT (103.7818271 1.2908901)
10005548408,1.2904586,103.7820343,4,crossing,,POINT (103.7820343 1.2904586)
10005548409,1.290882,103.78176,4,crossing,,POINT (103.78176 1.290882)
10005548410,1.2909384,103.7818482,4,crossing,,POINT (103.7818482 1.2909384)
10005548411,1.2909168,103.7817363,4,crossing,,POINT (103.7817363 1.2909168)
10005548412,1.2909758,103.7818223,4,crossing,,POINT (103.7818223 1.2909758)
10005548415,1.2905878,103.7815099,3,,,POINT (103.7815099 1.2905878)
10005578017,1.290057,103.7817294,4,crossing,,POINT (103.7817294 1.290057)
10128318314,1.2951244,103.7739837,3,,,POINT (103.7739837 1.2951244)
10128318315,1.2951174,103.7742413,3,,,POINT (103.7742413 1.2951174)
10539123931,1.2991251,103.7760809,3,,,POINT (103.7760809 1.2991251)
10539123932,1.2989104,103.7760182,3,,,POINT (103.7760182 1.2989104)
10555571654,1.2916287,103.7772485,3,,,POINT (103.7772485 1.2916287)
10555571655,1.2917441,103.7775796,1,,,POINT (103.7775796 1.2917441)
10555571656,1.2903886,103.7783381,3,,,POINT (103.7783381 1.2903886)
10555571658,1.2901972,103.7779048,3,,,POINT (103.7779048 1.2901972)
10557034776,1.2950324,103.7740375,1,,,POINT (103.7740375 1.2950324)
10563836818,1.2943998,103.7722195,3,,,POINT (103.7722195 1.2943998)
10564035716,1.2952001,103.773272,1,,,POINT (103.773272 1.2952001)
10564035717,1.2951407,103.7732973,3,,,POINT (103.7732973 1.2951407)
10567775173,1.2916972,103.7738168,3,,,POINT (103.7738168 1.2916972)
10567775174,1.2916365,103.7739514,1,,,POINT (103.7739514 1.2916365)
10581123935,1.2946718,103.7722151,1,,,POINT (103.7722151 1.2946718)
10595345873,1.2924221,103.7812323,3,,,POINT (103.7812323 1.2924221)
10595345874,1.2923347,103.7813394,1,,,POINT (103.7813394 1.2923347)
10595345884,1.2922277,103.78115,3,,,POINT (103.78115 1.2922277)
10595345885,1.2921766,103.7809944,1,,,POINT (103.7809944 1.2921766)
10595350811,1.2938681,103.7761351,3,,,POINT (103.7761351 1.2938681)
10595350830,1.2933657,103.7769499,1,,,POINT (103.7769499 1.2933657)
10595350831,1.2934858,103.7770112,4,crossing,,POINT (103.7770112 1.2934858)
10595350833,1.2934279,103.7771699,3,,,POINT (103.7771699 1.2934279)
10598564831,1.2937236,103.7715079,3,,,POINT (103.7715079 1.2937236)
10598564832,1.293895,103.7715809,1,,,POINT (103.7715809 1.293895)
10598564853,1.2933666,103.7724753,4,,,POINT (103.7724753 1.2933666)
10598564854,1.2933987,103.7724794,1,,,POINT (103.7724794 1.2933987)
10598564859,1.293178,103.7732426,3,,,POINT (103.7732426 1.293178)
10598564872,1.2926032,103.7735468,3,,,POINT (103.7735468 1.2926032)
10598564873,1.2928519,103.7739508,1,,,POINT (103.7739508 1.2928519)
10598564874,1.2926314,103.7735935,4,crossing,,POINT (103.7735935 1.2926314)
10598568913,1.2944314,103.7726039,1,,,POINT (103.7726039 1.2944314)
10598568915,1.2943359,103.7725458,3,,,POINT (103.7725458 1.2943359)
10598568928,1.2937656,103.7722044,3,,,POINT (103.7722044 1.2937656)
10686208822,1.2951745,103.7840518,1,elevator,,POINT (103.7840518 1.2951745)
10686208823,1.2953935,103.7843503,3,,,POINT (103.7843503 1.2953935)
10686208824,1.2953466,103.7843781,1,elevator,,POINT (103.7843781 1.2953466)
10687313437,1.291718,103.7809555,1,,,POINT (103.7809555 1.291718)
10687313438,1.291783,103.7810173,3,,,POINT (103.7810173 1.291783)
10687313439,1.2918583,103.7809335,4,,,POINT (103.7809335 1.2918583)
10687313440,1.291943,103.7808906,1,,,POINT (103.7808906 1.291943)
10687313441,1.2916938,103.7811015,1,,,POINT (103.7811015 1.2916938)
10693000051,1.2931771,103.7700288,1,,,POINT (103.7700288 1.2931771)
10698657242,1.2951028,103.7731957,3,,,POINT (103.7731957 1.2951028)
10698657247,1.2948776,103.77353,3,,,POINT (103.77353 1.2948776)
10698657250,1.2946589,103.7737252,3,,,POINT (103.7737252 1.2946589)
10698657256,1.2941803,103.7739147,1,,,POINT (103.7739147 1.2941803)
10698657257,1.2942044,103.7738625,4,crossing,,POINT (103.7738625 1.2942044)
10698657258,1.2941947,103.7738837,4,,,POINT (103.7738837 1.2941947)
10698657260,1.2948953,103.7727276,3,,,POINT (103.7727276 1.2948953)
10701201558,1.2914215,103.7804867,3,,,POINT (103.7804867 1.2914215)
10701201560,1.2914887,103.7806544,1,,,POINT (103.7806544 1.2914887)
10701201572,1.2915638,103.7817272,1,,,POINT (103.7817272 1.2915638)
10701624938,1.2924525,103.7739438,1,elevator,,POINT (103.7739438 1.2924525)
10701624941,1.2923148,103.7740898,3,,,POINT (103.7740898 1.2923148)
10701624965,1.2926698,103.7745754,3,,,POINT (103.7745754 1.2926698)
10703313307,1.2907178,103.7804053,1,,,POINT (103.7804053 1.2907178)
10703313324,1.2919311,103.780368,3,,,POINT (103.780368 1.2919311)
10703313325,1.2912679,103.7800194,1,,,POINT (103.7800194 1.2912679)
10703313327,1.291336,103.7801169,3,,,POINT (103.7801169 1.291336)
10703322126,1.2945965,103.7722681,1,,,POINT (103.7722681 1.2945965)
10703322127,1.2946064,103.7722279,3,,,POINT (103.7722279 1.2946064)
10708035887,1.2942498,103.7737902,1,,,POINT (103.7737902 1.2942498)
10708123183,1.2935256,103.7723782,1,,,POINT (103.7723782 1.2935256)
10708123186,1.293957,103.7725079,3,,,POINT (103.7725079 1.293957)
10708123187,1.2940446,103.7724201,3,,,POINT (103.7724201 1.2940446)
10708123188,1.2943566,103.772858,1,,,POINT (103.772858 1.2943566)
10708123190,1.2932903,103.7725765,3,,,POINT (103.7725765 1.2932903)
10708123191,1.2934322,103.7725837,1,,,POINT (103.7725837 1.2934322)
10708123199,1.2950149,103.7731055,1,,,POINT (103.7731055 1.2950149)
10708150709,1.2933062,103.774215,1,,,POINT (103.774215 1.2933062)
10708150756,1.2971129,103.7786837,1,,,POINT (103.7786837 1.2971129)
10719085816,1.2944939,103.7718552,1,,,POINT (103.7718552 1.2944939)
10719085823,1.2961455,103.7732823,3,,,POINT (103.7732823 1.2961455)
10719085826,1.2955943,103.7735783,3,,,POINT (103.7735783 1.2955943)
10719085827,1.2957322,103.7736286,3,,,POINT (103.7736286 1.2957322)
10719085842,1.2925933,103.7746141,3,,,POINT (103.7746141 1.2925933)
10719085843,1.2925318,103.7744914,4,,,POINT (103.7744914 1.2925318)
10719085845,1.2911002,103.7760889,1,,,POINT (103.7760889 1.2911002)
10719085846,1.2906775,103.7767881,3,,,POINT (103.7767881 1.2906775)
10719085848,1.2908303,103.7767116,1,,,POINT (103.7767116 1.2908303)
10719085851,1.2908331,103.7774437,1,,,POINT (103.7774437 1.2908331)
10719085852,1.291341,103.7780624,1,,,POINT (103.7780624 1.291341)
10719085853,1.29177,103.7766088,4,,,POINT (103.7766088 1.29177)
10719085856,1.291924,103.7766767,1,,,POINT (103.7766767 1.291924)
10719094551,1.2999567,103.7747121,3,,,POINT (103.7747121 1.2999567)
10719094553,1.2999948,103.7749496,1,,,POINT (103.7749496 1.2999948)
10719094557,1.3011186,103.7748948,1,,,POINT (103.7748948 1.3011186)
10736453179,1.2946499,103.7707741,3,,,POINT (103.7707741 1.2946499)
10736453180,1.2946529,103.7709058,1,,,POINT (103.7709058 1.2946529)
10736453191,1.2944656,103.7708757,1,,,POINT (103.7708757 1.2944656)
10736453192,1.2946877,103.7708341,1,,,POINT (103.7708341 1.2946877)
10736453193,1.2946521,103.7708403,4,crossing,,POINT (103.7708403 1.2946521)
10736462205,1.294969,103.7705027,1,,,POINT (103.7705027 1.294969)
10736462206,1.2949672,103.7705594,4,crossing,,POINT (103.7705594 1.2949672)
10736462207,1.2949663,103.7705897,1,,,POINT (103.7705897 1.2949663)
10736462208,1.292156,103.7801519,3,,,POINT (103.7801519 1.292156)
10742590068,1.2913113,103.780045,3,,,POINT (103.780045 1.2913113)
10814040029,1.2940357,103.7757545,4,crossing,,POINT (103.7757545 1.2940357)
10814068002,1.2975579,103.7712483,1,,,POINT (103.7712483 1.2975579)
10814068003,1.2977929,103.771329,1,,,POINT (103.771329 1.2977929)
10814068004,1.2976222,103.7712704,4,,,POINT (103.7712704 1.2976222)
10821049766,1.2989074,103.7734718,3,,,POINT (103.7734718 1.2989074)
10821049769,1.2989493,103.77331,1,,,POINT (103.77331 1.2989493)
10821049775,1.2989457,103.7737201,1,,,POINT (103.7737201 1.2989457)
10821049786,1.2991977,103.7742074,3,,,POINT (103.7742074 1.2991977)
10821049794,1.2989165,103.7737386,3,,,POINT (103.7737386 1.2989165)
10848137334,1.297283,103.7738215,3,,,POINT (103.7738215 1.297283)
10848137335,1.2971477,103.7737728,1,,,POINT (103.7737728 1.2971477)
10848137341,1.2940919,103.7759027,3,,,POINT (103.7759027 1.2940919)
10848137342,1.2941902,103.7759597,1,,,POINT (103.7759597 1.2941902)
10848153170,1.2921027,103.7830276,3,,,POINT (103.7830276 1.2921027)
10848153172,1.2920658,103.7829713,1,,,POINT (103.7829713 1.2920658)
10848153173,1.2920867,103.7830024,4,crossing,,POINT (103.7830024 1.2920867)
10853052807,1.2947988,103.7750526,3,,,POINT (103.7750526 1.2947988)
10853052808,1.2947295,103.7748846,3,,,POINT (103.7748846 1.2947295)
10853052819,1.2958398,103.7745487,3,,,POINT (103.7745487 1.2958398)
10853052820,1.2957727,103.7744358,1,,,POINT (103.7744358 1.2957727)
10861645377,1.2972328,103.7738028,4,,,POINT (103.7738028 1.2972328)
10873080139,1.3003274,103.7709169,1,,,POINT (103.7709169 1.3003274)
10901301130,1.3005033,103.7758388,1,,,POINT (103.7758388 1.3005033)
10901301131,1.3002326,103.7753337,3,,,POINT (103.7753337 1.3002326)
10901301132,1.300343,103.77531,3,,,POINT (103.77531 1.300343)
10901301133,1.3001133,103.7753554,3,,,POINT (103.7753554 1.3001133)
10901301135,1.3000274,103.7753594,1,,,POINT (103.7753594 1.3000274)
10964931331,1.2941235,103.784705,1,,,POINT (103.784705 1.2941235)
10964931333,1.2936951,103.7846284,3,,,POINT (103.7846284 1.2936951)
10964931334,1.2937054,103.7847598,3,,,POINT (103.7847598 1.2937054)
10964931336,1.2935065,103.7846412,3,,,POINT (103.7846412 1.2935065)
10964931338,1.2940558,103.7846949,3,,,POINT (103.7846949 1.2940558)
10964931339,1.2940303,103.7846057,3,,,POINT (103.7846057 1.2940303)
10976450021,1.2983799,103.7801186,3,,,POINT (103.7801186 1.2983799)
10976450022,1.2986136,103.7796121,1,,,POINT (103.7796121 1.2986136)
10976450023,1.2985504,103.780124,4,,,POINT (103.780124 1.2985504)
10976450024,1.2983865,103.7801424,1,,,POINT (103.7801424 1.2983865)
10976450025,1.2986207,103.7801236,1,,,POINT (103.7801236 1.2986207)
11018979879,1.3010081,103.7738177,3,,,POINT (103.7738177 1.3010081)
11018979881,1.3011866,103.7738385,1,,,POINT (103.7738385 1.3011866)
11018992664,1.3000376,103.7753962,1,,,POINT (103.7753962 1.3000376)
11018992667,1.299991,103.7754622,1,,,POINT (103.7754622 1.299991)
11018992670,1.3011928,103.7729011,3,,,POINT (103.7729011 1.3011928)
11018992673,1.3012712,103.7731326,3,,,POINT (103.7731326 1.3012712)
11018992687,1.296635,103.7728318,1,,,POINT (103.7728318 1.296635)
11018992695,1.2966392,103.7805035,1,,,POINT (103.7805035 1.2966392)
11018997510,1.2971754,103.7807496,3,,,POINT (103.7807496 1.2971754)
11018997514,1.2967027,103.7808944,3,,,POINT (103.7808944 1.2967027)
11018997518,1.2965758,103.7809181,1,,,POINT (103.7809181 1.2965758)
11020038663,1.2949415,103.784001,3,,,POINT (103.784001 1.2949415)
11020038664,1.2952012,103.7837741,4,,,POINT (103.7837741 1.2952012)
11020038666,1.2952017,103.783816,4,crossing,,POINT (103.783816 1.2952017)
11020038669,1.2952745,103.782128,3,,,POINT (103.782128 1.2952745)
11020038670,1.2956988,103.7821232,4,crossing,,POINT (103.7821232 1.2956988)
11020038671,1.2958513,103.7819287,1,,,POINT (103.7819287 1.2958513)
11025586087,1.2973863,103.7807532,4,,,POINT (103.7807532 1.2973863)
11025586088,1.2973822,103.7807123,4,,,POINT (103.7807123 1.2973822)
11025586090,1.297471,103.7804134,3,,,POINT (103.7804134 1.297471)
11025586091,1.2974362,103.7804273,4,crossing,,POINT (103.7804273 1.2974362)
11025586092,1.2974187,103.7804359,4,crossing,,POINT (103.7804359 1.2974187)
11137500555,1.2976866,103.7739297,1,,,POINT (103.7739297 1.2976866)
11137500562,1.2981378,103.7738706,1,,,POINT (103.7738706 1.2981378)
11137500571,1.2925399,103.774439,1,,,POINT (103.774439 1.2925399)
11137518250,1.2963545,103.7731689,3,,,POINT (103.7731689 1.2963545)
11145614442,1.2951991,103.7823171,1,,,POINT (103.7823171 1.2951991)
11146664413,1.2945412,103.7721278,1,,,POINT (103.7721278 1.2945412)
11146664414,1.2944933,103.7721532,3,,,POINT (103.7721532 1.2944933)
11153264933,1.2968919,103.7816593,1,,,POINT (103.7816593 1.2968919)
11155921857,1.294965,103.7749801,3,,,POINT (103.7749801 1.294965)
11155921859,1.2950713,103.7751455,3,,,POINT (103.7751455 1.2950713)
11155921871,1.2922858,103.7740708,3,,,POINT (103.7740708 1.2922858)
11155921872,1.2921653,103.7740631,3,,,POINT (103.7740631 1.2921653)
11190454686,1.296629,103.7805309,1,,,POINT (103.7805309 1.296629)
11210344247,1.2934604,103.7750867,1,,,POINT (103.7750867 1.2934604)
11210344249,1.2934497,103.7751623,3,,,POINT (103.7751623 1.2934497)
11210344252,1.2941008,103.7746913,1,,,POINT (103.7746913 1.2941008)
11210344253,1.2941242,103.7759214,4,crossing,,POINT (103.7759214 1.2941242)
11210351502,1.2927167,103.7743121,1,,,POINT (103.7743121 1.2927167)
11243901171,1.2932401,103.7750921,3,,,POINT (103.7750921 1.2932401)
11243901175,1.2932947,103.7750621,1,,,POINT (103.7750621 1.2932947)
11243901186,1.2934301,103.7755457,3,,,POINT (103.7755457 1.2934301)
11243901187,1.2934071,103.7756292,1,,,POINT (103.7756292 1.2934071)
11250915867,1.2916995,103.7751828,4,,,POINT (103.7751828 1.2916995)
11250915868,1.2916304,103.7753677,1,,,POINT (103.7753677 1.2916304)
11250915869,1.2917828,103.7749975,1,,,POINT (103.7749975 1.2917828)
11250915870,1.2915585,103.7751212,1,,,POINT (103.7751212 1.2915585)
11250915871,1.2918444,103.7752404,3,,,POINT (103.7752404 1.2918444)
11250915877,1.2916411,103.7757992,3,,,POINT (103.7757992 1.2916411)
11250915878,1.2915559,103.77577,3,,,POINT (103.77577 1.2915559)
11250915879,1.2915973,103.7756345,1,,,POINT (103.7756345 1.2915973)
11250915880,1.2915116,103.775926,1,,,POINT (103.775926 1.2915116)
11252772227,1.2950419,103.7756304,3,,,POINT (103.7756304 1.2950419)
11252772228,1.2949245,103.7756726,3,,,POINT (103.7756726 1.2949245)
11252774946,1.2947284,103.7757351,1,,,POINT (103.7757351 1.2947284)
11252774950,1.295212,103.7748679,3,,,POINT (103.7748679 1.295212)
11252774952,1.2954969,103.7752997,1,,,POINT (103.7752997 1.2954969)
11252774953,1.293816,103.7760323,3,,,POINT (103.7760323 1.293816)
11252774958,1.2940665,103.7765039,3,,,POINT (103.7765039 1.2940665)
11252774961,1.2939018,103.7758527,3,,,POINT (103.7758527 1.2939018)
11252774963,1.2938645,103.776067,3,,,POINT (103.776067 1.2938645)
11252774975,1.2935555,103.7771758,3,,,POINT (103.7771758 1.2935555)
11252774983,1.2939828,103.7774572,1,,,POINT (103.7774572 1.2939828)
11252779754,1.2964716,103.7734197,3,,,POINT (103.7734197 1.2964716)
11274534147,1.2950063,103.7732914,3,,,POINT (103.7732914 1.2950063)
11277450494,1.2959704,103.7719987,1,,,POINT (103.7719987 1.2959704)
11277450495,1.2958202,103.7719486,3,,,POINT (103.7719486 1.2958202)
11286135803,1.2942053,103.772734,3,,,POINT (103.772734 1.2942053)
11286144838,1.2939388,103.7770723,3,,,POINT (103.7770723 1.2939388)
11358426454,1.292455,103.7745336,1,,,POINT (103.7745336 1.292455)
11358426455,1.2926079,103.7744511,1,,,POINT (103.7744511 1.2926079)
11358426456,1.2925885,103.7743265,1,,,POINT (103.7743265 1.2925885)
11503213873,1.2994366,103.7776396,3,,,POINT (103.7776396 1.2994366)
11503213876,1.2994618,103.7775198,3,,,POINT (103.7775198 1.2994618)
11503213877,1.2994402,103.7776767,3,,,POINT (103.7776767 1.2994402)
11503213879,1.2993212,103.7776312,3,,,POINT (103.7776312 1.2993212)
11503213881,1.2989854,103.7776582,3,,,POINT (103.7776582 1.2989854)
11503213882,1.2989925,103.7777399,3,,,POINT (103.7777399 1.2989925)
11503213883,1.2989832,103.7776153,1,,,POINT (103.7776153 1.2989832)
11503213884,1.3000491,103.776751,3,,,POINT (103.776751 1.3000491)
11503213885,1.3001486,103.7765143,1,,,POINT (103.7765143 1.3001486)
11503213886,1.300157,103.7765177,1,,,POINT (103.7765177 1.300157)
11503213887,1.3000597,103.7767503,3,,,POINT (103.7767503 1.3000597)
11503213889,1.2972156,103.7782634,3,,,POINT (103.7782634 1.2972156)
11503213893,1.2975709,103.7780294,1,,,POINT (103.7780294 1.2975709)
11503213896,1.2977409,103.7768892,3,,,POINT (103.7768892 1.2977409)
11503213897,1.2978185,103.7764819,1,,,POINT (103.7764819 1.2978185)
11503213898,1.2977668,103.776642,3,,,POINT (103.776642 1.2977668)
11503213900,1.2975543,103.7765856,1,,,POINT (103.7765856 1.2975543)
11503213901,1.2977527,103.7768934,1,,,POINT (103.7768934 1.2977527)
11503213902,1.2966645,103.7780176,3,,,POINT (103.7780176 1.2966645)
11503213903,1.2987533,103.7761067,1,,,POINT (103.7761067 1.2987533)
11518340608,1.2950433,103.7740503,3,,,POINT (103.7740503 1.2950433)
