element_type,osmid,nodes,name,natural,geometry,water,name:zh,salt,source,ways,intermittent,tidal,type
way,102161269,"[1179083152, 9346570414, 9346570412, 9346570413, 1179083158, 1179083159, 9346570415, 1179083136, 9346639917, 1179083165, 9346570416, 1179083154, 9346639919, 9346639918, 9346570411, 1179083151, 1179083152]",荷塘,water,"POLYGON ((114.4062986 30.5102826, 114.4064042 30.511268, 114.4063908 30.5113443, 114.4063077 30.5113766, 114.4062058 30.5113745, 114.4060879 30.5113352, 114.406026 30.5112496, 114.4060288 30.5111642, 114.4060153 30.5110855, 114.4059564 30.5110232, 114.4057149 30.5109191, 114.4054682 30.5107737, 114.405436 30.5105332, 114.4054574 30.5104454, 114.4055084 30.510383, 114.4055722 30.5103479, 114.4062986 30.5102826))",,,,,,,,
way,102161670,"[1179089202, 1179089181, 1179089210, 7803357309, 7803357308, 7803357307, 7803357306, 7803357305, 7803357304, 7803357303, 7803357302, 7803357301, 7803357300, 7803357299, 1179089211, 1179089212, 1179089197, 1179089195, 1179089175, 1179089213, 1179089216, 1179089177, 1179089205, 1179089203, 1179089191, 1179078911, 10102900639, 10102900642, 10102900640, 9293525206, 10102900638, 10102900641, 9293525208, 9350873266, 1179089202]",,water,"POLYGON ((114.4114065 30.5103622, 114.4114588 30.5104107, 114.4115661 30.5104627, 114.4116667 30.5105182, 114.4118907 30.5106187, 114.4119792 30.5106626, 114.4120114 30.5106788, 114.4120194 30.5107169, 114.412014 30.5109098, 114.4120181 30.5109387, 114.4120355 30.510948, 114.4121656 30.5109433, 114.4122045 30.5109653, 114.4122353 30.5110196, 114.4122172 30.5110653, 114.4121784 30.5110826, 114.4121237 30.5110852, 114.4120496 30.5110931, 114.412004 30.5110861, 114.4119557 30.5110653, 114.4118015 30.5109775, 114.4116741 30.5109243, 114.4115399 30.5108643, 114.4114327 30.5108215, 114.4112947 30.510762, 114.4109143 30.5106902, 114.4108392 30.5106556, 114.4108057 30.5106164, 114.4107722 30.5105597, 114.4107757 30.5104805, 114.4107829 30.5104234, 114.4108084 30.5103853, 114.4109092 30.5103386, 114.4112737 30.5103344, 114.4114065 30.5103622))",,,,,,,,
way,103495019,"[905067078, 905065521, 1194980526, 1920006814, 8744594797, 8744594795, 8744594796, 8744594794, 8744594793, 8744594792, 1920006866, 8744594791, 1194980522, 1920006860, 905065221, 905067210, 1920006896, 1920006822, 1920006832, 1194980505, 1194980534, 905067078]",,water,"POLYGON ((114.425737 30.5188909, 114.4259312 30.518886, 114.4260682 30.5187889, 114.4261152 30.5186836, 114.4260033 30.5186261, 114.4258617 30.5186567, 114.4257325 30.5186399, 114.4256717 30.518518, 114.4255713 30.5183846, 114.4255707 30.5182782, 114.4256153 30.5182192, 114.4256384 30.5180475, 114.4255947 30.5178543, 114.4255152 30.5172611, 114.4253875 30.517089, 114.4251737 30.517131, 114.4250869 30.517213, 114.4251197 30.517429, 114.4252081 30.5176604, 114.4253558 30.5180193, 114.4253811 30.5183871, 114.425737 30.5188909))",,,,,,,,
way,103495730,"[1194992482, 1194992443, 7831458086, 1194992478, 1194992476, 7831458087, 1194992557, 7831458685, 1194992386, 1194992415, 1194992567, 1194992518, 1194992381, 1194992556, 1194992482]",镜湖东塘,water,"POLYGON ((114.4116159 30.5129399, 114.4115568 30.5128879, 114.4115473 30.512785, 114.4115446 30.5125517, 114.4120241 30.5121651, 114.412238 30.5121392, 114.4123453 30.51219, 114.4123707 30.5122992, 114.4123835 30.5124286, 114.4122343 30.5126637, 114.4120301 30.5128243, 114.411884 30.5128486, 114.4117016 30.512889, 114.4116654 30.5129225, 114.4116159 30.5129399))",pond,,,,,,,
way,103495757,"[9353130458, 9353078010, 9346570398, 9353130456, 1194992408, 9353130457, 1194992402, 1194992553, 1194992524, 1194992555, 1194992377, 1194992385]",镜湖西塘,water,"LINESTRING (114.4113522 30.5130517, 114.4104168 30.5131445, 114.4103136 30.5131548, 114.4102411 30.5131397, 114.4102103 30.5131132, 114.4101781 30.5130612, 114.4101916 30.5130243, 114.4102948 30.5129353, 114.4106502 30.5127308, 114.4108943 30.5126453, 114.4110365 30.5125875, 114.4112855 30.5125643)",pond,,,,,,,
way,103813874,"[1198416092, 1198416065, 1198416094, 1198416086, 1198416088, 1198416133, 1198416222, 1198416190, 1198416069, 1198416178, 1198416151, 1198416196, 1198416092]",源湖,water,"POLYGON ((114.4042263 30.5158363, 114.4041593 30.5156977, 114.4039983 30.5155591, 114.4040278 30.5154897, 114.4040091 30.5154158, 114.4040305 30.5151408, 114.4041271 30.5150946, 114.4045992 30.5153673, 114.4047494 30.5155152, 114.4048674 30.5157162, 114.4044007 30.5158895, 114.4042961 30.5158849, 114.4042263 30.5158363))",,,,,,,,
way,105249138,"[1212911153, 1212911154, 1212911122, 1212911130, 1212911120, 1212911138, 1212911114, 1212911153]",,water,"POLYGON ((114.3993421 30.5134331, 114.3994762 30.5134793, 114.3995486 30.5134724, 114.3996103 30.5135417, 114.3995674 30.5136157, 114.3993421 30.5135926, 114.3993072 30.5135163, 114.3993421 30.5134331))",,,,,,,,
way,343482550,"[7811795437, 7811795446, 7811795445, 7811795444, 3503125876, 7811795443, 7811795442, 7811795441, 3503125883, 3503125899, 3503125905, 3503125909, 3503125911, 3503125913, 3503125915, 3503125918, 3503125919, 3503125924, 3503125933, 3503125932, 3503125936, 3503125938, 3503125940, 3503125939, 3503125937, 3503125935, 3503125925, 3503125929, 3503125934, 3503125944, 6508421095, 3503125946, 3503125941, 3503125943, 6497186045, 3503125947, 6497186044, 6497186042, 6497186043, 6497186040, 6497186041, 3503125948, 3503125949, 3503125950, 3503125952, 6497186039, 7828429519, 7828429520, 7828429521, 3503125954, 7828429522, 4252004797, 7828429509, 7828429511, 7828429512, 7828429513, 3503125964, 3503125961, 3503125957, 3503125956, 3503125960, 3503125965, 3503125967, 3503125971, 3503125970, 3503125977, 3503125980, 9722074360, 3503125983, 9722074359, 9722431655, 3503125990, 3503125995, 9722074356, 9722074357, 9722074358, 9722074355, 9722074354, 9722074353, 3503126008, 9722074351, 9722074352, 9722074350, 9722074349, 9722431654, 3503126013, 9722432405, 9722074347, 9722074348, 9722074346, 9722431656, 1195036573, 3503126039, 3503126045, 9722074345, 9722074344, 9722074343, 9722431657, 1195036711, 1195036488, 9722074342, 9722074341, 9649098867, 9722074338, 9722074337, 9722074339, 3503126057, 9722074336, 9722074335, 9722074340, 9722074333, 1195036798, 9722074332, 1195036954, 1195037103, 1195036494, 1195037069, 3503126066, 3503126069, 1375593899, 1375594060, 3503126075, 3503126074, 3503126073, 3503126071, 3503126072, 3503126078, 3503126079, 3503126084, 3503126085, 3503126080, 3503126081, 3503126087, 3503126096, 3503126098, 3503126099, 3503126097, 3503126090, 3503126089, 3503126092, 3503126094, 3503126093, 3503126091, 3503126086, 3503126083, 3503126088, 3503126095, 3503126100, 3503126102, 3503126104, 3503126106, 9642558087, 9642558086, 9642558085, 9642558084, 9642558083, 3503126105, 9642558082, 9642558081, 9642558080, 3503126103, 3503126101, 3503126082, 3503126077, 3503126076, 9642558079, 3503126070, 3503126064, 9642558078, 3503126067, 3503126068, 9642558077, 3503126063, 3503126061, 3503126060, 3503126059, 3503126058, 3503126056, 3503126055, 3503126054, 3503126053, 3503126052, 3503126050, 3503126051, 9724939710, 9724939711, 9724939712, 3503126049, 9724939720, 3503126048, 3503126047, 9724939719, 9724939718, 9724939715, 3503126043, 9724939714, 9724939713, 9724939717, 3503126037, 3503126036, 9724939716, 3503126040, 3503126042, 3503126041, 3503126038, 3503126035, 3503126034, 3503126027, 3503126026, 3503126025, 3503126018, 3503126012, 3503125997, 3503125998, 3503126002, 3503126005, 3503126009, 3503126011, 3503126017, 3503126023, 3503126024, 3503126007, 3503125999, 3503125996, 3503125994, 3503125991, 3503125987, 3503125989, 3503125993, 3503125992, 3503125985, 3503125986, 3503126001, 3503126010, 3503126020, 9724939449, 9724939450, 9724939451, 9724939452, 9724939453, 3503126028, 9724939454, 3503126032, 3503126033, 3503126031, 9724939448, 3503126029, 9724939447, 9139484573, 9724939445, 3503126019, 3503126015, 3503126016, 9724939444, 3503126021, 3503126022, 3503126014, 3503126006, 3503126004, 3503126003, 3503126000, 3503125988, 3503125984, 3503125982, 3503125981, 3503125976, 3503125973, 3503125972, 3503125974, 3503125969, 3503125968, 9642558054, 3503125966, 9364172042, 9364172041, 9364172040, 9642558053, 9642558052, 9642558051, 9642558050, 9364172039, 3503125958, 9642558049, 3503125962, 3503125979, 9642558047, 9642558048, 9642558046, 9642558026, 9642558025, 3503125978, 9642558043, 9642558044, 9642558042, 9642558040, 9642558041, 9642558039, 9642558038, 9642558037, 9642558045, 9642558034, 9642558033, 9642558035, 9642558036, 9642558030, 9642558031, 9642558032, 9642558029, 9642558028, 9642558027, 9642558024, 9642558023, 3503125975, 9642558021, 9642558022, 9642558020, 9642558018, 9642558019, 9642558017, 9642558016, 3503125959, 9642558015, 9642558014, 3503125955, 9642558009, 9642558010, 9642558011, 9642558012, 9642558013, 9642558004, 9642558003, 9642558005, 9642558006, 9642558007, 9642558008, 3503125953, 3503125951, 9642524107, 9642524106, 9642524105, 3503125945, 9642557997, 9642557996, 3503125942, 9364172038, 3503125917, 9364172037, 9364172036, 9642557995, 9364172035, 9364172034, 3503125923, 3503125912, 9642557994, 3503125907, 9642557993, 3503125906, 9642557992, 9642557991, 3503125894, 3503125871, 9642557990, 3503125875, 3503125901, 9642557917, 9642524116, 9642524115, 9642524114, 9642524113, 9642524111, 9642524112, 9642524110, 9642557929, 9642557927, 9642524108, 9642524109, 9642557926, 9642557928, 9642557921, 9642557922, 9642557923, 9642557924, 9642557925, 9642557934, 9642557930, 9642557931, 9642557932, 9642557933, 9642557920, 9642557919, 9642557918, 3503125903, 3503125860, 3503125863, 9642557989, 9364172031, 9364172032, 9642557987, 9642557988, 3503125856, 9642557986, 9642524104, 9642524103, 9642524102, 9642557985, 3503125855, 9642557984, 3503125849, 9642557983, 9642557982, 3503125847, 9642557981, 3503125845, 9642557980, 9642557978, 9642557977, 9642557976, 9642557975, 9642557973, 9642557974, 9642557963, 11335137308, 9642557979, 9642557972, 9642557971, 9642557970, 9642557969, 9642557968, 9642557964, 9642557967, 9642557966, 9642557965, 9364172033, 3503125808, 3503125793, 7821872494, 3503125777, 6510375262, 3503125768, 7821872498, 3503125770, 4873776260, 4873776259, 7821872495, 7821872496, 4873776258, 4873776257, 7821872497, 3503125773, 4873730245, 3503125776, 3503125788, 3503125779, 3503125791, 3503125804, 3503125817, 3503125837, 3503125838, 3503125844, 7821849589, 3503125851, 7821849590, 7821832384, 7800772673, 7821832383, 6483531695, 7821849591, 3503125854, 3503125852, 3503125853, 3503125859, 3503125870, 3503125880, 3503125890, 3503125891, 3503125895, 3503125893, 3503125897, 3503125892, 3503125887, 3503125889, 3503125886, 3503125877, 3503125864, 3503125846, 6483531354, 3503125840, 3503125836, 3503125842, 6483531297, 3503125862, 3503125867, 3503125878, 3503125888, 3503125900, 3503125902, 3503125908, 3503125914, 9125645848, 3503125916, 3503125920, 3503125922, 3503125928, 3503125927, 3503125931, 3503125930, 3503125926, 3503125921, 3503125910, 3503125904, 3503125896, 3503125885, 3503125881, 3503125884, 3503125879, 7811795430, 7811795431, 7811795432, 3503125874, 7811795433, 7811795434, 7811795435, 7811795436, 7811795437]",东湖 后湖,water,"POLYGON ((114.4259159 30.5322361, 114.4254793 30.5323036, 114.4254733 30.5323233, 114.4254545 30.5323435, 114.4253982 30.5323822, 114.4253721 30.5324087, 114.4253539 30.5324463, 114.4253432 30.5324873, 114.4253265 30.5325699, 114.4253516 30.53327, 114.4250053 30.5338168, 114.424659 30.5341428, 114.42421 30.5343913, 114.4241972 30.5345073, 114.4243062 30.5346675, 114.4240946 30.5351812, 114.4237996 30.5353525, 114.4236649 30.5357833, 114.4249155 30.5367224, 114.4251848 30.5366837, 114.4254221 30.5369212, 114.4253195 30.5371643, 114.425063 30.5372747, 114.4248834 30.5372361, 114.4247423 30.5370925, 114.4247872 30.5368163, 114.4236841 30.5360982, 114.4234212 30.5364407, 114.4222797 30.5368163, 114.4222412 30.5374184, 114.4219494 30.537513, 114.4216447 30.5376117, 114.4214957 30.5373822, 114.4212173 30.5374492, 114.4213191 30.5380468, 114.4213946 30.5380591, 114.4214251 30.5382292, 114.4210571 30.5382813, 114.4210411 30.5381657, 114.4209685 30.5381721, 114.4209622 30.5381079, 114.4208143 30.5381351, 114.4207984 30.5382505, 114.4210034 30.5384347, 114.4211317 30.5387385, 114.4208405 30.5390928, 114.4208264 30.5391355, 114.4208331 30.5391759, 114.4208706 30.5392533, 114.4209594 30.5393951, 114.4214017 30.5401347, 114.4218357 30.540763, 114.4218651 30.5407821, 114.4219046 30.5407919, 114.4220039 30.5408104, 114.4222922 30.54083, 114.4227735 30.5408098, 114.4230621 30.5407325, 114.4230941 30.540147, 114.4232865 30.5400697, 114.4236008 30.5406441, 114.4233507 30.5412296, 114.4232416 30.5415113, 114.4222925 30.541793, 114.4221706 30.5417654, 114.4218202 30.5424109, 114.4221719 30.5427696, 114.4225028 30.5433205, 114.4224627 30.5434637, 114.4221729 30.5436947, 114.4219114 30.5438527, 114.4218142 30.5439114, 114.4215532 30.544076, 114.4213817 30.5441296, 114.4212234 30.5442075, 114.4211832 30.5443253, 114.4211959 30.5444247, 114.4213153 30.5445494, 114.421438 30.5446788, 114.4214377 30.544756, 114.4214192 30.5448358, 114.421446 30.5449386, 114.4214259 30.5449837, 114.4213508 30.5450668, 114.4213741 30.5451314, 114.4213926 30.5451826, 114.42128 30.5457096, 114.4212422 30.5459377, 114.4213065 30.5462034, 114.4212234 30.5464921, 114.4210663 30.5465204, 114.4209571 30.5465401, 114.4213212 30.5476672, 114.4211955 30.5480108, 114.421151 30.5481853, 114.4212878 30.5482338, 114.4217008 30.5481229, 114.4220725 30.548137, 114.422174 30.5481409, 114.42241 30.5483326, 114.4225028 30.5489175, 114.4227013 30.5492063, 114.4227655 30.5496993, 114.4228113 30.5500448, 114.4226396 30.5501649, 114.4226155 30.5502919, 114.4227277 30.5504905, 114.4228381 30.5505183, 114.4230178 30.5504374, 114.4232056 30.5503797, 114.4235006 30.5507516, 114.4239067 30.5510744, 114.4240183 30.5511327, 114.4244109 30.5510929, 114.4249903 30.5514071, 114.4251298 30.5514717, 114.425634 30.5516565, 114.4259092 30.5517422, 114.4287402 30.5527259, 114.4287925 30.5527689, 114.4301751 30.5533314, 114.4311771 30.5535992, 114.431423 30.5535701, 114.4317118 30.5535304, 114.4322557 30.5531943, 114.4324432 30.5532234, 114.4328765 30.5539644, 114.4332391 30.5544116, 114.4335863 30.5546815, 114.4338353 30.5546895, 114.4344253 30.5544619, 114.4347879 30.5545227, 114.4349354 30.5547371, 114.4350952 30.555306, 114.4351659 30.5553669, 114.435338 30.5553934, 114.4353994 30.5553352, 114.4355684 30.5549753, 114.4359679 30.5549514, 114.4360202 30.5550441, 114.4363121 30.5551684, 114.4363828 30.5550626, 114.4362998 30.5549832, 114.4363828 30.5547159, 114.4367116 30.5546445, 114.4369267 30.5547688, 114.4372739 30.5552531, 114.4377779 30.5556686, 114.4379193 30.5560338, 114.4379133 30.5564221, 114.4380041 30.5565533, 114.4379282 30.5567594, 114.4380891 30.5570781, 114.4383305 30.5572814, 114.4384861 30.5572825, 114.4385939 30.5572055, 114.4387423 30.5570985, 114.4388643 30.5569014, 114.4387946 30.5567039, 114.4388187 30.5566381, 114.4387543 30.5563705, 114.4388476 30.5559159, 114.4386121 30.5547527, 114.4380277 30.5539606, 114.4378583 30.5532825, 114.4377995 30.5531099, 114.4377138 30.5528212, 114.4375611 30.5518285, 114.4374078 30.5518003, 114.4363408 30.5520296, 114.4361606 30.552084, 114.4353828 30.551724, 114.4352209 30.5515853, 114.4351597 30.5513208, 114.4347613 30.5507919, 114.4345576 30.5504776, 114.4344791 30.5503371, 114.4345199 30.5500451, 114.4346989 30.549691, 114.4350975 30.5495774, 114.4354805 30.5495098, 114.4354899 30.5491179, 114.435289 30.5488881, 114.4347805 30.5489962, 114.4345915 30.5490157, 114.4345191 30.5489845, 114.4344802 30.5489383, 114.4344946 30.5488835, 114.4344091 30.5487512, 114.4343326 30.5485703, 114.4342319 30.5484367, 114.4342241 30.5483655, 114.4342925 30.5483297, 114.4343501 30.5480894, 114.4343283 30.5480513, 114.434377 30.5479347, 114.4343528 30.5478665, 114.4343877 30.5477637, 114.434481 30.5474806, 114.4345913 30.5474434, 114.4347391 30.5475327, 114.4348244 30.5476688, 114.435289 30.5478283, 114.4357536 30.5478121, 114.4362778 30.547585, 114.4364254 30.5474255, 114.4364065 30.5469714, 114.4362622 30.5464766, 114.4360801 30.5462495, 114.4361743 30.5458873, 114.4361805 30.5456088, 114.4364536 30.5452114, 114.4368084 30.5442976, 114.437207 30.5443382, 114.4376025 30.5445842, 114.4376685 30.5447626, 114.4377626 30.5448681, 114.4377783 30.5450979, 114.4378756 30.5455385, 114.4379384 30.5457359, 114.4381833 30.5457521, 114.4384093 30.5448221, 114.4383905 30.5444571, 114.4383559 30.5442463, 114.4383748 30.544176, 114.4382335 30.5438732, 114.43829 30.5437921, 114.4384972 30.5438083, 114.4386228 30.5439218, 114.4389461 30.5438921, 114.4397497 30.543638, 114.4400353 30.5437542, 114.4401358 30.5445031, 114.4402457 30.544914, 114.4401178 30.5455974, 114.4401625 30.5456582, 114.4403636 30.5457067, 114.4403502 30.5458938, 114.4400793 30.5458961, 114.4400418 30.5459516, 114.4400153 30.5465754, 114.4399238 30.54673, 114.4400042 30.5468545, 114.440175 30.5469024, 114.4403784 30.5467959, 114.4404253 30.5466977, 114.4404572 30.5465315, 114.4406104 30.5459493, 114.4404423 30.5459027, 114.4405004 30.5457033, 114.4407106 30.5456856, 114.4409009 30.5454535, 114.4410217 30.5455088, 114.4410248 30.5455981, 114.4412156 30.5456602, 114.4414103 30.5456602, 114.4416704 30.5452528, 114.4416951 30.5449079, 114.4415853 30.5447718, 114.4412031 30.5447194, 114.4411089 30.544495, 114.4412941 30.5438056, 114.4411717 30.5436299, 114.4411654 30.5432297, 114.4409677 30.5430892, 114.4403681 30.5422429, 114.4399862 30.5419565, 114.4397877 30.5419829, 114.4395107 30.5420674, 114.4393316 30.541893, 114.4393957 30.5417286, 114.439559 30.5415325, 114.4396002 30.5414423, 114.4411639 30.5407736, 114.4415353 30.5407867, 114.441785 30.5412861, 114.4419622 30.5414262, 114.4421822 30.5414586, 114.4422707 30.54138, 114.4421446 30.5410358, 114.4422049 30.5408634, 114.4425501 30.54055, 114.4431639 30.5403774, 114.4441542 30.5407354, 114.444872 30.542192, 114.4447678 30.5424427, 114.4448939 30.5426852, 114.4451568 30.5427892, 114.4456342 30.5425836, 114.4457388 30.5427199, 114.4452771 30.5430427, 114.4452935 30.5431056, 114.4452238 30.5434799, 114.4449314 30.5438518, 114.4448671 30.5440042, 114.4449314 30.5442145, 114.4451514 30.5442121, 114.4451836 30.5440227, 114.4455618 30.5436092, 114.4459668 30.5434683, 114.4460633 30.5434498, 114.4463477 30.5435607, 114.4465086 30.5435515, 114.4465837 30.5434267, 114.4465971 30.5432928, 114.4465113 30.5431472, 114.4461787 30.5428446, 114.4459963 30.5426483, 114.4457951 30.542676, 114.4457307 30.5425813, 114.4457871 30.5424311, 114.4462243 30.542244, 114.4462951 30.5421454, 114.446184 30.5420061, 114.4458353 30.5419229, 114.4456395 30.5415533, 114.4456154 30.5413962, 114.4457334 30.5411744, 114.4457012 30.5408233, 114.4455242 30.540687, 114.4455392 30.5404719, 114.4464523 30.5401557, 114.4466937 30.5399223, 114.4471105 30.5397184, 114.4474635 30.5399293, 114.4477987 30.5401603, 114.448311 30.5404236, 114.4487831 30.5402897, 114.4488341 30.540158, 114.4490916 30.5399547, 114.4490701 30.5398323, 114.4489387 30.5397768, 114.4486409 30.53986, 114.4484827 30.5398068, 114.4482118 30.5396174, 114.4473862 30.5391462, 114.4465255 30.5388953, 114.4460446 30.5387881, 114.4459346 30.5383237, 114.4460955 30.5380049, 114.4461887 30.5376535, 114.4464281 30.5374736, 114.4469485 30.5375568, 114.4482588 30.5371927, 114.4487071 30.5364306, 114.4491943 30.5352217, 114.4505665 30.5355654, 114.4508165 30.535778, 114.4510576 30.5358611, 114.4512474 30.5358147, 114.4510785 30.5352024, 114.4507241 30.5346319, 114.4507201 30.5344525, 114.450788 30.5343005, 114.4510702 30.5340952, 114.4513768 30.534014, 114.4517144 30.5339916, 114.4519347 30.5338731, 114.4520755 30.5337333, 114.4524819 30.5330777, 114.4528244 30.5316592, 114.4529472 30.5315697, 114.4532952 30.5315677, 114.4536241 30.5315076, 114.4537291 30.5315432, 114.4537425 30.5316471, 114.4536969 30.5317049, 114.4534984 30.5317326, 114.4530585 30.5317026, 114.4529808 30.5317811, 114.4529164 30.5321416, 114.4533589 30.5323402, 114.453662 30.5322594, 114.4537076 30.5323356, 114.4536003 30.5324881, 114.453654 30.5326752, 114.4536245 30.5328947, 114.453721 30.5330495, 114.4536674 30.533195, 114.4535226 30.5333198, 114.4535494 30.5334353, 114.4538176 30.5335647, 114.4539061 30.5335162, 114.4541341 30.5335046, 114.4542897 30.5335347, 114.4543889 30.53347, 114.4544479 30.5328046, 114.4545391 30.5327191, 114.4542468 30.5315778, 114.4538793 30.5316541, 114.4538176 30.5315201, 114.4538765 30.5314541, 114.4545907 30.5313555, 114.4551724 30.5314951, 114.4553934 30.531512, 114.4560149 30.5314813, 114.4567008 30.531323, 114.4569182 30.5312867, 114.4574292 30.5312451, 114.4582436 30.5311501, 114.4583894 30.5311204, 114.4584672 30.5310453, 114.4584659 30.5309644, 114.4583787 30.530872, 114.4583559 30.5307634, 114.4583578 30.5306874, 114.4581628 30.5306664, 114.4580313 30.5305622, 114.4580394 30.5303672, 114.4581413 30.5302783, 114.4582232 30.5302635, 114.4582701 30.5301362, 114.4579299 30.5295235, 114.4580823 30.5294546, 114.4584471 30.5300553, 114.4588119 30.5299444, 114.4589245 30.5298382, 114.4597292 30.5296302, 114.4599867 30.5294038, 114.4602174 30.5290665, 114.4602435 30.5289278, 114.4602635 30.5288215, 114.4603193 30.5285259, 114.4600296 30.528341, 114.4599706 30.5281839, 114.4599652 30.5277634, 114.4598204 30.527708, 114.4590747 30.527842, 114.458026 30.5282694, 114.4578731 30.5283919, 114.4578195 30.5285813, 114.4580233 30.5292698, 114.457901 30.5293, 114.4575795 30.5283785, 114.4580487 30.5280052, 114.4587059 30.5276916, 114.4593387 30.5275652, 114.4593919 30.5273508, 114.4591431 30.5270493, 114.4589419 30.5270839, 114.458772 30.5271466, 114.4585596 30.527225, 114.4578744 30.5276408, 114.4573701 30.5279596, 114.4570912 30.528052, 114.4567908 30.5279735, 114.4564475 30.5278117, 114.4556321 30.5274929, 114.4552526 30.5273755, 114.4546759 30.5272884, 114.4543034 30.5274418, 114.4534633 30.5278285, 114.4525205 30.5275744, 114.4519818 30.5279887, 114.4510904 30.5283864, 114.4489804 30.5289996, 114.4474541 30.5297895, 114.4467486 30.5298006, 114.4464215 30.5300216, 114.4459681 30.5302307, 114.445783 30.5304432, 114.4453941 30.5306697, 114.445106 30.5307741, 114.4450728 30.5307863, 114.4450503 30.530794, 114.444971 30.5308216, 114.4447745 30.5308984, 114.4444741 30.5308868, 114.4442795 30.5307507, 114.4436061 30.5308115, 114.443247 30.5312866, 114.4437985 30.5321759, 114.4428237 30.5325019, 114.442615 30.5328246, 114.4419983 30.5328402, 114.4414813 30.5331449, 114.440919 30.5330043, 114.4405834 30.5331683, 114.4394769 30.5329027, 114.4395223 30.5326996, 114.4406197 30.5328012, 114.4407557 30.5326605, 114.4402206 30.5324262, 114.4399757 30.5318481, 114.4402025 30.530231, 114.4400245 30.5298542, 114.4399683 30.5297591, 114.4394332 30.5297279, 114.4388981 30.5298763, 114.4386405 30.5302083, 114.4376448 30.5315356, 114.4367016 30.5320121, 114.4361121 30.5324496, 114.4361211 30.5327855, 114.4358037 30.5333168, 114.4353956 30.5335042, 114.4351688 30.5339964, 114.4352142 30.534551, 114.4348602 30.5346843, 114.4341349 30.5349573, 114.4335181 30.5355666, 114.4326928 30.5357541, 114.4323844 30.5363243, 114.4320398 30.5363009, 114.4313958 30.5364806, 114.4307247 30.5364806, 114.4298903 30.536215, 114.4295003 30.5356681, 114.4293098 30.5342542, 114.4286749 30.5336605, 114.428557 30.5331605, 114.4279494 30.5326527, 114.4272963 30.5325356, 114.4267794 30.5325902, 114.4265073 30.5324809, 114.4263316 30.532303, 114.4262706 30.5322817, 114.4261908 30.532254, 114.4261372 30.5322453, 114.4260768 30.5322424, 114.4260265 30.532247, 114.4259802 30.5322522, 114.425942 30.5322511, 114.4259159 30.5322361))",lake,东湖 后湖,no,http://www.whdonghu.gov.cn/xwzx_6309/tzgg_6311/201711/P020191212695821713813.pdf,,,,
