u,v,key,osmid,name,highway,oneway,reversed,length,geometry,bridge,junction,tunnel,access
1124474696,5819890588,0,97056368,红棉路,unclassified,False,False,56.946,"LINESTRING (114.4091919 30.5153804, 114.4097832 30.5153276)",,,,
1124474696,9293521008,0,97056368,红棉路,unclassified,False,True,97.887,"LINESTRING (114.4091919 30.5153804, 114.4081755 30.5154712)",,,,
1124474696,1124507255,0,103806241,东一路,unclassified,False,False,99.681,"LINESTRING (114.4091919 30.5153804, 114.4092978 30.5162722)",,,,
1124474696,9337270845,0,103806241,东一路,unclassified,False,True,39.96,"LINESTRING (114.4091919 30.5153804, 114.4091483 30.515023)",,,,
1124474698,1198347508,0,97057000,紫荆路,unclassified,False,False,72.184,"LINESTRING (114.4089561 30.51341, 114.4082066 30.513477)",,,,
1124474698,1143783990,0,97057000,紫荆路,unclassified,False,True,89.674,"LINESTRING (114.4089561 30.51341, 114.4098872 30.5133268)",,,,
1124474698,9452603092,0,97057938,,footway,False,True,14.652,"LINESTRING (114.4089561 30.51341, 114.4089407 30.5132789)",,,,
1124474698,3663252673,0,103806241,东一路,unclassified,False,False,111.517,"LINESTRING (114.4089561 30.51341, 114.4090733 30.5144078)",,,,
1124474701,9435866180,0,97057000,紫荆路,unclassified,False,False,86.748,"LINESTRING (114.4114504 30.513187, 114.4105497 30.5132676)",,,,
1124474701,1143745253,0,97057000,紫荆路,unclassified,False,True,81.446,"LINESTRING (114.4114504 30.513187, 114.4122942 30.5130973)",,,,
1124474701,9353130460,0,97079457,醉晚路,tertiary,False,False,12.533,"LINESTRING (114.4114504 30.513187, 114.4114368 30.5130749)",,,,
1124474701,1194992442,0,97079457,醉晚路,tertiary,False,True,86.339,"LINESTRING (114.4114504 30.513187, 114.4115436 30.5139593)",,,,
1124474703,1179078907,0,97057000,紫荆路,unclassified,False,False,46.683,"LINESTRING (114.4152243 30.5128142, 114.4147398 30.5128593)",,,,
1124474703,1198301237,0,98832174,,unclassified,False,False,68.637,"LINESTRING (114.4152243 30.5128142, 114.4153044 30.5134276)",,,,
1124474703,1143293836,0,98833498,紫荆路,unclassified,False,False,30.951,"LINESTRING (114.4152243 30.5128142, 114.415547 30.5128005)",,,,
1124474705,1124475792,0,655063741,喻园大道,tertiary,False,False,162.637,"LINESTRING (114.4156158 30.5176573, 114.4139271 30.5178087)",,,,
1124474705,1198286930,0,655063741,喻园大道,tertiary,False,True,7.079,"LINESTRING (114.4156158 30.5176573, 114.4156893 30.5176507)",,,,
1124474705,1143771119,0,103797823,,residential,False,False,74.96199999999999,"LINESTRING (114.4156158 30.5176573, 114.4157373 30.5179624, 114.4159798 30.5182452)",,,,
1124474713,1260814072,0,98831406,,unclassified,False,True,31.37,"LINESTRING (114.4266532 30.5144121, 114.4263273 30.5144397)",,,,
1124474713,1260814075,0,98831423,启明路,unclassified,False,False,22.144,"LINESTRING (114.4266532 30.5144121, 114.4266274 30.5142142)",,,,
1124474713,1143279407,0,98831423,启明路,unclassified,False,True,43.036,"LINESTRING (114.4266532 30.5144121, 114.4267035 30.5147967)",,,,
1124474715,1920017517,0,1228820969,启明路,unclassified,False,False,76.765,"LINESTRING (114.4263115 30.5116074, 114.4262425 30.5109196)",,,,
1124474715,11394553375,0,104351111,喻家湖东路,unclassified,False,True,37.365,"LINESTRING (114.4263115 30.5116074, 114.4260846 30.5116274, 114.4259231 30.5116379)",,,,
1124474715,1203940000,0,1228820960,,cycleway,False,True,191.17199999999997,"LINESTRING (114.4263115 30.5116074, 114.4264308 30.5115865, 114.4265488 30.5114933, 114.4267052 30.5113069, 114.4269002 30.5110419, 114.4269887 30.5108308, 114.426977 30.5106267, 114.4270405 30.510401, 114.4271725 30.5101543)",,,,
1124474715,1203940697,0,"[1228820969, 1228820970, 98831423]",启明路,unclassified,False,True,32.085,"LINESTRING (114.4263115 30.5116074, 114.426312 30.5116123, 114.4263381 30.5118901, 114.4263386 30.511895)",yes,,,
1124475186,1143279366,0,98831423,启明路,unclassified,False,False,51.305,"LINESTRING (114.4267924 30.5155951, 114.4267874 30.5155487, 114.4267427 30.5151357)",,,,
1124475186,11395860771,0,98831423,启明路,unclassified,False,True,81.502,"LINESTRING (114.4267924 30.5155951, 114.4268664 30.5161783, 114.4268723 30.5163245)",,,,
1124475186,1143279389,0,1013106967,,footway,False,False,43.06099999999999,"LINESTRING (114.4267924 30.5155951, 114.4267047 30.5155947, 114.4263435 30.5156129)",,,,
1124475186,11394553382,0,1228689190,,footway,False,False,23.656000000000002,"LINESTRING (114.4267924 30.5155951, 114.4268305 30.5155973, 114.427038 30.5155776)",,,,
1124475789,9337209800,0,97057000,紫荆路,unclassified,False,False,72.271,"LINESTRING (114.4133375 30.5129899, 114.4125884 30.513067)",,,,
1124475789,1198286997,0,97057000,紫荆路,unclassified,False,True,65.857,"LINESTRING (114.4133375 30.5129899, 114.414021 30.5129263)",,,,
1124475789,1143290820,0,98831425,东三路,unclassified,False,True,87.516,"LINESTRING (114.4133375 30.5129899, 114.4134301 30.5137729)",,,,
1124475792,1143293131,0,98831425,东三路,unclassified,False,False,114.469,"LINESTRING (114.4139271 30.5178087, 114.4137957 30.5167855)",,,,
1124475792,1124730362,0,655063741,喻园大道,tertiary,False,False,182.823,"LINESTRING (114.4139271 30.5178087, 114.4120288 30.5179789)",,,,
1124475792,1124474705,0,655063741,喻园大道,tertiary,False,True,162.637,"LINESTRING (114.4139271 30.5178087, 114.4156158 30.5176573)",,,,
1124475794,10102900650,0,97056532,,unclassified,False,False,43.648,"LINESTRING (114.4096442 30.5113812, 114.409604 30.5109902)",,,,
1124475794,1198336316,0,97056532,,unclassified,False,True,32.629,"LINESTRING (114.4096442 30.5113812, 114.4096767 30.5116733)",,,,
1124475794,1143290647,0,103806242,,steps,False,True,27.772,"LINESTRING (114.4096442 30.5113812, 114.4093554 30.511403)",,,,
1124476633,1198416098,0,97057422,迎宾路,residential,False,True,113.232,"LINESTRING (114.4055772 30.5185572, 114.4056967 30.5195703)",,,,
1124476633,1124476636,0,104635068,迎宾路,tertiary,False,False,112.332,"LINESTRING (114.4055772 30.5185572, 114.4054558 30.5175524)",,,,
1124476633,6517392291,0,655063741,喻园大道,tertiary,False,False,61.348,"LINESTRING (114.4055772 30.5185572, 114.4049402 30.5186143)",,,,
1124476633,1186768322,0,655063741,喻园大道,tertiary,False,True,178.478,"LINESTRING (114.4055772 30.5185572, 114.4074304 30.5183911)",,,,
1124476636,1143293140,0,104635068,迎宾路,tertiary,False,False,102.907,"LINESTRING (114.4054558 30.5175524, 114.4053447 30.5166319)",,,,
1124476636,1124476633,0,104635068,迎宾路,tertiary,False,True,112.332,"LINESTRING (114.4054558 30.5175524, 114.4055772 30.5185572)",,,,
1124476636,1143790467,0,110684015,北一路,unclassified,False,False,178.886,"LINESTRING (114.4054558 30.5175524, 114.4035964 30.5177016)",,,,
1124476636,1143293143,0,110684015,北一路,unclassified,False,True,179.005,"LINESTRING (114.4054558 30.5175524, 114.4073145 30.5173862)",,,,
1124476637,9442093410,0,97056368,红棉路,unclassified,False,False,36.0,"LINESTRING (114.4052362 30.5157339, 114.40561 30.5157005)",,,,
1124476637,9442093409,0,104635068,迎宾路,tertiary,False,False,23.253,"LINESTRING (114.4052362 30.5157339, 114.4052111 30.5155259)",,,,
1124476637,9442093427,0,97056368,红棉路,unclassified,False,True,91.804,"LINESTRING (114.4052362 30.5157339, 114.4050707 30.5157926, 114.404531 30.5159887, 114.4044531 30.5160172, 114.4043442 30.5160214)",,,,
1124476637,1143293140,0,104635068,迎宾路,tertiary,False,True,100.393,"LINESTRING (114.4052362 30.5157339, 114.4053308 30.516517, 114.4053447 30.5166319)",,,,
1124476637,9452574194,0,1023929913,,footway,False,False,27.868,"LINESTRING (114.4052362 30.5157339, 114.4051175 30.5156045, 114.4050338 30.5155582)",,,,
1124476637,9442093421,0,1030022059,,residential,False,True,123.244,"LINESTRING (114.4052362 30.5157339, 114.4047858 30.5163431, 114.4043393 30.5163764)",,,,
1124476777,1186768379,0,97056368,红棉路,unclassified,False,False,38.099,"LINESTRING (114.4071046 30.5155669, 114.4075002 30.5155316)",,,,
1124476777,9347113092,0,97056368,红棉路,unclassified,False,True,89.586,"LINESTRING (114.4071046 30.5155669, 114.4061744 30.5156501)",,,,
1124476777,9347113098,0,104635069,华中路,unclassified,False,False,27.534,"LINESTRING (114.4071046 30.5155669, 114.4070761 30.5153205)",,,,
1124476777,1124745594,0,104635069,华中路,unclassified,False,True,100.066,"LINESTRING (114.4071046 30.5155669, 114.4072079 30.5164624)",,,,
1124476778,9452603071,0,97057000,紫荆路,unclassified,False,False,3.631,"LINESTRING (114.4068772 30.5135958, 114.4068395 30.5135992)",,,,
1124476778,9452006974,0,97057000,紫荆路,unclassified,False,True,23.24,"LINESTRING (114.4068772 30.5135958, 114.4071185 30.5135742)",,,,
1124476778,9452603114,0,104635069,华中路,unclassified,False,False,86.824,"LINESTRING (114.4068772 30.5135958, 114.4067876 30.5128188)",,,,
1124476778,1124510061,0,104635069,华中路,unclassified,False,True,110.402,"LINESTRING (114.4068772 30.5135958, 114.4069912 30.5145838)",,,,
1124476780,1143745344,0,97056721,,footway,False,True,107.346,"LINESTRING (114.4224412 30.5163973, 114.4225844 30.5164426, 114.4226596 30.5165104, 114.4227798 30.5165229, 114.4231349 30.516646, 114.4234753 30.5167339)",,,,
1124476780,1143745432,0,98865275,,unclassified,False,False,88.492,"LINESTRING (114.4224412 30.5163973, 114.4218581 30.5164966, 114.4217036 30.5165679, 114.4215533 30.5165973)",,,,
1124476780,1186784630,0,1243964829,,unclassified,False,False,37.506,"LINESTRING (114.4224412 30.5163973, 114.4223485 30.5162639, 114.4222491 30.5161035)",,,,
1124484612,9931597352,0,97057000,紫荆路,unclassified,False,True,14.802,"LINESTRING (114.4049983 30.5137638, 114.405152 30.5137501)",,,,
1124484612,9452574196,0,104635068,迎宾路,tertiary,False,True,79.341,"LINESTRING (114.4049983 30.5137638, 114.405084 30.5144735)",,,,
1124484612,9442093403,0,1012078972,紫荆路,unclassified,False,False,41.408,"LINESTRING (114.4049983 30.5137638, 114.4045722 30.5137012)",,,,
1124484612,1206981488,0,1012078973,迎宾路,tertiary,False,False,36.703,"LINESTRING (114.4049983 30.5137638, 114.4049586 30.5134355)",,,,
1124484621,1194992505,0,98831403,紫菘路,residential,False,False,149.558,"LINESTRING (114.4027264 30.512279, 114.402981 30.510952)",,,,
1124484621,1260824457,0,98831403,紫菘路,residential,False,True,41.667,"LINESTRING (114.4027264 30.512279, 114.4026598 30.5126493)",,,,
1124484621,9347123547,0,98831413,,unclassified,False,False,194.155,"LINESTRING (114.4027264 30.512279, 114.4007325 30.511966)",,,,
1124484621,1206981481,0,98831413,,unclassified,False,True,108.521,"LINESTRING (114.4027264 30.512279, 114.4038458 30.5124288)",,,,
1124505152,1198286979,0,97056368,红棉路,unclassified,False,False,181.847,"LINESTRING (114.4116882 30.5151573, 114.4135754 30.5149806)",,,,
1124505152,9337270847,0,97056368,红棉路,unclassified,False,True,80.061,"LINESTRING (114.4116882 30.5151573, 114.4108569 30.5152316)",,,,
1124505152,1198262609,0,97079457,醉晚路,tertiary,False,False,56.78,"LINESTRING (114.4116882 30.5151573, 114.4116269 30.5146494)",,,,
1124505152,1124730360,0,97079457,醉晚路,tertiary,False,True,99.23,"LINESTRING (114.4116882 30.5151573, 114.4117954 30.5160449)",,,,
1124505154,1124505156,0,97057001,,residential,False,False,40.758,"LINESTRING (114.4285404 30.5175821, 114.4288251 30.5173097)",,,,
1124505154,1186784640,0,102754444,,residential,False,True,52.25,"LINESTRING (114.4285404 30.5175821, 114.4290848 30.5175529)",,,,
1124505154,1143279437,0,97057001,,residential,False,True,41.033,"LINESTRING (114.4285404 30.5175821, 114.4284051 30.5177213, 114.4282952 30.5178831)",,,,
1124505154,1186784774,0,"[102754436, 102754451, 102754444]",,"['residential', 'steps']",False,False,154.277,"LINESTRING (114.4285404 30.5175821, 114.4282212 30.5176017, 114.428071 30.5176179, 114.4269398 30.5177338)",,,,
1124505156,1186784685,0,97057001,,residential,False,False,8.621,"LINESTRING (114.4288251 30.5173097, 114.4288346 30.5172326)",,,,
1124505156,1124505154,0,97057001,,residential,False,True,40.758,"LINESTRING (114.4288251 30.5173097, 114.4285404 30.5175821)",,,,
1124505156,1186784727,0,98831427,,residential,False,False,93.527,"LINESTRING (114.4288251 30.5173097, 114.4289798 30.5172124, 114.4296746 30.516898)",,,,
1124505158,1194867139,0,103488150,,unclassified,False,False,38.81,"LINESTRING (114.4287893 30.5161667, 114.4287583 30.5158187)",,,,
1124505158,11395860771,0,99825367,瑜家路,tertiary,False,False,184.476,"LINESTRING (114.4287893 30.5161667, 114.427796 30.5162548, 114.4270816 30.5163087, 114.4268723 30.5163245)",,,,
1124505158,1194867193,0,99825367,瑜家路,tertiary,False,True,44.649,"LINESTRING (114.4287893 30.5161667, 114.4288779 30.5161576, 114.4292521 30.516119)",,,,
1124505158,1186784761,0,1023972057,,residential,False,True,39.169,"LINESTRING (114.4287893 30.5161667, 114.4288034 30.51628, 114.4288261 30.5165175)",,,,
1124507245,1198287040,0,98831425,东三路,unclassified,False,False,7.131,"LINESTRING (114.4136802 30.5158746, 114.4136727 30.5158108)",,,,
1124507245,1263396129,0,98831425,东三路,unclassified,False,True,78.613,"LINESTRING (114.4136802 30.5158746, 114.4137693 30.5165774)",,,,
1124507245,1274088643,0,1012078981,南一路,residential,False,True,66.47,"LINESTRING (114.4136802 30.5158746, 114.41299 30.5159362)",,,,
1124507255,9337270846,0,98832171,南一路,unclassified,False,False,160.488,"LINESTRING (114.4092978 30.5162722, 114.4109639 30.5161206)",,,,
1124507255,9293520977,0,98832171,南一路,unclassified,False,True,113.241,"LINESTRING (114.4092978 30.5162722, 114.4081222 30.5163792)",,,,
1124507255,1186768317,0,103806241,东一路,unclassified,False,False,46.57,"LINESTRING (114.4092978 30.5162722, 114.409343 30.5166892)",,,,
1124507255,1124474696,0,103806241,东一路,unclassified,False,True,99.681,"LINESTRING (114.4092978 30.5162722, 114.4091919 30.5153804)",,,,
1124510061,1143780574,0,98868565,,path,False,False,29.509,"LINESTRING (114.4069912 30.5145838, 114.4066845 30.5146086)",,,,
1124510061,1124476778,0,104635069,华中路,unclassified,False,False,110.402,"LINESTRING (114.4069912 30.5145838, 114.4068772 30.5135958)",,,,
1124510061,9353130430,0,104635069,华中路,unclassified,False,True,60.162,"LINESTRING (114.4069912 30.5145838, 114.4070533 30.5151222)",,,,
1124510061,9293521012,0,1023153564,南三路,unclassified,False,True,101.501,"LINESTRING (114.4069912 30.5145838, 114.4080457 30.5144946)",,,,
1124730360,1124505152,0,97079457,醉晚路,tertiary,False,False,99.23,"LINESTRING (114.4117954 30.5160449, 114.4116882 30.5151573)",,,,
1124730360,1143293129,0,97079457,醉晚路,tertiary,False,True,104.058,"LINESTRING (114.4117954 30.5160449, 114.4119077 30.5169757)",,,,
1124730360,1274088643,0,98832171,南一路,unclassified,False,False,115.071,"LINESTRING (114.4117954 30.5160449, 114.41299 30.5159362)",,,,
1124730360,9337270846,0,98832171,南一路,unclassified,False,True,80.095,"LINESTRING (114.4117954 30.5160449, 114.4109639 30.5161206)",,,,
1124730362,1143293129,0,97079457,醉晚路,tertiary,False,False,112.152,"LINESTRING (114.4120288 30.5179789, 114.4119077 30.5169757)",,,,
1124730362,1143780465,0,97079457,醉晚路,tertiary,False,True,113.36,"LINESTRING (114.4120288 30.5179789, 114.4121512 30.5189929)",,,,
1124730362,1143290821,0,655063741,喻园大道,tertiary,False,False,242.139,"LINESTRING (114.4120288 30.5179789, 114.4095146 30.5182043)",,,,
1124730362,1124475792,0,655063741,喻园大道,tertiary,False,True,182.823,"LINESTRING (114.4120288 30.5179789, 114.4139271 30.5178087)",,,,
1124737702,1124737704,0,98831411,,residential,False,False,115.092,"LINESTRING (114.4028509 30.5188014, 114.4027312 30.5177715)",,,,
1124737702,6503011898,0,98831411,,residential,False,True,206.477,"LINESTRING (114.4028509 30.5188014, 114.4030531 30.5206501)",,,,
1124737702,1143773842,0,655063741,喻园大道,tertiary,False,False,57.66,"LINESTRING (114.4028509 30.5188014, 114.4022522 30.5188551)",,,,
1124737702,1143790416,0,655063741,喻园大道,tertiary,False,True,83.382,"LINESTRING (114.4028509 30.5188014, 114.4037167 30.5187239)",,,,
1124737704,1124737702,0,98831411,,residential,False,True,115.092,"LINESTRING (114.4027312 30.5177715, 114.4028509 30.5188014)",,,,
1124737704,1124737707,0,110684015,北一路,unclassified,False,False,102.061,"LINESTRING (114.4027312 30.5177715, 114.4016704 30.5178572)",,,,
1124737704,1143790467,0,110684015,北一路,unclassified,False,True,83.242,"LINESTRING (114.4027312 30.5177715, 114.4035964 30.5177016)",,,,
1124737707,9346822729,0,110684015,北一路,unclassified,False,False,113.436,"LINESTRING (114.4016704 30.5178572, 114.4005026 30.517688)",,,,
1124737707,1124737704,0,110684015,北一路,unclassified,False,True,102.061,"LINESTRING (114.4016704 30.5178572, 114.4027312 30.5177715)",,,,
1124737707,1143293142,0,1009117946,紫菘路,residential,False,False,101.637,"LINESTRING (114.4016704 30.5178572, 114.4018209 30.5169524)",,,,
1124737707,1260871286,0,1009117946,紫菘路,residential,False,True,96.046,"LINESTRING (114.4016704 30.5178572, 114.4015034 30.5187089)",,,,
1124745594,1186768304,0,98832171,南一路,unclassified,False,False,37.336,"LINESTRING (114.4072079 30.5164624, 114.4075955 30.5164271)",,,,
1124745594,9435865279,0,98832171,南一路,unclassified,False,True,98.214,"LINESTRING (114.4072079 30.5164624, 114.4061883 30.5165552)",,,,
1124745594,1124476777,0,104635069,华中路,unclassified,False,False,100.066,"LINESTRING (114.4072079 30.5164624, 114.4071046 30.5155669)",,,,
1124745594,1262696198,0,104635069,华中路,unclassified,False,True,42.429,"LINESTRING (114.4072079 30.5164624, 114.4072517 30.5168421)",,,,
1124745595,1143279366,0,98831414,,footway,False,False,24.021,"LINESTRING (114.4269915 30.5151088, 114.4267427 30.5151357)",,,,
1143279366,1124745595,0,98831414,,footway,False,True,24.021,"LINESTRING (114.4267427 30.5151357, 114.4269915 30.5151088)",,,,
1143279366,1143279407,0,98831423,启明路,unclassified,False,False,37.882,"LINESTRING (114.4267427 30.5151357, 114.4267035 30.5147967)",,,,
1143279366,1124475186,0,98831423,启明路,unclassified,False,True,51.305,"LINESTRING (114.4267427 30.5151357, 114.4267874 30.5155487, 114.4267924 30.5155951)",,,,
1143279375,1197948625,0,1228689194,,unclassified,False,False,35.674,"LINESTRING (114.4308792 30.5144251, 114.4310612 30.514705)",,,,
1143279375,1143279420,0,1228689194,,unclassified,False,True,97.105,"LINESTRING (114.4308792 30.5144251, 114.4298709 30.5145149)",,,,
1143279375,1197948492,0,103757338,,unclassified,False,True,49.884,"LINESTRING (114.4308792 30.5144251, 114.4309785 30.5144684, 114.4313057 30.514443, 114.4313862 30.514436)",,,,
1143279379,1194980510,0,98831429,,unclassified,False,True,135.174,"LINESTRING (114.4290866 30.5145847, 114.4289556 30.5133743)",,,,
1143279379,1194867150,0,103488148,,unclassified,False,True,65.085,"LINESTRING (114.4290866 30.5145847, 114.4291544 30.5151671)",yes,,,
1143279379,1143279420,0,1228689194,,unclassified,False,False,75.532,"LINESTRING (114.4290866 30.5145847, 114.4298709 30.5145149)",,,,
1143279379,1197940945,0,1228689194,,unclassified,False,True,7.424,"LINESTRING (114.4290866 30.5145847, 114.4290095 30.5145915)",,,,
1143279389,1124475186,0,1013106967,,footway,False,True,43.06099999999999,"LINESTRING (114.4263435 30.5156129, 114.4267047 30.5155947, 114.4267924 30.5155951)",,,,
1143279392,1143279413,0,98831410,,unclassified,False,False,54.462,"LINESTRING (114.4215813 30.5147598, 114.4213741 30.5143037)",,,,
1143279392,1150849647,0,97080595,,unclassified,False,False,149.845,"LINESTRING (114.4215813 30.5147598, 114.4214033 30.5147601, 114.4210785 30.5148434, 114.4208092 30.5148852, 114.4204151 30.5149317, 114.420047 30.5149975)",,,,
1143279392,9346784500,0,97080595,,unclassified,False,True,59.373000000000005,"LINESTRING (114.4215813 30.5147598, 114.421675 30.5147987, 114.4217882 30.5148718, 114.4218461 30.5150184, 114.4218294 30.5151854)",,,,
1143279393,1143279408,0,98831408,,unclassified,False,True,177.56,"LINESTRING (114.427575 30.5120083, 114.4276638 30.5104133)",,,,
1143279393,1920017573,0,98831429,,unclassified,False,False,43.555,"LINESTRING (114.427575 30.5120083, 114.4279931 30.5121622)",,,,
1143279393,1194980488,0,98831435,,unclassified,False,False,32.831,"LINESTRING (114.427575 30.5120083, 114.4274183 30.5119998, 114.4272332 30.5120127)",,,,
1143279393,1920017543,0,181589412,,footway,False,True,57.986,"LINESTRING (114.427575 30.5120083, 114.427595 30.5121034, 114.4276602 30.5125245)",,,,
1143279403,1143279404,0,98831427,,residential,False,True,127.348,"LINESTRING (114.431619 30.5166869, 114.4302919 30.5167544)",,,,
1143279404,1186784778,0,98831417,,residential,False,True,38.638,"LINESTRING (114.4302919 30.5167544, 114.4302366 30.5164102)",,,,
1143279404,1143279403,0,98831427,,residential,False,False,127.348,"LINESTRING (114.4302919 30.5167544, 114.431619 30.5166869)",,,,
1143279404,1143279438,0,98831427,,residential,False,True,38.839,"LINESTRING (114.4302919 30.5167544, 114.4298877 30.5167818)",,,,
1143279404,1143279438,1,98831417,,residential,False,False,60.769999999999996,"LINESTRING (114.4302919 30.5167544, 114.4302711 30.5168531, 114.4302038 30.5169178, 114.4301207 30.5169438, 114.4300156 30.5169316, 114.4299325 30.5168739, 114.4298877 30.5167818)",,,,
1143279406,7154150029,0,765996725,,residential,False,False,36.585,"LINESTRING (114.427315 30.518445, 114.4273683 30.5187708)",,,,
1143279406,7154150029,1,97057001,,residential,False,False,146.02100000000002,"LINESTRING (114.427315 30.518445, 114.4267782 30.5185075, 114.4267246 30.5185514, 114.4268158 30.5188425, 114.4273683 30.5187708)",,,,
1143279406,1186784774,0,97057001,,residential,False,True,101.267,"LINESTRING (114.427315 30.518445, 114.4272741 30.5180983, 114.4271736 30.5180691, 114.4270624 30.5180733, 114.4269941 30.5180349, 114.4269398 30.5177338)",,,,
1143279407,1124474713,0,98831423,启明路,unclassified,False,False,43.036,"LINESTRING (114.4267035 30.5147967, 114.4266532 30.5144121)",,,,
1143279407,1143279366,0,98831423,启明路,unclassified,False,True,37.882,"LINESTRING (114.4267035 30.5147967, 114.4267427 30.5151357)",,,,
1143279407,1186784787,0,1228689194,,unclassified,False,False,92.702,"LINESTRING (114.4267035 30.5147967, 114.4276661 30.5147111)",,,,
1143279408,1143279393,0,98831408,,unclassified,False,False,177.56,"LINESTRING (114.4276638 30.5104133, 114.427575 30.5120083)",,,,
1143279408,11395851386,0,104351011,,unclassified,False,True,33.254,"LINESTRING (114.4276638 30.5104133, 114.4273623 30.5102651)",,,,
1143279408,9438953254,0,"[98831408, 478977154, 98831415]",,unclassified,False,True,161.548,"LINESTRING (114.4276638 30.5104133, 114.4275555 30.5094652, 114.4275244 30.5091933, 114.42748 30.5089696)",yes,,,
1143279413,1198452907,0,98831404,,unclassified,False,False,44.734,"LINESTRING (114.4213741 30.5143037, 114.4209072 30.514311)",,,,
1143279413,1198452955,0,98831410,,unclassified,False,False,41.72,"LINESTRING (114.4213741 30.5143037, 114.4213734 30.5139285)",,,,
1143279413,1143279392,0,98831410,,unclassified,False,True,54.462,"LINESTRING (114.4213741 30.5143037, 114.4215813 30.5147598)",,,,
1143279420,1143279462,0,98831421,,unclassified,False,False,171.114,"LINESTRING (114.4298709 30.5145149, 114.4300524 30.5160458)",,,,
1143279420,1143279375,0,1228689194,,unclassified,False,False,97.105,"LINESTRING (114.4298709 30.5145149, 114.4308792 30.5144251)",,,,
1143279420,1143279379,0,1228689194,,unclassified,False,True,75.532,"LINESTRING (114.4298709 30.5145149, 114.4290866 30.5145847)",,,,
1143279423,1194980489,0,98831423,启明路,unclassified,False,True,25.662,"LINESTRING (114.4263653 30.5120902, 114.4263935 30.5123197)",,,,
1143279423,1194980488,0,98831435,,unclassified,False,True,83.588,"LINESTRING (114.4263653 30.5120902, 114.4272332 30.5120127)",,,,
1143279423,1203940697,0,98831423,启明路,unclassified,False,False,21.855,"LINESTRING (114.4263653 30.5120902, 114.4263525 30.5119965, 114.4263455 30.5119458, 114.4263386 30.511895)",,,,
1143279425,1186784778,0,98831417,,residential,False,False,42.152,"LINESTRING (114.4301928 30.516033, 114.4302366 30.5164102)",,,,
1143279425,1143279462,0,99825367,瑜家路,tertiary,False,False,13.524,"LINESTRING (114.4301928 30.516033, 114.4300524 30.5160458)",,,,
1143279425,1143750540,0,99825367,瑜家路,tertiary,False,True,67.577,"LINESTRING (114.4301928 30.516033, 114.4308943 30.5159688)",,,,
1143279437,1186784764,0,102754446,,residential,False,False,72.991,"LINESTRING (114.4282952 30.5178831, 114.4290527 30.517812)",,,,
1143279437,1124505154,0,97057001,,residential,False,False,41.033,"LINESTRING (114.4282952 30.5178831, 114.4284051 30.5177213, 114.4285404 30.5175821)",,,,
1143279437,1186784608,0,97057001,,residential,False,True,38.055,"LINESTRING (114.4282952 30.5178831, 114.4282481 30.518043, 114.4281842 30.5182115)",,,,
1143279438,1186784667,0,98831417,,residential,False,False,37.726,"LINESTRING (114.4298877 30.5167818, 114.4298549 30.5164437)",,,,
1143279438,1143279404,0,98831427,,residential,False,False,38.839,"LINESTRING (114.4298877 30.5167818, 114.4302919 30.5167544)",,,,
1143279438,1143279404,1,98831417,,residential,False,True,60.769999999999996,"LINESTRING (114.4298877 30.5167818, 114.4299325 30.5168739, 114.4300156 30.5169316, 114.4301207 30.5169438, 114.4302038 30.5169178, 114.4302711 30.5168531, 114.4302919 30.5167544)",,,,
1143279438,1186784727,0,98831427,,residential,False,True,24.159,"LINESTRING (114.4298877 30.5167818, 114.4296746 30.516898)",,,,
1143279452,1186784667,0,98831417,,residential,False,True,42.002,"LINESTRING (114.4298118 30.5160678, 114.4298549 30.5164437)",,,,
1143279452,1194867193,0,99825367,瑜家路,tertiary,False,False,53.917,"LINESTRING (114.4298118 30.5160678, 114.4292521 30.516119)",,,,
1143279452,1143279462,0,99825367,瑜家路,tertiary,False,True,23.177,"LINESTRING (114.4298118 30.5160678, 114.4300524 30.5160458)",,,,
1143279462,1143279420,0,98831421,,unclassified,False,True,171.114,"LINESTRING (114.4300524 30.5160458, 114.4298709 30.5145149)",,,,
1143279462,1143279452,0,99825367,瑜家路,tertiary,False,False,23.177,"LINESTRING (114.4300524 30.5160458, 114.4298118 30.5160678)",,,,
1143279462,1143279425,0,99825367,瑜家路,tertiary,False,True,13.524,"LINESTRING (114.4300524 30.5160458, 114.4301928 30.516033)",,,,
1143289197,9442093358,0,98833431,,unclassified,False,False,128.679,"LINESTRING (114.4047735 30.5118066, 114.4061101 30.5116917)",,,,
1143289197,9310791498,0,1012078973,迎宾路,tertiary,False,False,148.44,"LINESTRING (114.4047735 30.5118066, 114.4046311 30.5104773)",,,,
1143289197,9346639920,0,1012078973,迎宾路,tertiary,False,True,83.18,"LINESTRING (114.4047735 30.5118066, 114.4048519 30.5125516)",,,,
1143289220,1143290647,0,98833431,,unclassified,False,False,260.36,"LINESTRING (114.4066521 30.5116447, 114.4093554 30.511403)",,,,
1143289220,9310828121,0,98833431,,unclassified,False,True,14.032,"LINESTRING (114.4066521 30.5116447, 114.4065064 30.5116577)",,,,
1143289220,9347113111,0,104635069,华中路,unclassified,False,True,59.022,"LINESTRING (114.4066521 30.5116447, 114.406713 30.5121729)",,,,
1143289220,9310828120,0,1023153332,,unclassified,False,False,162.453,"LINESTRING (114.4066521 30.5116447, 114.4075938 30.5104297)",,,,
