element_type,osmid,nodes,natural,water,geometry
way,150455141,"[1633677438, 1633677428, 1633677387, 1633677397, 1633677399, 1633677401, 1633677388, 1633677424, 1633677389, 1633677386, 1633677445, 1633677441, 1633677438]",water,reservoir,"POLYGON ((106.5057828 29.5356054, 106.5057779 29.5352041, 106.5058396 29.5352157, 106.5058986 29.5352554, 106.5059415 29.5353091, 106.505963 29.5353557, 106.5059657 29.5354001, 106.505963 29.5354514, 106.5059415 29.5354981, 106.5058986 29.5355494, 106.5058584 29.5355798, 106.5058074 29.5356054, 106.5057828 29.5356054))"
