osmid,y,x,street_count,highway,geometry
7984106820,35.9421033,120.1713181,3,,POINT (120.1713181 35.9421033)
7984106821,35.941676,120.1716994,4,,POINT (120.1716994 35.941676)
7984106822,35.9425801,120.1708651,3,,POINT (120.1708651 35.9425801)
7984106823,35.9422185,120.1712086,3,,POINT (120.1712086 35.9422185)
7984106824,35.9422154,120.1714915,4,,POINT (120.1714915 35.9422154)
7984106825,35.9417976,120.1718833,3,,POINT (120.1718833 35.9417976)
7984106826,35.9418413,120.1715519,3,,POINT (120.1715519 35.9418413)
7984106827,35.9422752,120.1719013,3,,POINT (120.1719013 35.9422752)
7984106830,35.9429313,120.1711855,4,,POINT (120.1711855 35.9429313)
7984106831,35.9433159,120.1713583,3,,POINT (120.1713583 35.9433159)
7984106832,35.943414,120.1715517,3,,POINT (120.1715517 35.943414)
7984106833,35.9434969,120.1720443,3,,POINT (120.1720443 35.9434969)
7984106834,35.9439252,120.1722237,4,,POINT (120.1722237 35.9439252)
7984106835,35.9441124,120.1725436,4,,POINT (120.1725436 35.9441124)
7984106836,35.9437423,120.1729086,3,,POINT (120.1729086 35.9437423)
7984106837,35.9428019,120.1711273,3,,POINT (120.1711273 35.9428019)
7984106838,35.9422947,120.1716142,3,,POINT (120.1716142 35.9422947)
7984106839,35.9424756,120.1714406,3,,POINT (120.1714406 35.9424756)
7984106840,35.942587,120.1716182,3,,POINT (120.1716182 35.942587)
7984106841,35.943506,120.1728677,3,,POINT (120.1728677 35.943506)
7984106842,35.9405511,120.1720772,4,,POINT (120.1720772 35.9405511)
7984106843,35.9414523,120.1734976,4,,POINT (120.1734976 35.9414523)
7984106844,35.9398212,120.1727597,3,,POINT (120.1727597 35.9398212)
7984106845,35.9406506,120.1732596,3,,POINT (120.1732596 35.9406506)
7984106846,35.9410394,120.1738684,3,,POINT (120.1738684 35.9410394)
7984106847,35.9405601,120.173117,3,,POINT (120.173117 35.9405601)
7984106848,35.9399144,120.1729449,4,,POINT (120.1729449 35.9399144)
7984106849,35.9410601,120.1733795,3,,POINT (120.1733795 35.9410601)
7984106850,35.9425808,120.1686445,4,,POINT (120.1686445 35.9425808)
7984106851,35.9433381,120.1679501,3,,POINT (120.1679501 35.9433381)
7984106852,35.9408419,120.1702778,4,,POINT (120.1702778 35.9408419)
7984106855,35.9403954,120.1718029,4,,POINT (120.1718029 35.9403954)
7984106856,35.9397738,120.1718093,3,,POINT (120.1718093 35.9397738)
7984106857,35.939874,120.1717138,3,,POINT (120.1717138 35.939874)
7984106865,35.9401248,120.1711423,5,,POINT (120.1711423 35.9401248)
7984106866,35.9406891,120.1704476,3,,POINT (120.1704476 35.9406891)
7984106868,35.9407396,120.1706445,3,,POINT (120.1706445 35.9407396)
7984106874,35.9410499,120.171034,3,,POINT (120.171034 35.9410499)
7984106877,35.9412027,120.1711112,3,,POINT (120.1711112 35.9412027)
7984106878,35.9437771,120.1686446,3,,POINT (120.1686446 35.9437771)
7984106879,35.9451078,120.1673751,1,,POINT (120.1673751 35.9451078)
7984106884,35.9429562,120.1673508,3,,POINT (120.1673508 35.9429562)
7984106885,35.9442098,120.166174,3,,POINT (120.166174 35.9442098)
7984106886,35.9439294,120.1656937,4,,POINT (120.1656937 35.9439294)
7984106887,35.941267,120.1680633,4,,POINT (120.1680633 35.941267)
7984106888,35.9408812,120.1674594,3,,POINT (120.1674594 35.9408812)
7984106889,35.9396168,120.1663465,3,,POINT (120.1663465 35.9396168)
7984106895,35.9392247,120.1656968,1,,POINT (120.1656968 35.9392247)
7984106897,35.9394106,120.1658124,3,,POINT (120.1658124 35.9394106)
7984106904,35.9407019,120.1651794,3,,POINT (120.1651794 35.9407019)
7984106917,35.9432819,120.1636135,3,,POINT (120.1636135 35.9432819)
7984106921,35.9433924,120.1642988,3,,POINT (120.1642988 35.9433924)
7984106946,35.9447686,120.1731059,3,,POINT (120.1731059 35.9447686)
7984106957,35.9432344,120.1750511,3,,POINT (120.1750511 35.9432344)
7984106961,35.9440674,120.1756406,3,,POINT (120.1756406 35.9440674)
